race_id,driver_id,races_with_lap_data_previous_3,avg_lap_time_previous_3_races,best_lap_time_previous_3_races,lap_time_std_previous_3_races,avg_race_pace_rank_previous_3_races,avg_completed_laps_previous_3_races
2011_15,maldonado,3,105.16466666666666,88.934,11.477009753802985,11.333333333333334,52.0
2011_15,alguersuari,3,,,12.659500000000001,10.5,54.0
2011_15,bruno_senna,3,104.75133333333333,86.895,12.626570142186498,9.666666666666666,51.666666666666664
2011_15,barrichello,3,104.67866666666667,88.377,11.693151338378474,11.0,51.666666666666664
2011_15,kovalainen,3,105.91766666666666,89.639,11.510756631178607,14.0,51.0
2011_15,trulli,3,107.17400000000002,89.825,12.311860325176966,17.333333333333332,47.0
2011_15,glock,3,109.245,90.783,13.149960177379501,20.333333333333332,34.333333333333336
2011_15,ambrosio,3,,116.319,1.2055000000000007,20.5,34.333333333333336
2011_15,ricciardo,3,110.30266666666667,92.013,12.936537463925788,22.0,36.333333333333336
2011_15,liuzzi,3,,118.061,0.1109999999999971,21.5,50.0
2011_15,buemi,3,105.72966666666667,88.202,12.534970717512227,12.333333333333334,39.333333333333336
2011_16,vettel,3,97.387,86.557,9.04107924973562,3.6666666666666665,55.666666666666664
2011_16,hamilton,3,98.22133333333333,86.187,10.069529162555494,4.666666666666667,55.666666666666664
2011_16,webber,3,99.30333333333333,90.994,7.989187081438397,8.666666666666666,39.333333333333336
2011_16,button,3,97.07633333333332,86.207,9.089409747368393,1.3333333333333333,55.666666666666664
2011_16,alonso,3,98.25466666666667,87.191,9.739180675099021,5.0,55.666666666666664
2011_16,massa,3,99.09133333333334,86.924,10.501543547921363,8.0,55.333333333333336
2011_16,alguersuari,3,99.81466666666667,88.357,10.475245433348514,9.666666666666666,53.666666666666664
2011_16,rosberg,3,,,8.884499999999996,9.5,56.5
2011_16,buemi,3,100.83533333333332,88.202,9.837101820263031,13.0,41.0
2011_16,resta,3,100.08766666666668,88.054,10.794348531626271,12.0,55.333333333333336
2011_16,sutil,3,101.384,91.455,9.710242736409834,16.666666666666668,40.666666666666664
2011_16,barrichello,3,100.89733333333334,88.377,11.03977857064574,15.333333333333334,55.0
2011_16,bruno_senna,3,99.692,86.895,11.010860668751864,10.333333333333334,54.666666666666664
2011_16,kovalainen,3,100.99966666666667,89.639,10.043480450299867,14.666666666666666,54.333333333333336
2011_16,kobayashi,3,100.351,90.0,8.7188075254972,13.666666666666666,44.333333333333336
2011_16,perez,3,100.19566666666667,89.40299999999999,10.60741153889843,11.0,48.333333333333336
2011_16,trulli,3,102.17066666666669,89.825,11.297312964693075,17.666666666666668,50.333333333333336
2011_16,glock,3,104.29966666666667,90.783,12.234446570600934,20.666666666666668,37.0
2011_16,ricciardo,3,104.17133333333334,92.013,11.211499582521903,21.0,49.0
2011_16,ambrosio,3,,,8.468000000000004,22.0,37.0
2011_16,liuzzi,3,,,7.936999999999998,22.5,53.5
2011_16,maldonado,3,99.92566666666666,88.934,10.036151464691143,10.666666666666666,55.0
2011_16,petrov,3,,,8.575499999999998,10.5,56.0
2011_16,michael_schumacher,3,99.47133333333333,87.402,10.54702818596573,9.333333333333334,44.666666666666664
2011_17,vettel,3,101.73633333333333,96.916,5.036661085370834,3.0,56.333333333333336
2011_17,button,3,101.91033333333333,96.568,4.926232524849884,3.0,56.333333333333336
2011_17,alonso,3,102.70666666666666,96.682,5.998446484067541,5.0,56.333333333333336
2011_17,webber,3,102.40333333333332,96.828,5.615090698782658,3.3333333333333335,56.333333333333336
2011_17,michael_schumacher,3,105.44633333333333,97.916,6.197783492686902,14.333333333333334,32.0
2011_17,rosberg,3,104.25566666666667,96.614,7.464058071109097,9.333333333333334,56.0
2011_17,hamilton,3,102.97866666666665,97.645,5.670730836693115,5.333333333333333,56.333333333333336
2011_17,alguersuari,3,104.009,97.411,6.985777312988632,9.0,54.666666666666664
2011_17,sutil,3,104.90366666666667,98.133,7.012230759339157,13.666666666666666,56.0
2011_17,perez,3,104.53633333333333,96.569,7.516995203463206,11.333333333333334,55.666666666666664
2011_17,petrov,3,105.57533333333333,97.053,7.002270123959006,14.666666666666666,42.666666666666664
2011_17,bruno_senna,3,104.91000000000001,98.407,6.491887912361602,14.333333333333334,55.333333333333336
2011_17,resta,3,104.77033333333334,97.97,6.904592304321009,13.333333333333334,56.333333333333336
2011_17,kovalainen,3,105.272,99.297,6.348547392908084,15.0,55.333333333333336
2011_17,barrichello,3,105.562,99.08,6.970550767335391,16.0,56.0
2011_17,ambrosio,3,108.42333333333333,101.794,7.386885195323462,21.333333333333332,54.666666666666664
2011_17,karthikeyan,3,91.18499999999999,82.731,11.68458251999902,21.0,65.66666666666667
2011_17,ricciardo,3,108.457,101.437,7.63010305740798,21.333333333333332,54.0
2011_17,trulli,3,106.56533333333334,99.561,7.599032233705085,18.333333333333332,51.333333333333336
2011_17,massa,3,103.63033333333333,97.8,6.405654290460022,8.0,56.0
2011_17,buemi,3,104.947,100.537,5.166436554015414,11.333333333333334,42.0
2011_17,maldonado,3,105.17733333333332,97.645,6.358868050910388,13.0,47.666666666666664
2011_17,glock,3,108.884,101.704,8.233109740553692,21.0,38.0
2011_17,kobayashi,3,104.37766666666666,99.724,5.008556700509857,12.0,55.333333333333336
2011_18,hamilton,3,95.60833333333333,88.721,5.003743221051836,7.0,56.0
2011_18,alonso,3,95.06066666666668,87.953,5.267747800425611,4.333333333333333,56.0
2011_18,button,3,95.08133333333332,87.967,5.307056581152642,4.0,56.0
2011_18,webber,3,94.88066666666667,87.52,5.393690717454567,3.0,56.0
2011_18,massa,3,96.19466666666666,90.243,4.354692666793172,10.333333333333334,46.666666666666664
2011_18,rosberg,3,95.66133333333335,88.6,5.418665600393597,6.0,56.0
2011_18,michael_schumacher,3,97.26400000000001,88.549,6.86508795767881,13.0,42.666666666666664
2011_18,sutil,3,96.47866666666665,89.289,5.325036483964737,12.0,55.666666666666664
2011_18,resta,3,96.25033333333333,88.679,5.6132089653681065,11.0,55.666666666666664
2011_18,kobayashi,3,,99.724,1.1779999999999973,15.0,53.5
2011_18,perez,3,96.113,89.345,5.349613817837694,10.0,55.333333333333336
2011_18,barrichello,3,96.69533333333334,88.635,5.855732253290118,12.0,55.333333333333336
2011_18,petrov,3,97.27033333333333,89.289,6.607244777935469,13.666666666666666,42.666666666666664
2011_18,maldonado,3,98.63566666666667,93.573,4.59183545969244,17.0,31.666666666666668
2011_18,alguersuari,3,95.86333333333334,89.239,4.900666916065832,8.666666666666666,55.666666666666664
2011_18,bruno_senna,3,96.75533333333334,89.31,5.529543822856358,14.666666666666666,55.333333333333336
2011_18,kovalainen,3,97.34899999999999,90.294,5.152642622965425,16.0,55.0
2011_18,trulli,3,98.08699999999999,91.691,4.736650574685308,18.0,54.0
2011_18,glock,3,111.74933333333335,101.704,12.258364146800165,20.666666666666668,35.666666666666664
2011_18,liuzzi,3,108.955,102.409,6.772523508018754,23.0,53.0
2011_18,ricciardo,3,99.327,91.674,5.590031544335564,19.666666666666668,54.0
2011_18,buemi,3,97.86666666666667,90.956,4.92843520354641,14.666666666666666,30.0
2011_18,ambrosio,3,99.50999999999999,91.99,5.4523007987454255,21.0,54.0
2011_18,vettel,3,94.58999999999999,87.249,5.305681922869736,2.6666666666666665,56.0
2011_19,webber,3,96.80866666666667,87.52,6.635901211507664,1.6666666666666667,56.666666666666664
2011_19,vettel,3,,87.249,6.178000000000004,1.0,38.666666666666664
2011_19,button,3,97.27666666666666,87.967,6.658174240902849,4.333333333333333,56.666666666666664
2011_19,alonso,3,97.47133333333333,87.953,6.869409209596475,5.0,56.666666666666664
2011_19,massa,3,98.35733333333333,90.243,5.938114534279567,10.0,47.333333333333336
2011_19,sutil,3,98.67066666666666,89.289,6.724458259881526,12.0,56.333333333333336
2011_19,rosberg,3,98.121,88.6,6.793257098034786,7.333333333333333,56.666666666666664
2011_19,resta,3,98.30033333333334,88.679,6.8530101577498215,9.666666666666666,56.333333333333336
2011_19,kobayashi,3,,102.08,0.7205000000000013,7.5,54.0
2011_19,petrov,3,99.47699999999999,89.289,7.2412205232727604,13.0,43.0
2011_19,alguersuari,3,98.09066666666666,89.239,6.390062823547893,8.666666666666666,56.0
2011_19,buemi,3,99.529,90.956,6.6267543086089,13.0,32.666666666666664
2011_19,perez,3,98.77866666666667,89.345,6.727630604867925,13.333333333333334,55.666666666666664
2011_19,barrichello,3,98.48133333333334,88.635,7.013360218579645,10.333333333333334,55.666666666666664
2011_19,michael_schumacher,3,99.59733333333334,88.549,7.814153071332949,14.0,43.333333333333336
2011_19,kovalainen,3,99.78666666666668,90.294,6.9232443903771665,16.0,55.333333333333336
2011_19,bruno_senna,3,99.33633333333334,89.31,7.24050276032143,15.0,55.666666666666664
2011_19,trulli,3,100.71466666666667,91.691,6.632607648747378,18.333333333333332,54.0
2011_19,ambrosio,3,102.644,91.99,7.980451616293404,21.333333333333332,43.0
2011_19,ricciardo,3,101.606,91.674,7.1591560023976735,20.0,53.0
2011_19,liuzzi,3,105.94133333333333,102.409,2.7943662767949524,23.333333333333332,51.666666666666664
2011_19,hamilton,3,97.54700000000001,88.721,6.360120963210263,5.0,56.666666666666664
2011_19,maldonado,3,100.96333333333332,93.573,5.2258141524125765,18.0,32.0
2011_19,glock,3,113.87633333333333,104.536,10.797356229909045,20.333333333333332,36.333333333333336
2012_01,button,3,88.90033333333332,75.58,11.276367687434735,2.6666666666666665,62.0
2012_01,vettel,3,,76.076,5.586500000000001,2.0,44.0
2012_01,hamilton,3,89.79700000000001,77.209,10.744307267882217,7.666666666666667,53.666666666666664
2012_01,webber,3,88.48533333333334,75.324,11.161171901831016,1.3333333333333333,62.0
2012_01,alonso,3,89.34933333333333,76.181,11.364920657688534,4.333333333333333,62.0
2012_01,kobayashi,3,,,12.938499999999998,9.5,62.0
2012_01,raikkonen,0,0.0,0.0,0.0,0.0,0.0
2012_01,perez,3,90.56366666666668,77.78,10.969239120781756,14.0,61.0
2012_01,ricciardo,3,93.199,79.649,11.735753774967618,19.666666666666668,57.666666666666664
2012_01,resta,3,90.08366666666666,77.452,10.932379196171754,10.333333333333334,61.333333333333336
2012_01,vergne,0,0.0,0.0,0.0,0.0,0.0
2012_01,rosberg,3,89.93333333333332,77.207,10.975906411570554,7.666666666666667,61.666666666666664
2012_01,maldonado,3,92.63566666666667,79.706,10.195929460110811,18.666666666666668,30.666666666666668
2012_01,glock,3,106.28866666666666,81.773,19.325396353560837,22.333333333333332,25.333333333333332
2012_01,pic,0,0.0,0.0,0.0,0.0,0.0
2012_01,bruno_senna,3,91.24466666666667,78.274,11.462258222338022,15.666666666666666,60.666666666666664
2012_01,massa,3,90.60066666666667,77.271,11.032543264763971,12.333333333333334,52.666666666666664
2012_01,kovalainen,3,91.64233333333334,78.023,11.709473211416855,16.666666666666668,60.333333333333336
2012_01,petrov,3,89.99099999999999,77.011,10.896028756692353,7.666666666666667,61.0
2012_01,michael_schumacher,3,90.04866666666668,76.681,11.575564963414191,8.333333333333334,61.666666666666664
2012_01,grosjean,0,0.0,0.0,0.0,0.0,0.0
2012_01,hulkenberg,3,96.45466666666665,74.985,15.677542246439296,9.0,60.0
2012_02,alonso,3,90.12400000000001,76.181,11.322466721817587,5.666666666666667,61.333333333333336
2012_02,perez,3,91.063,77.78,10.936445156753024,13.333333333333334,60.666666666666664
2012_02,hamilton,3,90.06933333333335,77.209,10.723917578115854,6.0,53.0
2012_02,webber,3,89.12466666666666,75.324,11.14248234860118,1.6666666666666667,61.333333333333336
2012_02,raikkonen,1,90.759,90.759,0.0,11.0,58.0
2012_02,bruno_senna,3,91.75966666666666,78.274,11.398294034147783,15.666666666666666,58.333333333333336
2012_02,resta,3,90.72566666666667,77.452,10.887499753795128,10.666666666666666,61.0
2012_02,vergne,1,90.274,90.274,0.0,6.0,58.0
2012_02,hulkenberg,3,,74.985,13.706000000000003,8.5,62.5
2012_02,michael_schumacher,3,91.87266666666666,76.681,11.62655891578511,12.666666666666666,45.0
2012_02,vettel,3,,,6.670500000000004,2.5,43.333333333333336
2012_02,ricciardo,3,92.83833333333332,79.649,11.793562264595412,16.333333333333332,58.0
2012_02,rosberg,3,90.71033333333332,77.207,10.936451872319266,10.333333333333334,61.0
2012_02,button,3,89.307,75.58,11.257358156631007,1.6666666666666667,61.333333333333336
2012_02,massa,3,91.16633333333334,77.271,11.043202806352069,12.333333333333334,57.333333333333336
2012_02,petrov,3,91.29933333333334,77.011,10.96859220177726,9.333333333333334,52.666666666666664
2012_02,glock,3,94.70366666666666,81.773,10.746554838127839,21.0,43.666666666666664
2012_02,kovalainen,3,92.77533333333332,78.023,11.688619146655245,17.0,53.666666666666664
2012_02,maldonado,3,91.52933333333334,79.706,10.214250742086872,13.0,45.666666666666664
2012_02,pic,1,95.011,95.011,0.0,20.0,53.0
2012_02,karthikeyan,3,94.27066666666667,83.116,10.168564019674667,20.0,60.0
2012_02,rosa,3,93.077,80.369,13.97347926132453,14.333333333333334,55.333333333333336
2012_02,kobayashi,3,90.59500000000001,77.644,10.564255802784531,9.666666666666666,60.666666666666664
2012_02,grosjean,1,,,,0.0,1.0
2012_03,rosberg,3,90.00033333333333,77.207,10.087258938328537,11.666666666666666,61.333333333333336
2012_03,button,3,88.95566666666666,75.58,10.827980308236413,5.666666666666667,61.666666666666664
2012_03,hamilton,3,89.42866666666667,77.209,9.932981772302256,7.0,53.333333333333336
2012_03,webber,3,88.593,75.324,10.506127767482493,2.0,61.666666666666664
2012_03,vettel,3,88.945,76.076,10.320199513575309,3.0,61.666666666666664
2012_03,grosjean,2,,,0.0,24.0,2.0
2012_03,bruno_senna,3,90.17766666666667,78.274,9.454921481547172,12.0,59.0
2012_03,maldonado,3,90.73233333333333,79.706,9.204458786672658,14.0,45.666666666666664
2012_03,alonso,3,89.37933333333335,76.181,10.429257063132013,6.0,61.666666666666664
2012_03,kobayashi,3,90.822,77.644,10.843198912989958,14.666666666666666,58.0
2012_03,perez,3,89.88133333333333,77.78,9.512434750834766,10.333333333333334,61.333333333333336
2012_03,resta,3,89.95866666666667,77.452,9.958279045877134,11.0,61.333333333333336
2012_03,massa,3,90.42066666666666,77.271,10.173278079797528,13.333333333333334,57.666666666666664
2012_03,raikkonen,2,95.7405,90.759,4.981499999999997,6.0,57.0
2012_03,hulkenberg,3,,102.173,0.11200000000000188,12.0,55.5
2012_03,vergne,2,96.098,90.274,5.823999999999998,9.0,57.0
2012_03,ricciardo,3,90.66566666666665,79.649,9.025295279872504,12.0,60.666666666666664
2012_03,petrov,3,91.246,77.011,10.908521714696272,13.333333333333334,53.0
2012_03,glock,3,93.59433333333334,81.773,9.39473062708855,21.0,44.333333333333336
2012_03,pic,2,99.912,95.011,4.901000000000003,20.5,53.5
2012_03,rosa,3,90.97933333333333,80.369,11.064237293590955,17.0,58.666666666666664
2012_03,karthikeyan,3,101.86833333333334,91.988,7.024947939704292,22.0,55.0
2012_03,kovalainen,3,91.83966666666667,78.023,10.605917635400008,17.333333333333332,54.0
2012_03,michael_schumacher,3,90.82066666666667,76.681,10.485566598371733,10.666666666666666,45.333333333333336
2012_04,vettel,3,97.12,89.417,5.455237666683275,4.333333333333333,56.666666666666664
2012_04,raikkonen,3,97.75833333333333,90.759,4.968587749272644,10.0,56.666666666666664
2012_04,grosjean,3,,,13.671999999999997,17.5,20.0
2012_04,webber,3,96.98166666666667,89.438,5.338514920420802,3.3333333333333335,56.666666666666664
2012_04,rosberg,3,97.92033333333332,90.931,4.9557232457925755,11.0,56.666666666666664
2012_04,resta,3,97.974,90.605,5.212317526782112,12.0,56.666666666666664
2012_04,alonso,3,97.70299999999999,90.277,5.2553974159905374,8.666666666666666,56.666666666666664
2012_04,hamilton,3,97.20233333333333,89.538,5.435134118758148,5.333333333333333,56.666666666666664
2012_04,massa,3,98.41033333333333,91.94,4.587180712473501,14.0,52.666666666666664
2012_04,michael_schumacher,3,99.96333333333332,94.021,4.309906753309427,17.0,26.0
2012_04,perez,3,97.645,90.843,4.8097836403175815,8.333333333333334,56.666666666666664
2012_04,hulkenberg,3,,,0.597999999999999,12.0,56.0
2012_04,kobayashi,3,98.26066666666667,90.62,5.673533956499733,10.0,53.333333333333336
2012_04,vergne,3,97.40500000000002,90.274,5.101876974865884,6.666666666666667,56.666666666666664
2012_04,ricciardo,3,97.86633333333334,90.592,5.14786041855147,10.333333333333334,56.666666666666664
2012_04,petrov,3,99.70400000000001,93.214,4.612170205011957,17.333333333333332,48.0
2012_04,kovalainen,3,99.562,93.693,4.284920302642746,16.0,48.666666666666664
2012_04,button,3,97.23633333333332,89.187,5.732814685843439,6.0,56.666666666666664
2012_04,glock,3,100.586,94.253,4.552595376998344,20.0,55.666666666666664
2012_04,rosa,3,96.741,80.369,11.626586687416044,19.0,59.666666666666664
2012_04,karthikeyan,3,100.61066666666666,91.988,6.1501736741511825,21.666666666666668,55.0
2012_04,bruno_senna,3,97.85066666666667,90.855,4.946890897882785,11.333333333333334,54.666666666666664
2012_04,maldonado,3,97.65766666666666,90.254,5.283983114616806,8.333333333333334,55.666666666666664
2012_04,pic,3,100.815,95.011,4.200478385454053,20.333333333333332,54.0
2012_05,maldonado,3,100.86500000000001,99.876,1.0011982820600485,13.666666666666666,45.0
2012_05,alonso,3,100.34499999999998,98.203,1.5298843093515282,11.333333333333334,56.333333333333336
2012_05,raikkonen,3,99.87733333333334,97.116,2.001002637568364,8.0,56.333333333333336
2012_05,grosjean,3,108.83733333333333,96.928,13.983269749557463,12.666666666666666,38.666666666666664
2012_05,kobayashi,3,100.28733333333332,96.7,3.0714124148707564,7.333333333333333,53.0
2012_05,vettel,3,99.44066666666667,96.379,2.185958574376211,4.0,56.333333333333336
2012_05,rosberg,3,100.30333333333333,98.08,1.614127696999907,9.666666666666666,56.333333333333336
2012_05,hamilton,3,99.93400000000001,97.733,1.6099318826169828,6.333333333333333,56.333333333333336
2012_05,button,3,100.18933333333332,98.046,1.6631955854786107,8.666666666666666,55.666666666666664
2012_05,hulkenberg,3,100.48733333333332,98.312,1.61382781678289,13.666666666666666,56.333333333333336
2012_05,webber,3,99.64800000000001,97.437,1.5781472259160942,4.333333333333333,56.333333333333336
2012_05,vergne,3,99.66633333333334,97.058,2.001316955296072,6.0,56.333333333333336
2012_05,ricciardo,3,100.30333333333334,97.903,1.7097673006062013,10.333333333333334,56.0
2012_05,resta,3,100.563,98.372,1.5548035245650833,15.0,56.333333333333336
2012_05,massa,3,100.47133333333333,98.123,1.6932084599625885,13.0,56.333333333333336
2012_05,kovalainen,3,101.14466666666665,98.441,2.18926202685339,16.666666666666668,54.666666666666664
2012_05,petrov,3,101.40100000000001,98.305,2.237112424533018,17.333333333333332,55.333333333333336
2012_05,glock,3,102.60933333333332,100.323,1.8128265836042452,21.333333333333332,55.0
2012_05,rosa,3,103.36366666666667,100.237,2.4585256195985092,22.333333333333332,54.666666666666664
2012_05,perez,3,100.07933333333334,98.146,1.3672254955037788,9.0,56.333333333333336
2012_05,pic,3,102.98433333333332,101.519,1.3690915073710574,21.666666666666668,44.333333333333336
2012_05,karthikeyan,3,103.197,99.747,2.5691819709783137,21.666666666666668,54.333333333333336
2012_05,bruno_senna,3,100.26133333333333,98.087,1.5381535106166158,10.666666666666666,55.333333333333336
2012_05,michael_schumacher,3,101.33233333333334,98.128,2.4603880904352358,15.333333333333334,41.666666666666664
2012_06,webber,3,95.26133333333333,87.857,5.381964717667908,5.333333333333333,59.333333333333336
2012_06,rosberg,3,95.73233333333333,88.15,5.4895370984770215,8.333333333333334,59.666666666666664
2012_06,alonso,3,95.58166666666666,87.39,5.916175697939412,10.0,59.666666666666664
2012_06,vettel,3,94.91600000000001,87.768,5.340209047094192,4.0,59.666666666666664
2012_06,hamilton,3,95.72700000000002,88.918,4.948242987835849,10.333333333333334,59.666666666666664
2012_06,massa,3,95.93700000000001,88.44800000000001,5.4462686309068475,12.333333333333334,59.333333333333336
2012_06,resta,3,96.06099999999999,88.313,5.625335367780307,15.0,59.333333333333336
2012_06,hulkenberg,3,96.06700000000001,88.912,5.1750088566751895,14.333333333333334,59.333333333333336
2012_06,raikkonen,3,95.28266666666667,86.938,6.201936113469367,8.333333333333334,59.666666666666664
2012_06,bruno_senna,3,97.06733333333334,91.822,3.93317092885061,16.666666666666668,40.666666666666664
2012_06,perez,3,95.94066666666667,88.605,5.322775612612483,12.333333333333334,50.0
2012_06,vergne,3,95.12833333333333,88.30799999999999,4.971893692436408,5.0,59.333333333333336
2012_06,kovalainen,3,96.11533333333334,88.715,5.351819026171277,15.666666666666666,58.0
2012_06,glock,3,97.55666666666667,89.599,5.71334696614476,21.0,58.0
2012_06,karthikeyan,3,98.86166666666668,92.903,4.547095580941994,22.333333333333332,43.666666666666664
2012_06,button,3,95.69733333333333,88.624,5.094793246268414,8.666666666666666,59.0
2012_06,ricciardo,3,95.91366666666666,88.587,5.358003940108875,11.666666666666666,59.0
2012_06,pic,3,98.42533333333331,91.136,5.173933792472504,22.0,38.0
2012_06,michael_schumacher,3,97.77533333333334,91.089,5.321239224925795,19.333333333333332,27.0
2012_06,petrov,3,96.48766666666666,88.773,5.703721670005378,17.0,58.666666666666664
2012_06,kobayashi,3,94.97533333333332,88.26599999999999,4.92735664992454,3.6666666666666665,59.666666666666664
2012_06,rosa,3,98.18966666666665,90.722,5.457033158126209,21.333333333333332,57.666666666666664
2012_06,maldonado,3,96.08800000000001,87.906,5.79083482755293,10.333333333333334,49.0
2012_06,grosjean,3,94.766,86.25,6.2601867916753635,5.0,59.666666666666664
2012_07,hamilton,3,88.48566666666666,78.806,7.7329604651488815,9.666666666666666,67.0
2012_07,grosjean,3,,86.25,5.338999999999999,2.0,61.5
2012_07,perez,3,88.01566666666668,77.29599999999999,8.522171489056586,9.333333333333334,57.0
2012_07,vettel,3,87.74099999999999,79.076,7.063945969970802,4.666666666666667,67.0
2012_07,alonso,3,88.15000000000002,78.857,7.916233489903307,7.666666666666667,67.0
2012_07,rosberg,3,88.40233333333333,78.977,7.800807921120875,8.0,67.0
2012_07,webber,3,88.033,78.805,7.607500158834478,4.666666666666667,66.66666666666667
2012_07,raikkonen,3,87.76666666666667,79.246,7.318890687043283,6.333333333333333,67.0
2012_07,kobayashi,3,90.14866666666667,85.48,4.770075144993934,10.333333333333334,42.666666666666664
2012_07,massa,3,88.55733333333335,79.101,7.766083797871073,11.0,66.66666666666667
2012_07,resta,3,88.81400000000001,79.757,7.607794555585737,15.0,66.66666666666667
2012_07,hulkenberg,3,88.54899999999999,78.423,8.123706338037254,12.0,66.66666666666667
2012_07,maldonado,3,,87.906,5.984999999999999,13.5,45.5
2012_07,ricciardo,3,88.74733333333334,79.752,7.410981956229256,12.0,62.0
2012_07,vergne,3,88.12633333333333,79.013,7.3679602936558295,7.0,66.33333333333333
2012_07,button,3,88.86433333333333,79.923,7.400635212977031,13.666666666666666,63.666666666666664
2012_07,bruno_senna,3,89.69866666666667,79.187,7.860615257231603,15.0,48.0
2012_07,kovalainen,3,88.82033333333334,79.305,7.812594333652695,15.666666666666666,66.0
2012_07,petrov,3,89.301,80.825,7.14594001280914,17.333333333333332,45.333333333333336
2012_07,pic,3,90.753,79.604,8.950859288358858,20.0,41.0
2012_07,glock,3,89.853,79.637,8.44693380266867,19.0,65.33333333333333
2012_07,michael_schumacher,3,89.37366666666667,78.904,7.941339951306848,13.333333333333334,44.0
2012_07,rosa,3,,90.722,4.7575,21.0,59.0
2012_07,karthikeyan,3,90.97866666666668,80.286,8.060600653108233,21.0,51.0
2012_08,alonso,3,81.35566666666666,77.82,4.2878686495222285,7.666666666666667,71.33333333333333
2012_08,raikkonen,3,80.98266666666666,76.764,4.331249037197266,6.333333333333333,71.33333333333333
2012_08,michael_schumacher,3,82.80866666666667,78.43299999999999,5.858236386111061,15.666666666666666,39.333333333333336
2012_08,webber,3,81.26433333333334,77.131,4.711546761827678,5.333333333333333,71.0
2012_08,hulkenberg,3,81.51233333333333,77.202,5.256044795175258,9.333333333333334,71.0
2012_08,rosberg,3,81.39566666666667,77.06,4.83973045622263,7.0,71.33333333333333
2012_08,resta,3,81.76299999999999,77.219,4.74603244826666,12.333333333333334,71.0
2012_08,button,3,82.13,77.843,4.669805634784668,16.0,68.33333333333333
2012_08,perez,3,80.77166666666666,76.414,5.5506945110999935,5.666666666666667,61.333333333333336
2012_08,bruno_senna,3,82.94200000000001,77.81700000000001,6.3039683269085875,16.0,53.0
2012_08,ricciardo,3,81.64933333333333,76.60900000000001,5.0707018799723915,10.666666666666666,66.66666666666667
2012_08,maldonado,3,,77.489,5.208500000000001,9.5,68.0
2012_08,petrov,3,82.56366666666668,78.093,4.53010826458804,18.0,49.666666666666664
2012_08,kovalainen,3,82.04933333333334,78.128,4.737767852293127,15.666666666666666,70.33333333333333
2012_08,pic,3,83.79066666666667,79.604,5.210862841752364,19.0,56.0
2012_08,massa,3,81.24366666666667,76.182,5.231759062580092,7.666666666666667,71.0
2012_08,rosa,3,,81.535,4.593499999999999,21.5,43.5
2012_08,karthikeyan,3,85.07766666666667,80.286,5.579696666386885,22.333333333333332,40.0
2012_08,hamilton,3,81.58133333333332,77.02,5.2387948571742715,9.333333333333334,71.33333333333333
2012_08,grosjean,3,,77.264,4.493000000000002,6.0,68.0
2012_08,vettel,3,80.86533333333334,75.752,5.066053647125697,4.666666666666667,71.33333333333333
2012_08,kobayashi,3,83.73666666666666,77.464,4.578952524565221,13.666666666666666,47.0
2012_08,vergne,3,81.732,77.875,4.673085561667647,11.333333333333334,70.33333333333333
2012_08,glock,3,83.42266666666666,79.637,4.404302921260326,18.666666666666668,65.66666666666667
2012_09,webber,3,86.21766666666667,77.131,11.68678938897344,4.333333333333333,68.33333333333333
2012_09,alonso,3,86.78099999999999,77.82,11.947001325297771,8.333333333333334,68.33333333333333
2012_09,vettel,3,86.461,75.752,12.86615381534047,8.666666666666666,60.333333333333336
2012_09,massa,3,86.57133333333333,76.182,12.68479169013911,9.0,68.0
2012_09,raikkonen,3,86.56533333333334,76.764,12.148470447847432,8.0,68.33333333333333
2012_09,grosjean,3,,,13.25,9.5,55.0
2012_09,michael_schumacher,3,86.812,78.43299999999999,11.518253252989366,9.666666666666666,54.333333333333336
2012_09,hamilton,3,86.61099999999999,77.02,12.322420243875257,6.333333333333333,67.66666666666667
2012_09,bruno_senna,3,87.03833333333334,77.81700000000001,12.085147505190918,12.333333333333334,68.0
2012_09,button,3,87.524,77.843,12.249686880351947,17.0,65.33333333333333
2012_09,kobayashi,3,89.342,77.464,11.600998922506628,17.0,36.0
2012_09,hulkenberg,3,86.617,77.202,12.461417014128047,8.0,68.33333333333333
2012_09,ricciardo,3,86.67833333333333,76.60900000000001,12.086056051867743,8.666666666666666,64.0
2012_09,vergne,3,87.45966666666668,77.875,12.758539554179213,15.0,57.333333333333336
2012_09,rosberg,3,86.06666666666666,77.06,11.408700841414364,5.0,68.33333333333333
2012_09,maldonado,3,,,13.287499999999994,11.5,63.5
2012_09,kovalainen,3,87.57566666666666,78.128,12.537964596465494,17.0,67.66666666666667
2012_09,glock,3,,79.637,0.697499999999998,18.5,66.5
2012_09,pic,3,88.979,79.604,12.53837201021993,19.0,63.333333333333336
2012_09,rosa,3,,,12.632000000000005,23.0,40.0
2012_09,karthikeyan,3,89.57266666666665,80.286,11.91187691153479,21.333333333333332,51.333333333333336
2012_09,perez,3,85.74533333333333,76.414,12.577985035591176,2.6666666666666665,68.0
2012_09,resta,3,87.02566666666667,77.219,12.118460224889226,12.666666666666666,68.33333333333333
2012_09,petrov,3,87.72366666666666,78.093,11.741098793932741,17.333333333333332,47.0
2012_10,alonso,3,92.29033333333332,77.82,10.776104748727882,9.0,59.666666666666664
2012_10,button,3,92.91166666666668,77.843,11.234118755924834,15.666666666666666,59.333333333333336
