race_id,driver_id,pit_lap,pit_stop_number,pit_duration_seconds
2016_20,perez,20,1,0.0
2016_20,sainz,20,1,0.0
2016_20,nasr,20,1,0.0
2016_20,ricciardo,20,2,0.0
2016_20,ocon,20,1,0.0
2016_20,wehrlein,20,1,0.0
2016_20,alonso,20,2,0.0
2016_20,bottas,20,2,0.0
2016_20,kevin_magnussen,20,2,0.0
2016_20,button,20,2,0.0
2016_20,vettel,20,2,0.0
2016_20,massa,20,2,0.0
2016_20,gutierrez,20,2,0.0
2016_20,kvyat,20,3,0.0
2016_20,hulkenberg,22,2,24.282
2016_20,hamilton,28,2,0.0
2016_20,rosberg,28,2,0.0
2016_20,max_verstappen,28,3,0.0
2016_20,perez,28,2,0.0
2016_20,sainz,28,2,0.0
2016_20,nasr,28,2,0.0
2016_20,ricciardo,28,3,0.0
2016_20,ocon,28,2,0.0
2016_20,wehrlein,28,2,0.0
2016_20,alonso,28,3,0.0
2016_20,bottas,28,3,0.0
2016_20,kevin_magnussen,28,3,0.0
2016_20,button,28,3,0.0
2016_20,vettel,28,3,0.0
2016_20,hulkenberg,28,3,0.0
2016_20,massa,28,3,0.0
2016_20,gutierrez,28,3,0.0
2016_20,kvyat,28,4,0.0
2016_20,massa,31,4,29.754
2016_20,button,34,4,25.006
2016_20,bottas,38,4,24.994
2016_20,ricciardo,40,4,29.621
2016_20,kevin_magnussen,41,4,24.265
2016_20,max_verstappen,43,4,24.435
2016_20,button,44,5,24.754
2016_20,gutierrez,47,4,17.835
2016_20,ricciardo,52,5,24.521
2016_20,wehrlein,52,3,25.509
2016_20,max_verstappen,54,5,24.041
2016_21,kevin_magnussen,1,1,27.068
2016_21,sainz,6,1,21.761
2016_21,wehrlein,6,1,33.395
2016_21,hamilton,7,1,22.6
2016_21,raikkonen,7,1,21.959
2016_21,alonso,7,1,22.428
2016_21,jolyon_palmer,7,1,24.781
2016_21,nasr,7,1,23.272
2016_21,rosberg,8,1,23.753
2016_21,vettel,8,1,21.711
2016_21,hulkenberg,8,1,21.834
2016_21,massa,8,1,21.775
2016_21,gutierrez,8,1,22.032
2016_21,kvyat,8,1,21.896
2016_21,ricciardo,9,1,22.084
2016_21,perez,9,1,21.308
2016_21,grosjean,20,1,22.838
2016_21,max_verstappen,21,1,21.221
2016_21,jolyon_palmer,21,2,22.145
2016_21,ocon,22,1,24.035
2016_21,ricciardo,24,2,21.768
2016_21,wehrlein,24,2,22.949
2016_21,raikkonen,25,2,22.087
2016_21,hulkenberg,26,2,21.482
2016_21,perez,27,2,22.012
2016_21,hamilton,28,2,21.355
2016_21,gutierrez,28,2,22.102
2016_21,sainz,28,2,21.935
2016_21,rosberg,29,2,21.218
2016_21,massa,30,2,21.539
2016_21,ocon,36,2,23.026
2016_21,nasr,36,2,29.933
2016_21,vettel,37,2,21.872
2016_21,alonso,38,2,22.248
2016_21,grosjean,38,2,22.527
2016_21,ericsson,38,1,22.991
2016_21,jolyon_palmer,41,3,22.588
2017_01,kevin_magnussen,1,1,31.336
2017_01,stroll,5,1,22.293
2017_01,vandoorne,9,1,39.562
2017_01,ocon,15,1,22.154
2017_01,giovinazzi,15,1,28.591
2017_01,alonso,16,1,22.484
2017_01,hulkenberg,16,1,23.13
2017_01,hamilton,17,1,21.709
2017_01,perez,17,1,22.045
2017_01,sainz,18,1,21.762
2017_01,massa,20,1,21.568
2017_01,vettel,23,1,21.988
2017_01,bottas,25,1,21.44
2017_01,max_verstappen,25,1,22.208
2017_01,raikkonen,26,1,22.033
2017_01,stroll,29,2,22.38
2017_01,hulkenberg,30,2,23.159
2017_01,kvyat,34,1,25.559
2017_01,kevin_magnussen,44,2,22.189
2017_01,kvyat,49,2,24.026
2017_02,hulkenberg,1,1,23.55
2017_02,vettel,2,1,22.906
2017_02,kvyat,2,1,24.016
2017_02,alonso,2,1,24.25
2017_02,massa,2,1,23.123
2017_02,perez,2,1,24.03
2017_02,kevin_magnussen,2,1,23.809
2017_02,ericsson,2,1,27.934
2017_02,ocon,2,1,17.673
2017_02,grosjean,2,1,30.654
2017_02,vandoorne,2,1,25.146
2017_02,giovinazzi,2,1,29.443
2017_02,hamilton,4,1,22.999
2017_02,bottas,4,1,32.287
2017_02,ricciardo,4,1,17.34
2017_02,raikkonen,4,1,23.847
2017_02,max_verstappen,4,1,23.071
2017_02,vettel,4,2,17.354
2017_02,sainz,4,1,17.337
2017_02,ocon,4,2,33.491
2017_02,alonso,4,2,17.304
2017_02,kvyat,4,2,17.32
2017_02,perez,4,2,17.416
2017_02,massa,4,2,17.324
2017_02,kevin_magnussen,4,2,17.296
2017_02,jolyon_palmer,4,1,17.291
2017_02,vandoorne,4,2,17.325
2017_02,hulkenberg,4,2,17.336
2017_02,ericsson,4,2,17.341
2017_02,grosjean,4,2,17.303
2017_02,hamilton,5,2,17.616
2017_02,ricciardo,5,2,23.613
2017_02,raikkonen,5,2,17.877
2017_02,max_verstappen,5,2,17.651
2017_02,bottas,5,2,17.343
2017_02,vettel,5,3,17.362
2017_02,sainz,5,2,17.34
2017_02,alonso,5,3,17.302
2017_02,kvyat,5,3,17.324
2017_02,massa,5,3,17.321
2017_02,kevin_magnussen,5,3,17.298
2017_02,perez,5,3,17.312
2017_02,ocon,5,3,17.356
2017_02,jolyon_palmer,5,2,17.291
2017_02,vandoorne,5,3,17.295
2017_02,hulkenberg,5,3,17.362
2017_02,ericsson,5,3,17.344
2017_02,grosjean,5,3,24.114
2017_02,hamilton,6,3,17.737
2017_02,ricciardo,6,3,17.48
2017_02,raikkonen,6,3,17.435
2017_02,max_verstappen,6,3,17.421
2017_02,bottas,6,3,17.323
2017_02,vettel,6,4,17.37
2017_02,alonso,6,4,17.302
2017_02,sainz,6,3,17.374
2017_02,kvyat,6,4,17.322
2017_02,massa,6,4,17.377
2017_02,perez,6,4,18.225
2017_02,kevin_magnussen,6,4,17.299
2017_02,ocon,6,4,17.366
2017_02,jolyon_palmer,6,3,17.301
2017_02,vandoorne,6,4,17.292
2017_02,hulkenberg,6,4,17.359
2017_02,ericsson,6,4,17.344
2017_02,grosjean,6,4,17.314
2017_02,perez,20,5,23.057
2017_02,massa,24,5,23.451
2017_02,sainz,28,4,22.84
2017_02,max_verstappen,29,4,22.505
2017_02,jolyon_palmer,30,4,23.993
2017_02,kevin_magnussen,32,5,23.463
2017_02,ricciardo,33,4,22.505
2017_02,hulkenberg,33,5,40.144
2017_02,vettel,34,5,22.443
2017_02,bottas,35,4,24.317
2017_02,hamilton,36,4,22.668
2017_02,grosjean,35,5,23.211
2017_02,raikkonen,39,4,23.119
2017_02,ocon,42,5,22.926
2017_02,massa,48,6,22.517
2017_02,perez,49,6,22.979
2017_03,stroll,8,1,24.915
2017_03,vettel,10,1,24.702
2017_03,max_verstappen,11,1,25.174
2017_03,ocon,11,1,24.664
2017_03,wehrlein,11,1,26.542
2017_03,raikkonen,12,1,26.43
2017_03,grosjean,12,1,25.075
2017_03,sainz,12,1,25.001
2017_03,bottas,13,1,28.368
2017_03,hamilton,13,1,30.687
2017_03,ricciardo,13,1,25.312
2017_03,massa,13,1,25.704
2017_03,hulkenberg,13,1,26.634
2017_03,perez,13,1,24.332
2017_03,jolyon_palmer,13,1,27.466
2017_03,alonso,13,1,24.922
2017_03,kvyat,13,1,25.204
2017_03,bottas,30,2,24.54
2017_03,grosjean,31,2,24.965
2017_03,vettel,33,2,24.314
2017_03,ericsson,33,1,25.576
2017_03,perez,36,2,24.63
2017_03,hulkenberg,36,2,25.135
2017_03,alonso,36,2,24.723
2017_03,raikkonen,37,2,25.856
2017_03,massa,37,2,24.24
2017_03,ocon,37,2,24.505
2017_03,jolyon_palmer,37,2,26.42
2017_03,ricciardo,39,2,25.2
2017_03,hamilton,41,2,30.682
2017_03,kvyat,41,2,25.246
2017_04,vandoorne,1,1,30.006
2017_04,ericsson,1,1,32.235
2017_04,wehrlein,2,1,31.266
2017_04,wehrlein,20,2,30.799
2017_04,massa,21,1,29.923
2017_04,kevin_magnussen,21,1,36.559
2017_04,kvyat,21,1,29.991
2017_04,ericsson,21,2,30.655
2017_04,sainz,24,1,29.973
2017_04,vandoorne,24,2,35.998
2017_04,ocon,26,1,30.253
2017_04,stroll,26,1,29.791
2017_04,bottas,27,1,29.356
2017_04,perez,27,1,29.868
2017_04,raikkonen,29,1,30.152
2017_04,max_verstappen,29,1,29.567
2017_04,hamilton,30,1,29.739
2017_04,vettel,34,1,30.097
2017_04,hulkenberg,40,1,30.28
2017_04,massa,41,2,29.92
2017_05,kvyat,1,1,22.235
2017_05,massa,1,1,40.612
2017_05,jolyon_palmer,2,1,23.159
2017_05,alonso,12,1,22.69
2017_05,stroll,12,1,22.1
2017_05,vandoorne,12,1,22.547
2017_05,kevin_magnussen,13,1,22.703
2017_05,sainz,13,1,22.432
2017_05,massa,13,2,22.292
2017_05,vettel,14,1,22.499
2017_05,hulkenberg,15,1,22.49
2017_05,ocon,16,1,22.616
2017_05,perez,18,1,25.082
2017_05,ericsson,18,1,22.995
2017_05,grosjean,19,1,22.866
2017_05,hamilton,21,1,21.544
2017_05,ricciardo,21,1,21.811
2017_05,jolyon_palmer,21,2,22.762
2017_05,bottas,26,1,21.689
2017_05,alonso,31,2,23.354
2017_05,ericsson,32,2,22.775
2017_05,wehrlein,33,1,23.445
2017_05,hulkenberg,33,2,22.362
2017_05,kevin_magnussen,33,2,23.814
2017_05,kvyat,33,2,22.117
2017_05,stroll,33,2,22.071
2017_05,massa,33,3,23.066
2017_05,perez,34,2,23.107
2017_05,ocon,34,2,22.643
2017_05,sainz,34,2,21.934
2017_05,grosjean,34,2,22.641
2017_05,hamilton,36,2,21.722
2017_05,vettel,37,2,22.307
2017_05,ricciardo,38,2,21.918
2017_05,jolyon_palmer,42,3,24.75
2017_05,alonso,51,3,22.923
2017_05,kevin_magnussen,63,3,25.052
2017_06,wehrlein,1,1,25.813
2017_06,button,1,1,24.465
2017_06,perez,16,1,31.313
2017_06,max_verstappen,32,1,25.343
2017_06,bottas,33,1,24.308
2017_06,raikkonen,34,1,24.833
2017_06,ericsson,35,1,24.949
2017_06,kvyat,36,1,24.406
2017_06,ocon,36,1,24.299
2017_06,sainz,37,1,24.427
2017_06,kevin_magnussen,37,1,24.979
2017_06,ricciardo,38,1,24.183
2017_06,massa,38,1,24.353
2017_06,vettel,39,1,24.306
2017_06,ocon,39,2,24.496
2017_06,button,39,2,26.057
2017_06,grosjean,40,1,24.66
2017_06,stroll,41,1,26.69
2017_06,kevin_magnussen,42,2,26.04
2017_06,jolyon_palmer,42,1,25.472
2017_06,vandoorne,43,1,24.768
2017_06,hamilton,46,1,24.155
2017_06,max_verstappen,60,2,25.678
2017_06,ocon,60,3,24.642
2017_06,massa,62,2,25.123
2017_06,perez,63,2,25.026
2017_06,stroll,67,2,25.248
2017_06,perez,72,3,35.485
2017_07,grosjean,1,1,31.256
2017_07,wehrlein,1,1,51.757
2017_07,vettel,5,1,31.596
2017_07,hulkenberg,11,1,26.764
2017_07,jolyon_palmer,11,1,24.423
2017_07,ericsson,11,1,24.047
2017_07,kvyat,15,1,18.088
2017_07,raikkonen,17,1,23.5
2017_07,ricciardo,18,1,23.309
2017_07,perez,19,1,23.229
2017_07,bottas,23,1,22.946
2017_07,stroll,25,1,22.79
2017_07,hamilton,32,1,23.061
2017_07,ocon,32,1,23.409
2017_07,wehrlein,40,2,24.202
2017_07,raikkonen,41,2,23.76
2017_07,alonso,42,1,23.526
2017_07,vandoorne,45,1,23.267
2017_07,kevin_magnussen,46,1,28.869
2017_07,vettel,49,2,23.345
2017_07,kvyat,53,2,0.0
2017_08,bottas,1,1,36.262
2017_08,grosjean,3,1,20.776
2017_08,ricciardo,5,1,23.361
2017_08,vandoorne,5,1,21.423
2017_08,hamilton,12,1,20.418
2017_08,vettel,12,1,20.059
2017_08,perez,12,1,20.598
2017_08,raikkonen,12,1,23.237
2017_08,massa,12,1,21.453
2017_08,ocon,12,1,20.493
2017_08,bottas,11,2,20.407
2017_08,kevin_magnussen,12,1,20.391
2017_08,alonso,12,1,21.217
2017_08,sainz,12,1,21.04
2017_08,ericsson,12,1,23.906
2017_08,wehrlein,12,1,31.122
2017_08,stroll,13,1,22.625
2017_08,hulkenberg,13,1,21.263
2017_08,ricciardo,13,2,20.198
2017_08,wehrlein,13,2,22.356
2017_08,grosjean,14,2,21.069
2017_08,hamilton,17,2,15.234
2017_08,vettel,17,2,15.174
2017_08,perez,17,2,15.278
2017_08,massa,17,2,15.033
2017_08,ocon,17,2,15.061
2017_08,raikkonen,17,2,15.049
2017_08,stroll,17,2,15.327
2017_08,hulkenberg,17,2,15.638
2017_08,ricciardo,17,3,15.135
2017_08,kevin_magnussen,17,2,15.128
2017_08,alonso,17,2,15.104
2017_08,sainz,17,2,14.966
2017_08,vandoorne,17,2,15.097
2017_08,grosjean,17,3,15.073
2017_08,ericsson,17,2,26.051
2017_08,wehrlein,17,3,34.847
2017_08,bottas,17,3,14.978
2017_08,perez,20,3,0.0
2017_08,ocon,20,3,31.657
2017_08,raikkonen,20,3,0.0
2017_08,wehrlein,21,4,22.39
2017_08,hamilton,22,3,0.0
2017_08,vettel,22,3,0.0
2017_08,massa,22,3,0.0
2017_08,stroll,22,3,0.0
2017_08,ricciardo,22,4,0.0
2017_08,hulkenberg,22,3,0.0
2017_08,kevin_magnussen,22,3,0.0
2017_08,alonso,22,3,0.0
2017_08,sainz,22,3,0.0
2017_08,grosjean,22,4,0.0
2017_08,ericsson,22,3,0.0
2017_08,vandoorne,22,3,0.0
2017_08,bottas,22,4,0.0
2017_08,ocon,22,4,0.0
2017_08,wehrlein,22,5,0.0
2017_08,hamilton,31,4,27.025
2017_08,vettel,33,4,29.317
2017_08,vandoorne,33,4,20.446
2017_08,perez,33,4,14.951
2017_08,raikkonen,33,4,14.943
2017_08,grosjean,36,5,24.486
2017_09,kvyat,1,1,33.607
2017_09,kvyat,9,2,16.139
2017_09,hulkenberg,14,1,21.977
2017_09,hamilton,31,1,20.761
2017_09,vandoorne,31,1,21.714
2017_09,ricciardo,33,1,21.713
2017_09,vettel,34,1,21.75
2017_09,jolyon_palmer,34,1,22.233
2017_09,ericsson,34,1,22.339
2017_09,perez,35,1,22.03
2017_09,stroll,35,1,21.332
2017_09,wehrlein,35,1,22.414
2017_09,grosjean,36,1,22.026
2017_09,bottas,41,1,22.387
2017_09,sainz,40,1,21.659
2017_09,ocon,42,1,22.176
2017_09,raikkonen,44,1,21.662
2017_09,vandoorne,44,2,16.206
2017_09,massa,47,1,20.977
2017_09,kvyat,55,3,22.274
2017_10,kvyat,1,1,45.538
2017_10,wehrlein,2,1,29.861
2017_10,wehrlein,3,2,29.941
2017_10,kvyat,9,2,22.895
2017_10,vettel,18,1,28.363
2017_10,max_verstappen,19,1,29.147
2017_10,ocon,20,1,29.194
2017_10,alonso,20,1,28.269
2017_10,stroll,22,1,29.849
2017_10,perez,23,1,28.942
2017_10,grosjean,23,1,28.361
2017_10,raikkonen,24,1,28.476
2017_10,hulkenberg,24,1,30.841
2017_10,hamilton,25,1,27.733
2017_10,massa,25,1,27.583
2017_10,vandoorne,26,1,29.337
2017_10,kvyat,27,3,28.63
2017_10,ericsson,28,1,28.825
2017_10,wehrlein,31,3,31.25
2017_10,bottas,32,1,27.858
2017_10,ricciardo,32,1,27.91
2017_10,kevin_magnussen,37,1,28.099
2017_10,stroll,42,2,28.335
2017_10,grosjean,43,2,28.998
2017_10,raikkonen,49,2,29.057
2017_10,max_verstappen,49,2,28.056
2017_10,vettel,50,2,35.204
2017_11,ericsson,1,1,25.179
2017_11,wehrlein,3,1,24.213
2017_11,grosjean,20,1,22.638
2017_11,wehrlein,28,2,22.998
2017_11,stroll,29,1,21.804
2017_11,bottas,30,1,22.681
2017_11,hamilton,31,1,21.338
2017_11,kevin_magnussen,31,1,22.684
2017_11,vettel,32,1,22.317
2017_11,raikkonen,33,1,21.919
2017_11,perez,34,1,24.017
2017_11,resta,34,1,22.399
2017_11,alonso,35,1,22.399
2017_11,sainz,35,1,22.745
2017_11,ocon,35,1,22.441
2017_11,kvyat,40,1,22.273
2017_11,max_verstappen,42,1,33.605
2017_11,vandoorne,42,1,28.616
2017_11,hulkenberg,45,1,31.86
2017_11,jolyon_palmer,46,1,22.684
2017_11,ericsson,63,2,24.097
2017_12,jolyon_palmer,8,1,26.202
2017_12,ericsson,8,1,23.999
2017_12,kevin_magnussen,9,1,22.828
2017_12,stroll,9,1,24.697
2017_12,ocon,10,1,23.364
2017_12,grosjean,10,1,22.925
2017_12,alonso,10,1,24.158
2017_12,hulkenberg,11,1,23.507
2017_12,massa,11,1,22.667
2017_12,hamilton,12,1,22.037
2017_12,perez,12,1,23.289
2017_12,bottas,13,1,22.963
2017_12,vettel,14,1,22.443
2017_12,ricciardo,14,1,22.9
2017_12,raikkonen,15,1,22.533
2017_12,raikkonen,17,2,30.373
2017_12,kvyat,18,1,22.444
2017_12,vandoorne,18,1,26.894
2017_12,sainz,19,1,24.095
2017_12,ericsson,23,2,23.221
2017_12,perez,25,2,28.594
2017_12,ocon,27,2,23.2
2017_12,raikkonen,29,3,22.963
2017_12,hulkenberg,29,2,23.539
2017_12,grosjean,29,2,22.756
2017_12,massa,29,2,23.092
2017_12,ocon,29,3,29.646
2017_12,sainz,29,2,24.37
2017_12,stroll,29,2,23.109
2017_12,perez,29,3,26.574
2017_12,hamilton,30,2,22.357
2017_12,vettel,30,2,25.65
2017_12,bottas,30,2,22.919
2017_12,ricciardo,30,2,23.18
2017_12,ericsson,29,3,23.792
2017_12,kevin_magnussen,30,2,22.908
2017_12,kvyat,30,2,23.341
2017_12,jolyon_palmer,30,2,24.674
2017_12,vandoorne,30,2,26.187
2017_12,kevin_magnussen,34,3,23.737
2017_13,grosjean,3,1,33.433
2017_13,max_verstappen,3,1,39.888
2017_13,hulkenberg,9,1,24.418
2017_13,kevin_magnussen,11,1,24.384
2017_13,sainz,13,1,24.865
2017_13,raikkonen,15,1,25.367
2017_13,ocon,16,1,24.432
2017_13,stroll,17,1,26.131
2017_13,ericsson,18,1,25.31
2017_13,kvyat,19,1,25.826
2017_13,wehrlein,20,1,25.212
2017_13,massa,21,1,25.078
2017_13,jolyon_palmer,25,1,31.008
2017_13,max_verstappen,27,2,24.173
2017_13,alonso,30,1,24.442
2017_13,vettel,31,1,24.307
2017_13,hamilton,32,1,23.725
2017_13,perez,32,1,25.377
2017_13,bottas,33,1,23.728
2017_13,grosjean,34,2,24.307
2017_13,ricciardo,37,1,23.951
2017_14,hamilton,1,1,30.442
2017_14,ricciardo,1,1,30.737
2017_14,hulkenberg,1,1,31.032
2017_14,perez,1,1,30.709
2017_14,bottas,1,1,30.444
2017_14,jolyon_palmer,1,1,30.785
2017_14,vandoorne,1,1,31.55
2017_14,ocon,1,1,31.793
2017_14,sainz,1,1,32.689
2017_14,kevin_magnussen,1,1,32.701
2017_14,kvyat,1,1,33.077
2017_14,alonso,1,1,36.9
2017_14,stroll,1,1,37.403
2017_14,massa,1,1,38.464
2017_14,grosjean,1,1,39.455
2017_14,ericsson,1,1,40.125
2017_14,wehrlein,1,1,40.506
2017_14,hamilton,2,2,24.368
2017_14,ricciardo,2,2,24.402
2017_14,hulkenberg,2,2,25.093
2017_14,perez,2,2,25.315
2017_14,bottas,2,2,25.367
2017_14,jolyon_palmer,2,2,26.206
2017_14,vandoorne,2,2,26.553
2017_14,ocon,2,2,26.532
2017_14,sainz,2,2,27.452
2017_14,kevin_magnussen,2,2,26.903
2017_14,kvyat,2,2,27.015
2017_14,alonso,2,2,29.306
2017_14,stroll,2,2,29.294
2017_14,massa,2,2,30.79
2017_14,grosjean,2,2,31.32
2017_14,ericsson,2,2,38.886
2017_14,wehrlein,2,2,45.875
2017_14,hamilton,3,3,24.337
2017_14,ricciardo,3,3,24.362
2017_14,hulkenberg,3,3,24.964
2017_14,perez,3,3,25.288
2017_14,bottas,3,3,25.432
2017_14,jolyon_palmer,3,3,25.113
2017_14,vandoorne,3,3,24.543
2017_14,ocon,3,3,24.664
2017_14,sainz,3,3,25.356
2017_14,kevin_magnussen,3,3,25.509
2017_14,kvyat,3,3,25.003
2017_14,alonso,3,3,25.626
2017_14,stroll,3,3,25.584
2017_14,massa,3,3,25.731
2017_14,grosjean,3,3,26.228
2017_14,ericsson,3,3,27.591
2017_14,wehrlein,3,3,27.865
2017_14,ricciardo,11,4,29.658
2017_14,perez,11,4,30.128
2017_14,ocon,11,4,31.336
2017_14,kevin_magnussen,11,4,30.132
2017_14,hulkenberg,12,4,30.725
2017_14,jolyon_palmer,12,4,30.015
2017_14,vandoorne,12,4,30.39
2017_14,ericsson,13,4,31.714
2017_14,massa,17,4,29.685
2017_14,wehrlein,21,4,32.249
2017_14,kevin_magnussen,24,5,30.504
2017_14,massa,24,5,30.048
2017_14,stroll,26,4,29.412
2017_14,sainz,27,4,30.093
2017_14,vandoorne,27,5,36.138
2017_14,grosjean,27,4,29.049
2017_14,ocon,27,5,29.173
2017_14,ericsson,27,5,50.617
2017_14,ricciardo,28,5,29.118
2017_14,bottas,28,4,29.089
2017_14,hulkenberg,28,5,30.005
2017_14,perez,28,5,29.186
2017_14,hamilton,29,4,28.466
2017_14,wehrlein,28,5,31.094
2017_14,jolyon_palmer,29,5,30.038
2017_14,ericsson,31,6,30.067
2017_14,massa,37,6,29.671
2017_14,hulkenberg,38,6,0.0
2017_14,ocon,38,6,29.134
2017_14,kevin_magnussen,38,6,29.379
2017_14,wehrlein,37,6,32.183
2017_15,ocon,2,1,24.456
2017_15,hulkenberg,9,1,24.872
2017_15,kevin_magnussen,10,1,23.766
2017_15,massa,11,1,23.791
2017_15,grosjean,11,1,24.912
2017_15,stroll,12,1,24.109
2017_15,gasly,12,1,25.044
2017_15,vandoorne,13,1,24.58
2017_15,jolyon_palmer,13,1,25.558
2017_15,hamilton,26,1,23.489
2017_15,alonso,26,1,25.798
2017_15,max_verstappen,27,1,23.652
2017_15,vettel,27,1,23.695
2017_15,bottas,28,1,23.676
2017_15,ricciardo,29,1,24.199
2017_15,perez,30,1,24.314
2017_15,grosjean,33,2,24.419
2017_15,wehrlein,37,1,25.06
2017_15,ericsson,38,1,24.719
2017_15,hulkenberg,50,2,25.714
2017_16,wehrlein,2,1,24.424
2017_16,wehrlein,3,2,24.918
2017_16,stroll,4,1,23.475
2017_16,vandoorne,9,1,23.43
2017_16,massa,17,1,22.956
2017_16,kevin_magnussen,19,1,23.065
2017_16,ocon,20,1,24.078
2017_16,max_verstappen,21,1,22.62
2017_16,perez,21,1,23.634
2017_16,hamilton,22,1,22.724
2017_16,gasly,22,1,23.344
2017_16,grosjean,23,1,22.781
2017_16,ricciardo,25,1,23.796
2017_16,alonso,25,1,24.636
2017_16,wehrlein,25,3,24.952
2017_16,raikkonen,28,1,23.699
2017_16,bottas,30,1,22.876
2017_16,vandoorne,34,2,23.399
2017_16,stroll,35,2,22.736
2017_16,hulkenberg,38,1,23.199
2017_16,jolyon_palmer,39,1,25.618
2017_16,gasly,39,2,24.413
2017_17,kevin_magnussen,1,1,25.112
2017_17,wehrlein,3,1,31.334
2017_17,brendon_hartley,8,1,24.4
2017_17,stroll,10,1,24.949
2017_17,ricciardo,12,1,23.604
2017_17,perez,12,1,24.326
2017_17,ocon,14,1,24.502
2017_17,alonso,14,1,23.796
2017_17,vettel,16,1,24.3
2017_17,grosjean,16,1,24.897
2017_17,kvyat,17,1,24.883
2017_17,bottas,18,1,23.459
2017_17,hamilton,19,1,23.402
2017_17,sainz,19,1,24.525
2017_17,raikkonen,20,1,23.575
2017_17,ericsson,21,1,25.841
2017_17,max_verstappen,24,1,24.325
2017_17,vandoorne,25,1,23.578
2017_17,massa,29,1,23.772
2017_17,brendon_hartley,35,2,24.229
2017_17,stroll,36,2,24.497
2017_17,max_verstappen,37,2,23.423
2017_17,vettel,38,2,23.62
2017_17,kevin_magnussen,49,2,25.268
2017_17,bottas,52,2,23.254
2017_18,vettel,1,1,32.037
2017_18,hamilton,1,1,29.283
2017_18,sainz,2,1,22.852
2017_18,massa,3,1,22.055
2017_18,wehrlein,4,1,23.358
2017_18,perez,18,1,22.903
2017_18,hulkenberg,19,1,22.587
2017_18,ocon,20,1,22.665
2017_18,ericsson,28,1,22.736
2017_18,kevin_magnussen,31,1,22.507
2017_18,vandoorne,31,1,28.044
2017_18,max_verstappen,32,1,22.57
2017_18,gasly,31,1,22.709
2017_18,grosjean,31,1,28.761
2017_18,bottas,32,1,21.758
2017_18,hamilton,31,2,23.315
2017_18,sainz,31,2,23.035
2017_18,raikkonen,32,1,22.54
2017_18,stroll,32,1,21.825
2017_18,vettel,32,2,22.379
2017_18,alonso,32,1,22.655
2017_18,perez,50,2,22.528
2017_18,grosjean,62,2,23.035
2017_19,vettel,1,1,19.097
2017_19,bottas,1,1,18.717
2017_19,raikkonen,1,1,19.433
2017_19,max_verstappen,1,1,18.827
2017_19,alonso,1,1,18.487
2017_19,massa,1,1,18.238
2017_19,perez,1,1,18.417
2017_19,hulkenberg,1,1,18.927
2017_19,sainz,1,1,19.208
2017_19,gasly,1,1,19.43
2017_19,ericsson,1,1,19.603
2017_19,brendon_hartley,1,1,19.936
2017_19,stroll,1,1,20.146
2017_19,wehrlein,1,1,26.439
2017_19,grosjean,1,1,25.845
2017_19,hamilton,1,1,19.377
2017_19,ricciardo,1,1,25.946
2017_19,vettel,2,2,17.817
2017_19,bottas,2,2,17.827
2017_19,raikkonen,2,2,18.027
2017_19,max_verstappen,2,2,17.913
2017_19,alonso,2,2,17.77
2017_19,massa,2,2,17.736
2017_19,perez,2,2,17.959
2017_19,hulkenberg,2,2,18.549
2017_19,sainz,2,2,18.604
2017_19,gasly,2,2,18.855
2017_19,ericsson,2,2,19.25
2017_19,brendon_hartley,2,2,19.439
2017_19,stroll,2,2,19.27
2017_19,hamilton,2,2,19.237
2017_19,wehrlein,2,2,19.16
2017_19,grosjean,2,2,18.86
2017_19,ricciardo,2,2,17.929
2017_19,vettel,3,3,17.842
2017_19,bottas,3,3,17.784
2017_19,raikkonen,3,3,18.29
2017_19,max_verstappen,3,3,18.017
2017_19,alonso,3,3,17.716
2017_19,massa,3,3,17.745
2017_19,perez,3,3,17.822
2017_19,hulkenberg,3,3,18.052
2017_19,sainz,3,3,18.347
2017_19,gasly,3,3,18.207
2017_19,ericsson,3,3,17.802
2017_19,brendon_hartley,3,3,17.738
2017_19,stroll,3,3,17.925
2017_19,hamilton,3,3,18.725
2017_19,wehrlein,3,3,18.764
2017_19,grosjean,3,3,18.456
2017_19,ricciardo,3,3,18.129
2017_19,bottas,27,4,23.064
2017_19,massa,27,4,23.275
2017_19,brendon_hartley,27,4,23.83
2017_19,vettel,28,4,22.736
2017_19,max_verstappen,28,4,23.18
2017_19,alonso,28,4,23.342
2017_19,stroll,28,4,22.486
2017_19,raikkonen,29,4,23.17
2017_19,hulkenberg,30,4,24.054
2017_19,sainz,31,4,23.55
2017_19,perez,35,4,23.275
2017_19,hamilton,43,4,23.121
2017_19,ricciardo,43,4,23.484
2017_19,gasly,44,4,23.748
2017_19,ericsson,44,4,24.164
2017_19,grosjean,48,4,34.438
2017_19,max_verstappen,62,5,22.644
2017_19,stroll,67,5,24.756
2017_20,stroll,11,1,21.613
2017_20,vandoorne,12,1,22.125
2017_20,max_verstappen,14,1,21.269
2017_20,raikkonen,15,1,21.609
2017_20,perez,16,1,21.869
2017_20,hulkenberg,17,1,29.724
2017_20,ricciardo,19,1,23.477
2017_20,vettel,20,1,21.221
2017_20,bottas,21,1,21.478
2017_20,alonso,21,1,22.541
2017_20,massa,22,1,21.449
2017_20,kevin_magnussen,22,1,21.875
2017_20,hamilton,24,1,21.274
2017_20,brendon_hartley,26,1,21.598
2017_20,wehrlein,28,1,22.959
