race_id,driver_id,races_count_previous_5,top10_finishes_previous_5,top10_rate_previous_5,points_previous_5,avg_points_previous_5,points_finishes_previous_5,avg_finish_position_previous_5,avg_grid_position_previous_5,best_finish_previous_5,worst_finish_previous_5,avg_laps_completed_previous_5,dnf_previous_5
2017_17,ericsson,5,0,0.0,0.0,0.0,0,17.0,16.6,15,18,37.8,3
2017_17,kevin_magnussen,5,1,0.2,4.0,0.8,1,11.8,13.2,8,15,50.8,1
2017_17,alonso,5,0,0.0,0.0,0.0,0,14.8,13.4,11,18,38.0,3
2017_17,ricciardo,5,5,1.0,75.0,15.0,5,3.0,6.4,2,4,52.8,0
2017_17,wehrlein,5,0,0.0,0.0,0.0,0,16.0,16.8,12,20,43.0,1
2017_17,hulkenberg,5,1,0.2,8.0,1.6,1,13.2,9.4,6,17,47.8,2
2017_18,max_verstappen,5,4,0.8,56.0,11.2,4,7.2,7.6,1,19,43.4,1
2017_18,bottas,5,5,1.0,65.0,13.0,5,3.8,4.8,2,5,55.2,0
2017_18,raikkonen,5,3,0.6,35.0,7.0,3,10.6,4.8,3,20,32.4,2
2017_18,vettel,5,3,0.6,45.0,9.0,3,9.2,6.2,2,19,33.8,2
2017_18,ocon,5,5,1.0,26.0,5.2,5,7.6,6.8,6,10,55.0,0
2017_18,stroll,5,3,0.6,14.0,2.8,3,10.0,12.6,7,16,53.2,1
2017_18,perez,5,5,1.0,30.0,6.0,5,7.0,9.4,5,9,55.0,0
2017_18,kevin_magnussen,5,1,0.2,4.0,0.8,1,12.0,14.2,8,16,53.0,1
2017_18,hamilton,5,5,1.0,118.0,23.6,5,1.2,1.8,1,2,55.2,0
2017_18,alonso,5,0,0.0,0.0,0.0,0,14.6,13.0,11,17,37.8,3
2017_18,massa,5,4,0.8,9.0,1.8,4,9.4,10.6,8,11,54.6,0
2017_18,vandoorne,5,2,0.4,12.0,2.4,2,11.8,12.6,7,19,50.6,1
2017_18,gasly,2,0,0.0,0.0,0.0,0,13.5,14.5,13,14,53.5,0
2017_18,wehrlein,5,0,0.0,0.0,0.0,0,15.8,16.0,12,19,43.6,1
2017_18,grosjean,5,2,0.4,4.0,0.8,2,12.0,15.2,9,15,54.6,0
2017_18,sainz,5,2,0.4,18.0,3.6,2,12.8,13.0,4,20,39.0,2
2017_18,ericsson,5,0,0.0,0.0,0.0,0,16.8,15.8,15,18,40.0,3
2017_18,brendon_hartley,1,0,0.0,0.0,0.0,0,13.0,19.0,13,13,55.0,0
2017_18,hulkenberg,5,0,0.0,0.0,0.0,0,16.0,11.6,13,20,39.6,3
2017_18,ricciardo,5,4,0.8,60.0,12.0,4,6.0,6.0,2,18,46.8,1
2017_19,vettel,5,3,0.6,42.0,8.4,3,9.4,5.2,2,19,37.4,2
2017_19,bottas,5,5,1.0,65.0,13.0,5,3.8,4.8,2,5,58.8,0
2017_19,raikkonen,5,3,0.6,40.0,8.0,3,10.2,4.8,3,20,36.0,2
2017_19,hamilton,5,5,1.0,95.0,19.0,5,2.8,2.2,1,9,58.6,0
2017_19,max_verstappen,5,4,0.8,80.0,16.0,4,5.4,5.4,1,19,47.2,1
2017_19,ricciardo,5,3,0.6,48.0,9.6,3,9.2,6.0,2,20,37.2,2
2017_19,massa,5,3,0.6,5.0,1.0,3,10.0,11.2,9,11,58.0,0
2017_19,alonso,5,1,0.2,1.0,0.2,1,13.2,12.8,10,17,41.8,2
2017_19,perez,5,5,1.0,34.0,6.8,5,6.6,9.2,5,8,58.4,0
2017_19,hulkenberg,5,0,0.0,0.0,0.0,0,17.2,10.2,14,20,34.0,4
2017_19,sainz,5,2,0.4,18.0,3.6,2,13.2,11.6,4,20,40.4,3
2017_19,gasly,3,0,0.0,0.0,0.0,0,13.333333333333334,16.333333333333332,13,14,59.0,0
2017_19,ericsson,5,0,0.0,0.0,0.0,0,16.6,16.0,15,18,41.2,3
2017_19,wehrlein,5,0,0.0,0.0,0.0,0,15.4,16.2,12,19,47.2,1
2017_19,grosjean,5,2,0.4,4.0,0.8,2,12.0,14.2,9,15,58.0,0
2017_19,stroll,5,3,0.6,16.0,3.2,3,9.8,14.4,6,16,56.6,1
2017_19,brendon_hartley,2,0,0.0,0.0,0.0,0,15.5,18.0,13,18,42.5,1
2017_19,ocon,5,5,1.0,28.0,5.6,5,7.4,7.4,5,10,58.4,0
2017_19,vandoorne,5,2,0.4,12.0,2.4,2,10.4,12.8,7,14,58.0,0
2017_19,kevin_magnussen,5,2,0.4,8.0,1.6,2,11.4,15.2,8,16,56.6,1
2017_20,bottas,5,5,1.0,68.0,13.6,5,3.6,3.8,2,5,61.4,0
2017_20,hamilton,5,5,1.0,82.0,16.4,5,3.4,5.2,1,9,61.2,0
2017_20,vettel,5,4,0.8,67.0,13.4,4,6.0,5.4,1,19,51.6,1
2017_20,raikkonen,5,4,0.8,55.0,11.0,4,6.8,4.6,3,20,50.2,1
2017_20,max_verstappen,5,5,1.0,90.0,18.0,5,2.6,5.8,1,5,61.4,0
2017_20,hulkenberg,5,1,0.2,1.0,0.2,1,16.4,10.2,10,20,38.4,3
2017_20,perez,5,5,1.0,26.0,5.2,5,7.4,7.8,6,9,61.0,0
2017_20,ocon,5,4,0.8,27.0,5.4,4,9.0,6.6,5,18,46.8,1
2017_20,alonso,5,2,0.4,5.0,1.0,2,11.4,12.4,8,17,54.4,1
2017_20,massa,5,4,0.8,11.0,2.2,4,9.2,9.6,7,11,60.6,0
2017_20,grosjean,5,1,0.2,2.0,0.4,1,13.2,13.4,9,15,60.2,0
2017_20,vandoorne,5,1,0.2,6.0,1.2,1,12.8,13.4,7,19,46.4,1
2017_20,kevin_magnussen,5,2,0.4,8.0,1.6,2,12.8,14.6,8,20,46.6,1
2017_20,wehrlein,5,0,0.0,0.0,0.0,0,15.8,15.4,14,19,50.0,1
2017_20,brendon_hartley,3,0,0.0,0.0,0.0,0,16.0,18.0,13,18,41.666666666666664,2
2017_20,gasly,4,0,0.0,0.0,0.0,0,13.0,17.0,12,14,61.75,0
2017_20,ericsson,5,0,0.0,0.0,0.0,0,16.2,15.4,13,18,48.2,2
2017_20,stroll,5,2,0.4,12.0,2.4,2,11.4,14.0,6,16,58.8,1
2017_20,sainz,5,1,0.2,6.0,1.2,1,14.6,11.2,7,20,42.8,3
2017_20,ricciardo,5,3,0.6,38.0,7.6,3,10.0,8.2,3,20,39.8,2
2018_01,vettel,5,4,0.8,70.0,14.0,4,5.8,2.0,1,19,51.4,1
2018_01,hamilton,5,5,1.0,82.0,16.4,5,3.4,5.4,1,9,61.0,0
2018_01,raikkonen,5,5,1.0,67.0,13.4,5,3.6,5.6,3,5,61.2,0
2018_01,ricciardo,5,2,0.4,23.0,4.6,2,13.4,8.2,3,20,32.6,3
2018_01,alonso,5,3,0.6,7.0,1.4,3,11.0,12.6,8,17,54.2,1
2018_01,max_verstappen,5,5,1.0,75.0,15.0,5,3.4,6.4,1,5,61.2,0
2018_01,hulkenberg,5,2,0.4,9.0,1.8,2,14.4,10.0,6,20,38.4,3
2018_01,bottas,5,5,1.0,83.0,16.6,5,2.8,3.0,1,5,61.2,0
2018_01,vandoorne,5,0,0.0,0.0,0.0,0,13.8,14.6,12,19,46.2,1
2018_01,sainz,5,1,0.2,6.0,1.2,1,14.6,10.8,7,20,43.2,3
2018_01,perez,5,5,1.0,24.0,4.8,5,7.6,7.6,7,9,60.8,0
2018_01,ocon,5,4,0.8,30.0,6.0,4,8.6,7.2,5,18,46.8,1
2018_01,leclerc,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0
2018_01,stroll,5,1,0.2,8.0,1.6,1,13.4,14.4,6,18,58.6,1
2018_01,brendon_hartley,4,0,0.0,0.0,0.0,0,15.75,18.5,13,18,44.75,2
2018_01,grosjean,5,1,0.2,2.0,0.4,1,12.8,13.4,9,15,60.0,0
2018_01,kevin_magnussen,5,2,0.4,8.0,1.6,2,13.0,14.0,8,20,46.4,1
2018_01,gasly,5,0,0.0,0.0,0.0,0,13.6,17.0,12,16,60.2,0
2018_01,ericsson,5,0,0.0,0.0,0.0,0,16.0,15.4,13,18,48.2,2
2018_01,sirotkin,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0
2018_02,vettel,5,5,1.0,95.0,19.0,5,2.2,2.2,1,4,62.2,0
2018_02,bottas,5,5,1.0,75.0,15.0,5,3.6,4.8,1,8,62.2,0
2018_02,hamilton,5,5,1.0,75.0,15.0,5,3.6,5.4,1,9,62.0,0
2018_02,gasly,5,0,0.0,0.0,0.0,0,14.4,18.0,12,18,51.8,1
2018_02,kevin_magnussen,5,1,0.2,4.0,0.8,1,14.8,12.6,8,20,40.2,2
2018_02,hulkenberg,5,3,0.6,15.0,3.0,3,12.4,9.2,6,20,42.0,2
2018_02,alonso,5,4,0.8,17.0,3.4,4,9.8,10.6,5,17,55.4,1
2018_02,vandoorne,5,1,0.2,2.0,0.4,1,12.8,15.0,9,19,47.4,1
2018_02,ericsson,5,0,0.0,0.0,0.0,0,16.2,15.6,13,19,47.8,2
2018_02,ocon,5,3,0.6,22.0,4.4,3,9.8,9.0,5,18,47.8,1
2018_02,sainz,5,2,0.4,7.0,1.4,2,12.6,8.8,7,19,54.8,2
2018_02,leclerc,1,0,0.0,0.0,0.0,0,13.0,18.0,13,13,58.0,0
2018_02,grosjean,5,0,0.0,0.0,0.0,0,14.2,12.0,11,16,54.2,1
2018_02,stroll,5,1,0.2,8.0,1.6,1,13.0,14.0,6,18,61.2,0
2018_02,sirotkin,1,0,0.0,0.0,0.0,0,20.0,19.0,20,20,4.0,1
2018_02,perez,5,4,0.8,18.0,3.6,4,8.4,8.6,7,11,61.8,0
2018_02,brendon_hartley,5,0,0.0,0.0,0.0,0,15.6,18.0,13,18,47.2,2
2018_02,raikkonen,5,5,1.0,72.0,14.4,5,3.2,4.0,3,4,62.2,0
2018_02,max_verstappen,5,5,1.0,65.0,13.0,5,4.2,6.4,1,6,62.2,0
2018_02,ricciardo,5,2,0.4,20.0,4.0,2,13.6,9.2,4,20,33.6,3
2018_03,ricciardo,5,2,0.4,20.0,4.0,2,14.0,9.2,4,20,31.0,3
2018_03,bottas,5,5,1.0,83.0,16.6,5,3.0,4.8,1,8,62.4,0
2018_03,raikkonen,5,4,0.8,57.0,11.4,4,6.2,3.4,3,18,58.0,1
2018_03,hamilton,5,5,1.0,65.0,13.0,5,4.0,7.0,2,9,62.2,0
2018_03,max_verstappen,5,4,0.8,53.0,10.6,4,7.2,6.2,1,19,51.6,1
2018_03,hulkenberg,5,4,0.8,23.0,4.6,4,9.6,7.0,6,19,52.8,1
2018_03,alonso,5,5,1.0,23.0,4.6,5,7.8,11.6,5,10,61.8,0
2018_03,vettel,5,5,1.0,102.0,20.4,5,2.0,2.0,1,4,62.4,0
2018_03,sainz,5,1,0.2,1.0,0.2,1,13.4,9.4,10,19,54.8,2
2018_03,kevin_magnussen,5,2,0.4,14.0,2.8,2,12.6,10.4,5,20,40.6,2
2018_03,ocon,5,3,0.6,15.0,3.0,3,10.6,9.4,5,18,47.8,1
2018_03,perez,5,3,0.6,14.0,2.8,3,10.0,9.2,7,16,62.0,0
2018_03,vandoorne,5,2,0.4,6.0,1.2,2,12.0,13.8,8,19,47.6,1
2018_03,stroll,5,1,0.2,8.0,1.6,1,13.6,15.0,6,18,61.4,0
2018_03,sirotkin,2,0,0.0,0.0,0.0,0,17.5,18.5,15,20,30.0,1
2018_03,ericsson,5,1,0.2,2.0,0.4,1,15.0,16.4,9,19,48.0,2
2018_03,grosjean,5,0,0.0,0.0,0.0,0,14.0,12.8,11,16,54.4,1
2018_03,gasly,5,1,0.2,12.0,2.4,1,12.6,16.2,4,18,52.8,1
2018_03,leclerc,2,0,0.0,0.0,0.0,0,12.5,18.5,12,13,57.0,0
2018_03,brendon_hartley,5,0,0.0,0.0,0.0,0,16.4,16.4,15,18,47.4,2
2018_04,hamilton,5,5,1.0,75.0,15.0,5,3.0,7.2,2,4,59.4,0
2018_04,raikkonen,5,4,0.8,57.0,11.4,4,6.2,2.8,3,18,55.0,1
2018_04,perez,5,2,0.4,8.0,1.6,2,11.0,9.0,7,16,59.2,0
2018_04,vettel,5,5,1.0,94.0,18.8,5,2.8,2.0,1,8,59.4,0
2018_04,sainz,5,2,0.4,3.0,0.6,2,12.0,9.6,9,19,54.2,1
2018_04,leclerc,3,0,0.0,0.0,0.0,0,14.666666666666666,18.666666666666668,12,19,56.666666666666664,0
2018_04,alonso,5,5,1.0,28.0,5.6,5,7.2,10.6,5,9,59.0,0
2018_04,stroll,5,0,0.0,0.0,0.0,0,15.2,16.4,14,18,58.6,0
2018_04,vandoorne,5,2,0.4,6.0,1.2,2,12.2,12.8,8,19,44.8,1
2018_04,brendon_hartley,5,0,0.0,0.0,0.0,0,16.8,16.0,15,20,51.6,2
2018_04,ericsson,5,1,0.2,2.0,0.4,1,14.8,18.0,9,19,48.2,1
2018_04,gasly,5,1,0.2,12.0,2.4,1,13.6,15.6,4,18,50.0,1
2018_04,kevin_magnussen,5,2,0.4,11.0,2.2,2,13.0,9.8,5,20,37.8,2
2018_04,bottas,5,5,1.0,83.0,16.6,5,3.0,4.6,1,8,59.4,0
2018_04,grosjean,5,0,0.0,0.0,0.0,0,14.4,11.8,11,17,51.8,1
2018_04,max_verstappen,5,4,0.8,38.0,7.6,4,8.0,6.8,5,19,48.6,1
2018_04,ricciardo,5,3,0.6,45.0,9.0,3,10.2,7.2,1,20,41.2,2
2018_04,hulkenberg,5,5,1.0,31.0,6.2,5,7.0,7.0,6,10,59.2,0
2018_04,ocon,5,2,0.4,5.0,1.0,2,11.8,10.6,8,18,45.0,1
2018_04,sirotkin,3,0,0.0,0.0,0.0,0,16.666666666666668,17.666666666666668,15,20,38.666666666666664,1
2018_05,hamilton,5,5,1.0,88.0,17.6,5,2.4,3.6,1,4,55.4,0
2018_05,bottas,5,4,0.8,65.0,13.0,4,5.4,5.0,1,14,54.8,1
2018_05,max_verstappen,5,3,0.6,28.0,5.6,3,10.2,7.0,5,19,42.2,2
2018_05,vettel,5,5,1.0,81.0,16.2,5,3.4,1.8,1,8,55.4,0
2018_05,ricciardo,5,2,0.4,37.0,7.4,2,12.4,5.2,1,20,34.8,3
2018_05,kevin_magnussen,5,2,0.4,11.0,2.2,2,11.6,10.2,5,17,48.0,1
2018_05,sainz,5,3,0.6,13.0,2.6,3,10.8,9.8,5,19,50.4,1
2018_05,alonso,5,5,1.0,30.0,6.0,5,7.0,11.8,5,9,55.0,0
2018_05,perez,5,2,0.4,21.0,4.2,2,9.8,9.6,3,16,55.2,0
2018_05,leclerc,4,1,0.25,8.0,2.0,1,12.5,17.25,6,19,55.25,0
2018_05,stroll,5,1,0.2,4.0,0.8,1,13.6,15.2,8,18,55.0,0
2018_05,brendon_hartley,5,1,0.2,1.0,0.2,1,15.4,16.2,10,20,53.8,1
2018_05,ericsson,5,1,0.2,2.0,0.4,1,14.4,18.2,9,19,44.4,1
2018_05,sirotkin,4,0,0.0,0.0,0.0,0,17.5,16.0,15,20,29.0,2
2018_05,vandoorne,5,3,0.6,8.0,1.6,3,10.2,13.6,8,13,55.0,0
2018_05,ocon,5,2,0.4,5.0,1.0,2,12.0,10.0,8,19,45.0,1
2018_05,raikkonen,5,4,0.8,60.0,12.0,4,6.0,3.4,2,18,51.0,1
2018_05,grosjean,5,0,0.0,0.0,0.0,0,14.4,13.6,11,17,46.4,2
2018_05,gasly,5,1,0.2,12.0,2.4,1,13.6,15.2,4,18,46.2,1
2018_05,hulkenberg,5,4,0.8,30.0,6.0,4,8.6,8.4,6,18,47.2,1
2018_06,ricciardo,5,3,0.6,47.0,9.4,3,9.4,5.6,1,20,44.0,2
2018_06,vettel,5,5,1.0,78.0,15.6,5,3.6,1.8,1,8,57.6,0
2018_06,hamilton,5,5,1.0,95.0,19.0,5,2.2,3.4,1,4,57.6,0
2018_06,raikkonen,5,3,0.6,48.0,9.6,3,8.6,3.2,2,18,45.0,2
2018_06,bottas,5,4,0.8,58.0,11.6,4,5.6,5.2,2,14,57.0,1
2018_06,ocon,5,1,0.2,1.0,0.2,1,13.6,10.8,10,19,41.6,2
2018_06,gasly,5,1,0.2,12.0,2.4,1,14.2,14.2,4,19,35.4,2
2018_06,hulkenberg,5,3,0.6,22.0,4.4,3,11.4,10.2,6,20,36.2,2
2018_06,max_verstappen,5,3,0.6,33.0,6.6,3,9.8,6.8,3,19,44.4,2
2018_06,sainz,5,4,0.8,19.0,3.8,4,8.4,9.2,5,11,57.2,0
2018_06,ericsson,5,1,0.2,2.0,0.4,1,13.6,17.8,9,19,46.4,1
2018_06,perez,5,2,0.4,17.0,3.4,2,10.2,11.0,3,16,57.0,0
2018_06,kevin_magnussen,5,3,0.6,19.0,3.8,3,10.2,8.8,5,17,50.2,1
2018_06,vandoorne,5,3,0.6,8.0,1.6,3,10.8,13.2,8,15,53.2,1
2018_06,grosjean,5,0,0.0,0.0,0.0,0,15.8,12.4,13,18,35.6,3
2018_06,sirotkin,5,0,0.0,0.0,0.0,0,16.8,16.6,14,20,35.8,2
2018_06,stroll,5,1,0.2,4.0,0.8,1,12.2,15.8,8,14,57.0,0
2018_06,leclerc,5,2,0.4,9.0,1.8,2,12.0,16.6,6,19,57.0,0
2018_06,brendon_hartley,5,1,0.2,1.0,0.2,1,14.8,16.2,10,20,55.8,1
2018_06,alonso,5,5,1.0,32.0,6.4,5,6.8,11.2,5,8,57.2,0
2018_07,vettel,5,5,1.0,71.0,14.2,5,3.8,1.6,1,8,61.6,0
2018_07,bottas,5,4,0.8,64.0,12.8,4,5.0,3.2,2,14,61.0,1
2018_07,max_verstappen,5,3,0.6,27.0,5.4,3,10.4,10.0,3,19,48.4,2
2018_07,ricciardo,5,3,0.6,60.0,12.0,3,8.8,4.2,1,20,48.0,2
2018_07,hamilton,5,5,1.0,92.0,18.4,5,2.4,3.8,1,4,61.6,0
2018_07,raikkonen,5,3,0.6,45.0,9.0,3,8.8,3.6,2,18,49.0,2
2018_07,hulkenberg,5,3,0.6,20.0,4.0,3,11.6,11.0,6,20,40.2,2
2018_07,sainz,5,4,0.8,19.0,3.8,4,8.4,9.0,5,11,61.2,0
2018_07,ocon,5,2,0.4,9.0,1.8,2,12.4,9.2,6,19,45.6,2
2018_07,leclerc,5,2,0.4,9.0,1.8,2,13.0,15.8,6,19,59.4,1
2018_07,gasly,5,2,0.4,18.0,3.6,2,12.0,12.2,4,19,48.4,1
2018_07,grosjean,5,0,0.0,0.0,0.0,0,15.6,14.8,13,18,46.2,2
2018_07,kevin_magnussen,5,3,0.6,19.0,3.8,3,9.4,11.6,5,13,61.4,0
2018_07,perez,5,2,0.4,17.0,3.4,2,10.4,10.4,3,16,61.0,0
2018_07,ericsson,5,1,0.2,2.0,0.4,1,12.0,17.6,9,16,61.0,0
2018_07,vandoorne,5,2,0.4,6.0,1.2,2,11.8,13.4,8,15,57.0,1
2018_07,sirotkin,5,0,0.0,0.0,0.0,0,16.0,15.4,14,20,50.4,1
2018_07,alonso,5,4,0.8,22.0,4.4,4,9.8,10.6,7,20,56.0,1
2018_07,brendon_hartley,5,1,0.2,1.0,0.2,1,15.6,16.0,10,20,58.4,2
2018_07,stroll,5,1,0.2,4.0,0.8,1,12.8,16.6,8,17,60.6,0
2018_08,hamilton,5,5,1.0,87.0,17.4,5,2.8,2.8,1,5,63.8,0
2018_08,max_verstappen,5,4,0.8,42.0,8.4,4,7.2,7.6,3,16,61.4,1
2018_08,raikkonen,5,4,0.8,53.0,10.6,4,6.4,4.2,2,17,55.6,1
2018_08,ricciardo,5,4,0.8,72.0,14.4,4,5.6,4.6,1,17,61.4,1
2018_08,vettel,5,5,1.0,71.0,14.2,5,3.8,1.6,1,8,63.8,0
2018_08,kevin_magnussen,5,2,0.4,9.0,1.8,2,11.0,12.6,6,13,63.4,0
2018_08,bottas,5,4,0.8,64.0,12.8,4,5.0,3.0,2,14,63.2,1
2018_08,sainz,5,5,1.0,23.0,4.6,5,7.8,8.8,5,10,63.4,0
2018_08,hulkenberg,5,3,0.6,18.0,3.6,3,11.8,11.0,6,20,42.2,2
2018_08,leclerc,5,3,0.6,10.0,2.0,3,12.6,14.6,6,19,61.6,1
2018_08,grosjean,5,0,0.0,0.0,0.0,0,15.4,15.6,12,18,48.4,2
2018_08,vandoorne,5,1,0.2,2.0,0.4,1,13.4,13.6,9,16,59.0,1
2018_08,ericsson,5,0,0.0,0.0,0.0,0,13.2,18.0,11,16,63.0,0
2018_08,brendon_hartley,5,1,0.2,1.0,0.2,1,16.0,16.2,10,20,47.2,3
2018_08,sirotkin,5,0,0.0,0.0,0.0,0,16.4,15.4,14,20,52.4,1
2018_08,alonso,5,3,0.6,16.0,3.2,3,12.0,10.8,7,20,52.8,2
2018_08,stroll,5,1,0.2,4.0,0.8,1,14.0,16.0,8,20,49.4,1
2018_08,perez,5,2,0.4,17.0,3.4,2,10.0,10.0,3,14,63.2,0
2018_08,ocon,5,2,0.4,10.0,2.0,2,12.2,9.2,6,19,47.8,2
2018_08,gasly,5,1,0.2,6.0,1.2,1,13.4,14.4,7,19,50.4,1
2018_09,max_verstappen,5,4,0.8,50.0,10.0,4,6.6,7.4,2,16,60.8,1
2018_09,raikkonen,5,4,0.8,53.0,10.6,4,6.4,5.0,2,17,55.0,1
2018_09,vettel,5,5,1.0,77.0,15.4,5,3.2,2.0,1,5,63.2,0
2018_09,grosjean,5,0,0.0,0.0,0.0,0,14.2,15.6,11,18,47.6,2
2018_09,kevin_magnussen,5,2,0.4,16.0,3.2,2,10.2,12.2,6,13,62.8,0
2018_09,ocon,5,2,0.4,10.0,2.0,2,13.8,9.0,6,19,36.6,3
2018_09,perez,5,2,0.4,17.0,3.4,2,11.2,11.0,3,18,57.4,1
2018_09,alonso,5,2,0.4,10.0,2.0,2,13.8,11.4,7,20,51.6,3
2018_09,leclerc,5,4,0.8,11.0,2.2,4,10.8,12.4,6,18,61.0,1
2018_09,ericsson,5,0,0.0,0.0,0.0,0,12.6,17.0,11,15,62.2,0
2018_09,gasly,5,1,0.2,6.0,1.2,1,13.8,13.8,7,20,39.2,2
2018_09,sainz,5,5,1.0,25.0,5.0,5,7.6,8.4,5,10,62.8,0
2018_09,sirotkin,5,0,0.0,0.0,0.0,0,16.4,15.8,14,20,51.6,1
2018_09,stroll,5,1,0.2,4.0,0.8,1,14.6,16.2,8,20,47.8,2
2018_09,vandoorne,5,1,0.2,2.0,0.4,1,13.2,14.2,9,16,58.2,1
2018_09,hamilton,5,5,1.0,100.0,20.0,5,2.2,2.2,1,5,63.2,0
2018_09,brendon_hartley,5,1,0.2,1.0,0.2,1,14.8,17.2,10,19,47.4,2
2018_09,ricciardo,5,4,0.8,59.0,11.8,4,6.2,4.4,1,17,60.8,1
2018_09,bottas,5,4,0.8,52.0,10.4,4,6.0,2.8,2,14,62.6,1
2018_09,hulkenberg,5,3,0.6,12.0,2.4,3,12.4,12.0,7,20,41.6,2
2018_10,vettel,5,5,1.0,80.0,16.0,5,3.0,3.0,1,5,67.2,0
2018_10,hamilton,5,4,0.8,75.0,15.0,4,5.2,2.2,1,16,65.4,1
2018_10,raikkonen,5,4,0.8,53.0,10.6,4,6.4,4.4,2,17,59.0,1
2018_10,bottas,5,4,0.8,52.0,10.4,4,7.0,2.4,2,19,55.6,1
2018_10,ricciardo,5,4,0.8,59.0,11.8,4,6.4,5.0,1,18,63.6,1
2018_10,hulkenberg,5,3,0.6,12.0,2.4,3,12.8,11.2,7,20,41.8,2
2018_10,ocon,5,3,0.6,18.0,3.6,3,11.2,9.8,6,19,50.6,2
2018_10,alonso,5,2,0.4,8.0,1.6,2,14.0,11.6,8,20,55.4,3
2018_10,kevin_magnussen,5,3,0.6,26.0,5.2,3,8.6,10.8,5,13,66.6,0
2018_10,perez,5,2,0.4,8.0,1.6,2,12.0,12.6,7,18,61.2,1
2018_10,vandoorne,5,0,0.0,0.0,0.0,0,14.4,14.0,12,16,61.0,2
2018_10,stroll,5,0,0.0,0.0,0.0,0,15.8,17.0,11,20,51.4,2
2018_10,gasly,5,1,0.2,6.0,1.2,1,13.6,12.8,7,20,43.0,2
2018_10,sirotkin,5,0,0.0,0.0,0.0,0,15.0,17.0,13,17,65.4,0
2018_10,max_verstappen,5,5,1.0,75.0,15.0,5,3.6,7.2,1,9,67.2,0
2018_10,grosjean,5,1,0.2,12.0,2.4,1,12.0,12.6,4,18,53.2,1
2018_10,sainz,5,4,0.8,15.0,3.0,4,9.0,8.4,7,12,66.6,0
2018_10,ericsson,5,1,0.2,1.0,0.2,1,12.4,17.4,10,15,66.0,0
2018_10,leclerc,5,4,0.8,5.0,1.0,4,11.4,13.4,9,18,64.8,1
2018_10,brendon_hartley,5,0,0.0,0.0,0.0,0,16.2,17.2,12,19,48.0,3
2018_11,hamilton,5,4,0.8,68.0,13.6,4,5.4,2.2,1,16,62.6,1
2018_11,bottas,5,4,0.8,46.0,9.2,4,7.4,2.8,2,19,52.8,1
2018_11,raikkonen,5,5,1.0,68.0,13.6,5,3.6,4.2,2,6,64.4,0
2018_11,max_verstappen,5,4,0.8,60.0,12.0,4,6.0,7.2,1,15,63.2,1
2018_11,hulkenberg,5,4,0.8,20.0,4.0,4,10.0,10.2,6,20,52.2,1
2018_11,grosjean,5,1,0.2,12.0,2.4,1,11.6,12.2,4,16,60.6,1
2018_11,perez,5,2,0.4,7.0,1.4,2,12.2,12.0,7,18,58.8,1
2018_11,ocon,5,4,0.8,24.0,4.8,4,9.4,9.2,6,19,53.4,1
2018_11,ericsson,5,1,0.2,1.0,0.2,1,13.4,17.0,10,18,59.4,1
2018_11,brendon_hartley,5,0,0.0,0.0,0.0,0,17.8,13.2,14,20,35.4,4
2018_11,kevin_magnussen,5,3,0.6,20.0,4.0,3,9.2,10.8,5,13,64.0,0
2018_11,sainz,5,3,0.6,9.0,1.8,3,11.0,9.8,8,17,61.0,1
2018_11,vandoorne,5,0,0.0,0.0,0.0,0,13.6,15.2,11,16,62.4,1
2018_11,gasly,5,1,0.2,6.0,1.2,1,12.4,13.2,7,20,53.4,1
2018_11,leclerc,5,3,0.6,4.0,0.8,3,13.2,12.4,9,19,55.6,2
2018_11,alonso,5,2,0.4,8.0,1.6,2,14.0,12.6,8,20,52.8,3
2018_11,stroll,5,0,0.0,0.0,0.0,0,16.0,17.2,12,20,49.0,2
2018_11,vettel,5,5,1.0,93.0,18.6,5,2.4,2.8,1,5,64.4,0
2018_11,sirotkin,5,0,0.0,0.0,0.0,0,15.0,16.8,13,17,63.2,0
2018_11,ricciardo,5,4,0.8,59.0,11.8,4,6.4,5.0,1,18,60.8,1
2018_12,hamilton,5,4,0.8,78.0,15.6,4,5.0,4.4,1,16,60.4,1
2018_12,vettel,5,4,0.8,75.0,15.0,4,5.6,2.6,1,18,59.0,1
2018_12,raikkonen,5,5,1.0,71.0,14.2,5,3.4,4.0,2,6,62.2,0
2018_12,ricciardo,5,3,0.6,34.0,6.8,3,10.2,8.8,4,20,50.6,2
2018_12,bottas,5,4,0.8,54.0,10.8,4,6.8,2.2,2,19,50.6,1
2018_12,gasly,5,0,0.0,0.0,0.0,0,13.8,14.4,11,20,51.0,1
2018_12,kevin_magnussen,5,3,0.6,20.0,4.0,3,8.8,8.0,5,13,61.8,0
2018_12,alonso,5,2,0.4,8.0,1.6,2,13.2,13.4,8,18,55.4,3
2018_12,sainz,5,2,0.4,8.0,1.6,2,11.4,9.8,8,17,58.8,1
2018_12,grosjean,5,2,0.4,20.0,4.0,2,9.8,9.8,4,16,58.6,1
2018_12,brendon_hartley,5,1,0.2,1.0,0.2,1,16.0,13.6,10,20,34.8,3
2018_12,hulkenberg,5,4,0.8,26.0,5.2,4,9.4,9.4,5,20,50.0,1
