race_id,driver_id,races_with_pit_data_previous_3,avg_pit_stop_time_previous_3_races,best_pit_stop_time_previous_3_races,worst_pit_stop_time_previous_3_races,total_pit_stops_previous_3_races,avg_total_pit_time_previous_3_races,avg_pit_stop_rank_previous_3_races
2019_02,ricciardo,3,25.796000000000003,21.061,33.027,3,25.796000000000003,8.333333333333334
2019_02,sainz,3,22.90925,21.964,23.939,3,34.8365,11.5
2019_02,grosjean,3,25.246,22.354,29.981,3,25.246,12.0
2019_03,hamilton,3,22.3625,21.283,24.324,4,30.459000000000003,3.0
2019_03,bottas,3,22.7025,21.289,24.865,5,38.067,10.666666666666666
2019_03,vettel,3,24.05644444444444,21.995,34.193,5,42.419333333333334,13.333333333333334
2019_03,max_verstappen,3,22.55933333333333,21.057,26.729,4,31.04733333333333,4.333333333333333
2019_03,leclerc,3,22.857333333333333,21.828,24.518,4,31.003333333333334,6.666666666666667
2019_03,gasly,3,23.260833333333334,21.269,27.557,4,31.93433333333333,9.666666666666666
2019_03,ricciardo,3,26.587999999999997,21.061,33.027,3,26.587999999999997,6.666666666666667
2019_03,perez,3,24.104333333333333,22.112,27.136,4,33.093333333333334,12.666666666666666
2019_03,raikkonen,3,24.4665,23.299,25.647,3,37.283500000000004,13.5
2019_03,albon,2,23.51525,21.78,25.659,3,36.1405,7.5
2019_03,grosjean,3,28.139,22.354,32.082,3,28.139,10.0
2019_03,stroll,3,25.042999999999996,22.189,34.338,4,35.199333333333335,13.333333333333334
2019_03,kevin_magnussen,3,23.146666666666665,21.587,25.982,4,31.635,9.0
2019_03,sainz,3,26.909,21.964,45.543,4,58.763,13.5
2019_03,giovinazzi,3,27.639166666666668,24.88,29.443,4,36.406666666666666,10.333333333333334
2019_03,russell,2,23.19425,21.543,24.912,4,46.3885,13.0
2019_03,kubica,2,25.116500000000002,21.889,32.997,5,63.1045,12.5
2019_03,norris,2,23.036499999999997,21.627,24.717,3,35.259499999999996,5.0
2019_03,kvyat,3,25.201166666666666,22.086,30.761,4,34.746,12.0
2019_03,hulkenberg,3,23.48175,21.588,25.498,3,36.1695,7.0
2019_04,bottas,3,23.2675,22.014,24.865,5,39.196999999999996,8.333333333333334
2019_04,hamilton,3,22.975000000000005,21.515,24.324,5,38.77833333333333,5.0
2019_04,vettel,3,24.023944444444442,21.995,34.193,6,49.89766666666666,11.0
2019_04,max_verstappen,3,23.138333333333332,21.157,26.729,5,39.22433333333333,6.666666666666667
2019_04,leclerc,3,23.439333333333334,22.306,24.518,5,39.443333333333335,9.0
2019_04,perez,3,24.644666666666666,23.234,27.136,4,33.63366666666667,10.666666666666666
2019_04,sainz,3,33.0295,22.532,45.878,5,81.98599999999999,19.0
2019_04,norris,3,27.235444444444443,21.627,50.738,6,59.13966666666666,10.0
2019_04,stroll,3,25.47683333333333,22.471,34.338,5,43.46333333333334,14.0
2019_04,raikkonen,3,24.273666666666667,23.299,25.647,4,32.818333333333335,10.333333333333334
2019_04,albon,3,23.415166666666668,21.78,25.659,4,31.832000000000004,5.333333333333333
2019_04,giovinazzi,3,26.21166666666667,24.88,27.725,5,43.36600000000001,15.333333333333334
2019_04,kevin_magnussen,3,23.842166666666667,22.388,25.982,5,40.221666666666664,12.333333333333334
2019_04,hulkenberg,3,23.69016666666667,21.588,25.498,4,32.148666666666664,6.333333333333333
2019_04,russell,3,23.512333333333334,21.543,24.912,6,47.02466666666667,13.666666666666666
2019_04,kubica,3,27.620000000000005,21.889,32.997,6,52.94533333333334,10.333333333333334
2019_04,gasly,3,23.255499999999998,21.269,27.557,6,46.913666666666664,11.0
2019_04,grosjean,3,28.4845,23.261,32.082,4,36.28133333333333,9.666666666666666
2019_04,kvyat,3,26.519388888888887,17.257,43.206,6,55.28933333333333,15.0
2019_04,ricciardo,3,27.403000000000002,23.506,33.027,3,27.403000000000002,6.666666666666667
2019_05,hamilton,3,22.467666666666663,19.993,24.324,5,38.270999999999994,5.0
2019_05,bottas,3,22.598166666666668,20.006,24.865,5,38.52766666666667,7.0
2019_05,max_verstappen,3,23.076999999999998,20.973,26.729,5,39.163,9.666666666666666
2019_05,vettel,3,23.352611111111106,19.981,34.193,6,49.226333333333336,9.333333333333334
2019_05,leclerc,3,22.7105,19.857,24.518,6,45.421,10.333333333333334
2019_05,gasly,3,24.24875,22.301,27.557,5,59.736,15.5
2019_05,kevin_magnussen,3,23.209,20.118,25.982,6,46.418,13.666666666666666
2019_05,sainz,3,28.604666666666663,19.755,45.878,6,61.24233333333333,13.0
2019_05,kvyat,3,26.161722222222224,17.257,43.206,6,54.93166666666667,15.666666666666666
2019_05,grosjean,3,25.459500000000002,20.906,32.082,4,33.25633333333334,7.0
2019_05,albon,3,23.06183333333333,20.72,25.659,4,31.478666666666665,5.0
2019_05,ricciardo,3,23.355333333333334,20.884,25.676,3,23.355333333333334,3.3333333333333335
2019_05,hulkenberg,3,23.526666666666667,20.87,25.498,5,39.01766666666666,11.0
2019_05,raikkonen,3,23.641000000000002,21.401,25.647,4,32.18566666666667,9.666666666666666
2019_05,perez,3,23.87966666666667,20.939,27.136,4,32.86866666666666,9.333333333333334
2019_05,giovinazzi,3,24.079666666666668,20.776,27.725,5,41.234,12.333333333333334
2019_05,russell,3,23.177999999999997,20.475,24.912,6,46.355999999999995,13.0
2019_05,kubica,3,25.351111111111113,15.069,32.627,6,46.138666666666666,10.333333333333334
2019_05,stroll,3,25.68616666666667,23.099,34.338,5,43.672666666666665,14.333333333333334
2019_05,norris,3,27.00961111111111,19.819,50.738,7,65.897,14.0
2019_06,hamilton,3,21.83383333333333,19.993,23.597,5,37.00333333333333,7.0
2019_06,vettel,3,21.736,19.981,23.746,5,36.81166666666666,8.333333333333334
2019_06,bottas,3,21.72383333333333,20.006,24.083,5,36.778999999999996,6.333333333333333
2019_06,max_verstappen,3,22.081833333333332,20.973,23.223,5,37.172666666666665,9.666666666666666
2019_06,gasly,3,22.403,22.095,22.722,5,56.0445,12.5
2019_06,sainz,3,25.1555,19.755,45.878,5,43.726,7.666666666666667
2019_06,kvyat,3,25.92855555555556,17.257,43.206,6,54.46533333333334,16.333333333333332
2019_06,albon,3,24.801000000000002,20.72,37.345,4,34.957,8.666666666666666
2019_06,ricciardo,3,22.310166666666664,20.884,23.506,4,29.823666666666668,7.333333333333333
2019_06,grosjean,3,22.284000000000002,20.906,23.52,5,37.599333333333334,11.0
2019_06,norris,3,26.053944444444443,19.819,50.738,6,56.79266666666667,12.666666666666666
2019_06,perez,3,22.5035,20.939,23.733,4,30.11633333333333,9.666666666666666
2019_06,hulkenberg,3,22.465833333333332,20.87,24.107,4,29.49833333333333,8.333333333333334
2019_06,kevin_magnussen,3,22.2235,20.118,23.964,6,44.447,13.666666666666666
2019_06,russell,3,22.30183333333333,20.475,24.332,6,44.60366666666666,12.666666666666666
2019_06,stroll,3,23.3035,23.099,23.515,4,31.133666666666667,9.333333333333334
2019_06,raikkonen,3,22.578166666666664,21.401,23.888,4,30.060000000000002,8.666666666666666
2019_06,kubica,3,24.537111111111113,15.069,32.627,6,44.51066666666667,10.333333333333334
2019_06,giovinazzi,3,22.960166666666666,20.776,25.184,5,38.995,13.333333333333334
2019_06,leclerc,3,22.111833333333333,19.857,24.227,6,44.22366666666667,14.0
2019_07,hamilton,3,22.215666666666664,19.993,24.266,4,29.67833333333333,6.0
2019_07,vettel,3,22.386166666666668,19.981,24.483,4,29.951000000000004,8.666666666666666
2019_07,leclerc,3,22.865333333333336,19.857,25.964,6,45.73066666666667,16.333333333333332
2019_07,bottas,3,22.311666666666667,20.006,25.03,5,37.95466666666666,9.333333333333334
2019_07,max_verstappen,3,22.487499999999997,20.973,24.011,4,29.980333333333334,8.0
2019_07,ricciardo,3,22.5645,20.884,24.269,4,30.078000000000003,9.0
2019_07,hulkenberg,3,22.940833333333334,20.87,25.532,4,29.973333333333333,11.0
2019_07,gasly,3,23.16925,22.095,24.161,4,46.3385,13.0
2019_07,stroll,3,23.670333333333332,23.099,24.591,3,23.670333333333332,8.333333333333334
2019_07,kvyat,3,24.323666666666668,21.013,33.821,4,33.63533333333333,11.333333333333334
2019_07,sainz,3,21.6855,19.755,23.795,4,28.854333333333333,2.0
2019_07,perez,3,24.080166666666667,20.939,28.463,4,31.693,14.0
2019_07,giovinazzi,3,26.457000000000004,20.776,35.651,4,34.105,13.666666666666666
2019_07,grosjean,3,22.560166666666664,20.906,24.219,4,30.078666666666663,9.0
2019_07,raikkonen,3,23.381833333333333,21.401,26.299,4,30.86366666666667,12.333333333333334
2019_07,russell,3,22.974,20.475,26.165,5,37.226333333333336,12.333333333333334
2019_07,kevin_magnussen,3,22.805333333333333,20.118,25.419,5,37.13766666666667,13.0
2019_07,kubica,3,21.643444444444444,15.069,23.946,6,41.617,9.0
2019_07,albon,3,25.416666666666668,20.72,37.345,4,35.57266666666667,12.0
2019_07,norris,3,22.51816666666667,19.819,25.026,4,29.501333333333335,9.333333333333334
2019_08,hamilton,3,23.438666666666666,22.265,24.266,4,30.901333333333337,6.0
2019_08,bottas,3,23.551333333333332,22.018,25.03,6,47.102666666666664,13.666666666666666
2019_08,leclerc,3,24.0695,21.638,25.964,5,40.22833333333333,13.666666666666666
2019_08,max_verstappen,3,23.305166666666665,22.417,24.011,4,30.798000000000002,5.0
2019_08,vettel,3,23.653166666666664,21.643,24.483,4,31.218,10.333333333333334
2019_08,sainz,3,23.342833333333335,21.468,24.727,4,30.51166666666667,6.666666666666667
2019_08,raikkonen,3,24.582833333333337,22.342,26.299,5,40.39933333333333,14.666666666666666
2019_08,hulkenberg,3,23.918333333333333,22.193,25.532,3,23.918333333333333,8.666666666666666
2019_08,norris,3,23.302500000000002,21.579,25.026,2,23.302500000000002,5.5
2019_08,gasly,3,23.2745,22.095,24.161,5,38.720666666666666,9.333333333333334
2019_08,ricciardo,3,23.578833333333336,22.379,24.269,4,31.09233333333333,10.0
2019_08,perez,3,25.125833333333333,22.781,28.463,4,32.73866666666667,15.333333333333334
2019_08,stroll,3,23.87966666666667,23.321,24.591,3,23.87966666666667,5.666666666666667
2019_08,kvyat,3,25.261,22.049,33.821,4,34.57266666666667,10.333333333333334
2019_08,albon,3,31.16,23.591,37.95,4,41.316,15.666666666666666
2019_08,giovinazzi,3,27.493000000000006,22.381,35.651,4,35.141000000000005,14.666666666666666
2019_08,kevin_magnussen,3,24.102833333333333,22.025,25.419,4,31.605666666666664,12.666666666666666
2019_08,kubica,3,23.386166666666668,21.954,25.21,5,38.790333333333336,8.666666666666666
2019_08,russell,3,23.998333333333335,21.846,26.165,4,31.37966666666667,8.333333333333334
2019_08,grosjean,3,23.615166666666667,22.379,24.219,4,31.13366666666667,10.333333333333334
2019_09,max_verstappen,3,25.851666666666663,23.426,30.118,3,25.851666666666663,2.6666666666666665
2019_09,leclerc,3,26.58983333333333,23.732,30.203,4,35.20133333333333,10.666666666666666
2019_09,bottas,3,26.346666666666664,23.456,30.412,5,42.556000000000004,15.333333333333334
2019_09,vettel,3,26.173666666666666,23.782,30.468,4,36.259,11.0
2019_09,hamilton,3,26.038,23.662,30.186,3,26.038,4.666666666666667
2019_09,norris,3,27.801000000000002,25.026,30.576,2,27.801000000000002,10.5
2019_09,gasly,3,25.9075,23.485,30.228,4,33.910666666666664,9.0
2019_09,sainz,3,26.147333333333336,23.795,29.92,3,26.147333333333336,6.0
2019_09,raikkonen,3,27.092666666666663,24.666,29.975,4,35.42733333333333,12.333333333333334
2019_09,giovinazzi,3,30.26816666666667,23.884,35.651,4,40.69133333333334,15.0
2019_09,perez,3,29.941666666666666,24.076,37.286,3,29.941666666666666,15.333333333333334
2019_09,ricciardo,3,26.409000000000002,23.927,31.031,3,26.409000000000002,11.0
2019_09,hulkenberg,3,26.81533333333333,24.03,30.884,3,26.81533333333333,13.0
2019_09,stroll,3,26.389,23.727,30.849,3,26.389,9.333333333333334
2019_09,albon,3,31.096999999999998,25.062,37.95,3,31.096999999999998,12.0
2019_09,grosjean,3,26.37566666666667,24.071,30.837,3,26.37566666666667,10.0
2019_09,kvyat,3,26.027,23.825,30.233,3,26.027,6.666666666666667
2019_09,russell,3,28.191000000000003,23.686,37.494,4,39.765,12.666666666666666
2019_09,kevin_magnussen,3,26.877333333333336,24.381,30.832,3,26.877333333333336,12.666666666666666
2019_09,kubica,3,25.9675,23.119,29.792,4,34.022333333333336,7.0
2019_10,hamilton,3,27.971666666666664,23.662,30.186,3,27.971666666666664,8.666666666666666
2019_10,bottas,3,25.563,22.552,30.412,4,33.47133333333333,14.0
2019_10,leclerc,3,25.271,21.878,30.203,3,25.271,6.666666666666667
2019_10,gasly,3,25.317333333333334,22.239,30.228,3,25.317333333333334,6.666666666666667
2019_10,max_verstappen,3,24.884666666666664,21.11,30.118,3,24.884666666666664,2.0
2019_10,sainz,3,25.304333333333336,21.266,29.92,3,25.304333333333336,6.666666666666667
2019_10,ricciardo,3,25.754333333333335,22.305,31.031,3,25.754333333333335,13.0
2019_10,raikkonen,3,25.56266666666667,21.709,29.975,4,33.897333333333336,9.666666666666666
2019_10,kvyat,3,26.383,23.825,30.233,3,26.383,11.0
2019_10,hulkenberg,3,25.633,21.985,30.884,3,25.633,12.0
2019_10,norris,3,26.061500000000002,21.547,30.576,2,26.061500000000002,8.0
2019_10,albon,3,29.818,21.225,37.95,3,29.818,9.0
2019_10,stroll,3,25.519333333333332,21.982,30.849,3,25.519333333333332,9.333333333333334
2019_10,russell,3,27.060000000000002,22.772,37.494,4,38.63399999999999,13.333333333333334
2019_10,kubica,3,25.160500000000003,21.525,29.792,4,33.21533333333334,7.666666666666667
2019_10,vettel,3,25.927166666666665,22.251,30.468,5,43.927,14.666666666666666
2019_10,perez,3,27.897333333333336,22.33,37.286,3,27.897333333333336,14.666666666666666
2019_10,giovinazzi,3,25.608500000000003,21.672,31.697,4,36.031666666666666,11.333333333333334
2019_10,grosjean,3,25.724333333333334,22.265,30.837,3,25.724333333333334,12.333333333333334
2019_10,kevin_magnussen,3,25.268333333333334,16.224,30.832,5,38.99633333333333,15.333333333333334
2019_11,max_verstappen,3,26.37216666666667,21.11,30.118,4,35.66833333333333,5.333333333333333
2019_11,vettel,3,29.081333333333333,22.251,38.468,6,58.16266666666667,18.333333333333332
2019_11,kvyat,3,28.139333333333337,25.091,30.233,4,37.83733333333333,13.666666666666666
2019_11,stroll,3,27.52266666666667,21.982,30.849,4,37.435,13.333333333333334
2019_11,sainz,3,26.388666666666666,21.266,29.92,3,26.388666666666666,2.3333333333333335
2019_11,albon,3,26.819333333333333,21.225,30.279,3,26.819333333333333,6.0
2019_11,grosjean,3,28.888,22.265,33.562,3,28.888,11.666666666666666
2019_11,kevin_magnussen,3,28.063666666666666,16.224,32.767,5,41.791666666666664,13.666666666666666
2019_11,hamilton,3,29.719333333333335,28.905,30.186,3,29.719333333333335,9.333333333333334
2019_11,kubica,3,26.670333333333332,21.525,29.792,3,26.670333333333332,3.0
2019_11,russell,3,29.246333333333336,22.772,37.494,4,40.82033333333334,14.666666666666666
2019_11,raikkonen,3,26.682666666666666,21.709,29.975,3,26.682666666666666,4.333333333333333
2019_11,giovinazzi,3,26.470750000000002,21.672,31.697,3,42.1055,12.5
2019_11,gasly,3,26.790666666666667,22.239,30.228,3,26.790666666666667,6.333333333333333
2019_11,bottas,3,27.099666666666668,22.552,30.412,4,36.544666666666664,12.666666666666666
2019_11,hulkenberg,3,27.265,21.985,30.884,3,27.265,10.333333333333334
2019_11,leclerc,3,26.84466666666667,21.878,30.203,4,36.329,9.666666666666666
2019_11,norris,3,26.74,21.547,30.576,4,36.10566666666667,9.333333333333334
2019_11,ricciardo,3,27.244833333333332,22.305,31.031,4,36.711,14.333333333333334
2019_11,perez,3,30.65455555555555,22.33,38.032,5,52.21966666666666,16.666666666666668
2019_12,hamilton,3,25.75977777777778,28.905,30.067,8,56.272,13.333333333333334
2019_12,max_verstappen,3,23.123433333333335,19.062,27.95,8,59.582,8.0
2019_12,vettel,3,25.913466666666665,19.586,38.468,9,72.57933333333334,16.666666666666668
2019_12,leclerc,3,23.752555555555556,20.317,28.558,6,47.187999999999995,8.666666666666666
2019_12,sainz,3,23.530666666666665,19.964,27.98,5,37.76133333333333,3.3333333333333335
2019_12,gasly,3,24.2235,19.875,29.667,6,46.75,7.0
2019_12,raikkonen,3,24.327250000000003,20.93,28.364,6,47.236,7.0
2019_12,bottas,3,24.036666666666665,20.498,28.493,7,54.70466666666667,11.666666666666666
2019_12,norris,3,23.48866666666667,20.242,28.275,5,39.795,6.333333333333333
2019_12,albon,3,23.704666666666668,19.931,28.954,6,44.63966666666667,5.0
2019_12,perez,3,27.33883333333333,22.33,38.032,4,59.686499999999995,16.5
2019_12,hulkenberg,3,23.956333333333333,20.118,28.926,5,37.928333333333335,6.666666666666667
2019_12,kevin_magnussen,3,24.731277777777777,16.224,32.767,10,73.18400000000001,16.0
2019_12,ricciardo,3,23.97583333333333,21.224,28.416,4,33.442,9.333333333333334
2019_12,kvyat,3,25.524916666666666,20.671,29.377,7,57.61266666666666,13.666666666666666
2019_12,russell,3,24.634266666666665,19.287,30.245,7,52.482,13.0
2019_12,stroll,3,24.342466666666667,20.152,30.4,8,62.666,14.0
2019_12,giovinazzi,3,22.283125,20.096,28.093,5,56.6245,8.0
2019_12,kubica,3,23.676866666666665,19.626,28.694,7,51.425666666666665,7.333333333333333
2019_12,grosjean,3,26.163866666666667,20.622,33.562,7,56.383333333333326,13.333333333333334
2019_13,leclerc,3,23.651555555555557,20.317,28.558,6,47.086999999999996,6.666666666666667
2019_13,hamilton,3,23.115777777777776,21.39,28.905,9,61.00633333333334,13.666666666666666
2019_13,bottas,3,25.697999999999997,20.498,33.328,8,65.54466666666667,13.333333333333334
2019_13,vettel,3,26.271966666666668,19.586,38.468,8,65.02333333333333,15.333333333333334
2019_13,albon,3,24.521666666666665,19.931,28.954,6,45.45666666666667,9.0
2019_13,perez,3,27.124333333333333,21.901,38.032,4,59.471999999999994,13.0
2019_13,kvyat,3,24.82858333333333,20.671,29.377,7,56.91633333333334,12.0
2019_13,hulkenberg,3,23.872666666666664,20.118,28.926,5,37.84466666666666,4.666666666666667
2019_13,gasly,3,24.1785,19.875,29.667,6,46.705000000000005,6.333333333333333
2019_13,stroll,3,24.2898,20.152,30.4,9,69.888,17.0
2019_13,norris,3,24.995,20.242,28.275,5,41.30133333333334,10.0
2019_13,kevin_magnussen,3,25.073277777777776,20.285,32.767,8,59.798,10.333333333333334
2019_13,grosjean,3,26.0872,20.622,33.562,7,56.306666666666665,12.0
2019_13,ricciardo,3,24.040166666666668,21.224,28.416,4,33.50633333333334,8.666666666666666
2019_13,russell,3,24.1546,19.287,30.245,7,52.00233333333333,8.0
2019_13,raikkonen,3,24.492583333333332,20.93,28.364,6,47.40133333333333,8.0
2019_13,kubica,3,23.753200000000003,19.626,28.694,7,51.50199999999999,7.666666666666667
2019_13,giovinazzi,3,23.056125,20.096,28.093,5,57.3975,11.5
2019_13,sainz,3,23.719333333333335,19.964,27.98,5,37.949999999999996,4.333333333333333
2019_13,max_verstappen,3,23.2316,19.062,27.95,9,66.83500000000001,13.333333333333334
2019_14,leclerc,3,21.650222222222222,20.317,22.449,5,35.601333333333336,2.3333333333333335
2019_14,bottas,3,23.77933333333333,20.498,33.328,7,54.181000000000004,10.333333333333334
2019_14,hamilton,3,21.31311111111111,21.39,27.069,9,59.20366666666666,16.333333333333332
2019_14,ricciardo,3,23.780666666666665,21.224,27.62,3,23.780666666666665,9.0
2019_14,hulkenberg,3,18.14316666666667,20.118,23.475,6,36.02766666666667,6.666666666666667
2019_14,albon,3,22.372333333333334,19.931,23.676,6,43.30733333333334,7.666666666666667
2019_14,perez,3,22.517,21.901,23.133,2,22.517,8.5
2019_14,max_verstappen,3,20.90315,19.062,22.358,7,72.364,14.5
2019_14,giovinazzi,3,23.052083333333332,20.096,28.093,6,45.946333333333335,10.666666666666666
2019_14,norris,3,23.35666666666667,20.242,26.066,4,30.297333333333338,9.666666666666666
2019_14,gasly,3,22.4675,19.875,29.667,6,44.994,8.0
2019_14,stroll,3,22.381466666666665,20.152,25.25,9,66.07133333333333,17.0
2019_14,vettel,3,22.79863333333333,19.586,24.819,8,58.07666666666666,14.666666666666666
2019_14,russell,3,21.5536,19.287,23.445,7,49.40133333333333,5.666666666666667
2019_14,raikkonen,3,25.14258333333333,20.93,39.046,8,68.26066666666667,13.333333333333334
2019_14,grosjean,3,22.537200000000002,20.622,27.232,7,52.75666666666667,11.333333333333334
2019_14,kubica,3,22.270866666666667,19.626,24.247,7,50.019666666666666,11.0
2019_14,kevin_magnussen,3,21.678944444444443,20.285,22.584,8,56.40366666666667,9.0
2019_14,kvyat,3,22.74191666666667,20.671,24.31,6,45.13166666666666,9.0
2019_14,sainz,3,34.15633333333333,19.964,59.291,5,48.387,9.666666666666666
2019_15,vettel,3,25.733388888888893,22.786,32.443,6,53.046,17.0
2019_15,leclerc,3,22.619,21.575,23.833,3,22.619,2.0
2019_15,max_verstappen,3,24.59575,21.164,31.211,4,49.1915,17.0
2019_15,hamilton,3,23.151166666666665,21.39,23.912,5,38.47,15.333333333333334
2019_15,bottas,3,24.605,21.744,33.328,4,33.78366666666667,8.333333333333334
2019_15,albon,3,25.337333333333333,22.506,29.83,3,25.337333333333333,9.666666666666666
2019_15,norris,3,24.519666666666666,23.182,26.066,3,24.519666666666666,10.666666666666666
2019_15,gasly,3,23.079666666666668,22.104,24.363,3,23.079666666666668,7.333333333333333
2019_15,hulkenberg,3,19.187833333333334,21.734,24.092,4,23.100333333333335,6.333333333333333
2019_15,giovinazzi,3,23.986666666666668,23.044,25.698,3,23.986666666666668,10.666666666666666
2019_15,grosjean,3,23.582666666666668,22.035,26.481,4,32.183,10.666666666666666
2019_15,sainz,3,36.044333333333334,21.832,59.291,3,36.044333333333334,11.666666666666666
2019_15,stroll,3,22.488166666666668,18.838,25.25,6,44.976333333333336,16.0
2019_15,ricciardo,3,24.81266666666667,22.498,27.62,3,24.81266666666667,10.666666666666666
2019_15,kvyat,3,23.438333333333333,22.834,24.479,3,23.438333333333333,9.0
2019_15,kubica,3,24.617333333333335,21.754,31.842,4,33.901,12.333333333333334
2019_15,kevin_magnussen,3,22.963666666666665,21.618,24.978,4,31.19333333333333,7.666666666666667
2019_15,raikkonen,3,26.999833333333328,22.205,39.046,6,56.702666666666666,16.0
2019_15,perez,3,23.458,21.901,25.34,3,23.458,8.666666666666666
2019_15,russell,3,22.657666666666668,21.333,24.198,3,22.657666666666668,2.0
2019_16,hamilton,3,25.41616666666667,23.497,28.93,4,33.35666666666666,10.0
2019_16,bottas,3,25.171000000000003,22.579,29.234,3,25.171000000000003,3.6666666666666665
2019_16,leclerc,3,25.149999999999995,22.449,29.168,3,25.149999999999995,3.0
2019_16,max_verstappen,3,28.301499999999997,24.303,31.211,3,42.18,9.5
2019_16,albon,3,26.980666666666668,22.506,29.83,3,26.980666666666668,5.333333333333333
2019_16,sainz,3,38.97466666666667,27.01,59.291,4,38.97466666666667,13.0
2019_16,perez,3,25.85166666666667,23.133,29.082,3,25.85166666666667,7.666666666666667
2019_16,norris,3,25.963333333333328,23.182,30.397,3,25.963333333333328,8.333333333333334
2019_16,kevin_magnussen,3,25.810833333333335,22.584,30.916,5,44.09366666666667,12.333333333333334
2019_16,hulkenberg,3,21.729,24.092,29.563,5,35.42733333333334,10.0
2019_16,stroll,3,26.116833333333336,18.838,39.188,7,63.137,16.666666666666668
2019_16,kvyat,3,26.355999999999998,22.834,34.711,4,36.941,11.0
2019_16,raikkonen,3,29.5955,24.568,39.046,6,59.298333333333325,15.333333333333334
2019_16,gasly,3,26.538999999999998,22.772,32.482,3,26.538999999999998,8.333333333333334
2019_16,giovinazzi,3,25.919,23.044,29.07,4,35.59066666666667,11.0
2019_16,kubica,3,27.258333333333336,23.86,31.842,5,46.434333333333335,16.0
2019_16,russell,3,28.464,22.442,38.752,3,28.464,6.0
2019_16,vettel,3,27.255055555555558,22.786,32.443,6,54.567666666666675,14.333333333333334
2019_16,ricciardo,3,27.56533333333333,24.32,30.756,3,27.56533333333333,10.666666666666666
2019_16,grosjean,3,28.409666666666666,22.912,43.576,5,49.181999999999995,14.333333333333334
2019_17,bottas,3,27.456666666666667,23.7,29.436,3,27.456666666666667,3.0
2019_17,vettel,3,29.600222222222225,24.376,32.443,5,49.30466666666666,11.0
2019_17,hamilton,3,27.500833333333333,23.731,29.751,4,35.44133333333334,6.666666666666667
2019_17,albon,3,29.429999999999996,28.606,29.854,3,29.429999999999996,5.666666666666667
2019_17,sainz,3,29.245333333333335,27.01,30.623,4,29.245333333333335,10.0
2019_17,leclerc,3,27.491833333333332,23.833,29.548,4,37.31666666666666,7.0
2019_17,gasly,3,28.926666666666666,24.363,32.482,3,28.926666666666666,8.666666666666666
2019_17,perez,3,28.230999999999998,25.34,30.271,3,28.230999999999998,8.0
2019_17,stroll,3,28.168833333333335,18.838,39.188,6,57.185,14.333333333333334
2019_17,kvyat,3,28.798666666666662,24.479,34.711,5,49.437666666666665,13.666666666666666
2019_17,norris,3,27.99933333333333,24.311,30.397,3,27.99933333333333,5.0
2019_17,raikkonen,3,29.749166666666667,24.568,36.512,5,49.501,14.666666666666666
2019_17,grosjean,3,31.1585,25.121,43.576,4,62.317,17.5
2019_17,giovinazzi,3,29.641000000000002,25.698,38.193,5,50.71600000000001,14.333333333333334
2019_17,kevin_magnussen,3,28.4525,24.4,30.916,5,46.73533333333334,14.666666666666666
2019_17,russell,3,30.935666666666666,24.198,38.752,3,30.935666666666666,7.333333333333333
2019_17,kubica,3,29.30333333333333,23.86,31.842,6,58.60666666666666,16.666666666666668
2019_17,max_verstappen,3,28.86033333333333,24.303,31.211,4,38.11266666666666,9.0
2019_17,ricciardo,3,30.369,24.32,36.031,3,30.369,10.0
2019_17,hulkenberg,3,28.491500000000002,24.092,34.264,5,48.95233333333334,12.0
2019_18,hamilton,3,27.4225,23.582,29.751,4,35.284666666666666,6.333333333333333
2019_18,vettel,3,27.62216666666667,23.213,29.86,4,35.49633333333333,9.0
2019_18,bottas,3,23.41616666666667,29.234,29.436,4,27.275666666666666,3.0
2019_18,leclerc,3,28.14327777777778,23.28,30.502,6,55.15966666666666,12.666666666666666
2019_18,albon,3,27.2625,23.301,29.854,4,35.038333333333334,5.333333333333333
2019_18,max_verstappen,3,29.412,28.846,29.978,2,29.412,5.0
2019_18,perez,3,27.481166666666667,22.88,30.271,4,35.178,8.333333333333334
2019_18,ricciardo,3,30.026333333333337,23.292,36.031,3,30.026333333333337,9.166666666666666
2019_18,gasly,3,28.532333333333337,23.18,32.482,3,28.532333333333337,7.0
2019_18,hulkenberg,3,28.504833333333337,24.132,34.264,5,48.96566666666667,14.0
2019_18,kvyat,3,28.403333333333336,23.293,34.711,5,49.04233333333334,12.666666666666666
2019_18,stroll,3,28.723333333333333,23.292,39.188,5,50.53,11.166666666666666
2019_18,sainz,3,28.067333333333334,23.476,30.623,4,28.067333333333334,8.333333333333334
2019_18,giovinazzi,3,28.86883333333333,23.351,38.193,6,57.73766666666666,15.0
2019_18,kevin_magnussen,3,28.244333333333334,23.973,30.916,5,46.318999999999996,15.0
2019_18,russell,3,30.800333333333338,23.792,38.752,3,30.800333333333338,8.666666666666666
2019_18,grosjean,3,29.997,23.478,43.576,3,48.254999999999995,13.0
2019_18,kubica,3,28.30366666666667,22.97,30.587,6,56.60733333333334,16.666666666666668
2019_18,raikkonen,3,28.194333333333333,23.164,36.512,5,46.391333333333336,13.333333333333334
2019_18,norris,3,28.111666666666668,23.949,30.397,4,36.327666666666666,9.0
2019_19,bottas,3,21.0645,22.179,29.436,4,24.924000000000003,1.6666666666666667
2019_19,hamilton,3,25.20216666666667,22.269,29.751,4,33.06433333333334,6.333333333333333
