race_id,driver_id,dnf_previous_5,dns_previous_5,mechanical_dnf_previous_5,accident_dnf_previous_5,disqualified_previous_5,finish_rate_previous_5,reliability_score
2018_01,sainz,3,0,1,1,0,0.4,0.25000000000000006
2018_01,perez,0,0,0,0,0,1.0,1.0
2018_01,ocon,1,0,0,1,0,0.8,0.75
2018_01,leclerc,0,0,0,0,0,1.0,1.0
2018_01,stroll,1,0,0,0,0,0.8,0.8
2018_01,brendon_hartley,2,0,2,0,0,0.5,0.3
2018_01,grosjean,0,0,0,0,0,1.0,1.0
2018_01,kevin_magnussen,1,0,0,1,0,0.8,0.75
2018_01,gasly,0,0,0,0,0,1.0,1.0
2018_01,ericsson,2,0,1,1,0,0.6,0.45
2018_01,sirotkin,0,0,0,0,0,1.0,1.0
2018_02,vettel,0,0,0,0,0,1.0,1.0
2018_02,bottas,0,0,0,0,0,1.0,1.0
2018_02,hamilton,0,0,0,0,0,1.0,1.0
2018_02,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_02,kevin_magnussen,2,0,0,1,0,0.6,0.5499999999999999
2018_02,hulkenberg,2,0,2,0,0,0.6,0.39999999999999997
2018_02,alonso,1,0,1,0,0,0.8,0.7000000000000001
2018_02,vandoorne,1,0,0,1,0,0.8,0.75
2018_02,ericsson,2,0,1,0,0,0.6,0.5
2018_02,ocon,1,0,0,1,0,0.8,0.75
2018_02,sainz,2,0,1,0,0,0.6,0.5
2018_02,leclerc,0,0,0,0,0,1.0,1.0
2018_02,grosjean,1,0,0,0,0,0.8,0.8
2018_02,stroll,0,0,0,0,0,1.0,1.0
2018_02,sirotkin,1,0,1,0,0,0.0,-0.1
2018_02,perez,0,0,0,0,0,1.0,1.0
2018_02,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_02,raikkonen,0,0,0,0,0,1.0,1.0
2018_02,max_verstappen,0,0,0,0,0,1.0,1.0
2018_02,ricciardo,3,0,3,0,0,0.4,0.09999999999999998
2018_03,ricciardo,3,0,3,0,0,0.4,0.09999999999999998
2018_03,bottas,0,0,0,0,0,1.0,1.0
2018_03,raikkonen,1,0,0,0,0,0.8,0.8
2018_03,hamilton,0,0,0,0,0,1.0,1.0
2018_03,max_verstappen,1,0,0,0,0,0.8,0.8
2018_03,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2018_03,alonso,0,0,0,0,0,1.0,1.0
2018_03,vettel,0,0,0,0,0,1.0,1.0
2018_03,sainz,2,0,1,0,0,0.6,0.5
2018_03,kevin_magnussen,2,0,0,1,0,0.6,0.5499999999999999
2018_03,ocon,1,0,0,1,0,0.8,0.75
2018_03,perez,0,0,0,0,0,1.0,1.0
2018_03,vandoorne,1,0,0,1,0,0.8,0.75
2018_03,stroll,0,0,0,0,0,1.0,1.0
2018_03,sirotkin,1,0,1,0,0,0.5,0.4
2018_03,ericsson,2,0,1,0,0,0.6,0.5
2018_03,grosjean,1,0,0,0,0,0.8,0.8
2018_03,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_03,leclerc,0,0,0,0,0,1.0,1.0
2018_03,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_04,hamilton,0,0,0,0,0,1.0,1.0
2018_04,raikkonen,1,0,0,0,0,0.8,0.8
2018_04,perez,0,0,0,0,0,1.0,1.0
2018_04,vettel,0,0,0,0,0,1.0,1.0
2018_04,sainz,1,0,0,0,0,0.8,0.8
2018_04,leclerc,0,0,0,0,0,1.0,1.0
2018_04,alonso,0,0,0,0,0,1.0,1.0
2018_04,stroll,0,0,0,0,0,1.0,1.0
2018_04,vandoorne,1,0,0,1,0,0.8,0.75
2018_04,brendon_hartley,2,0,1,1,0,0.6,0.45
2018_04,ericsson,1,0,0,0,0,0.8,0.8
2018_04,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_04,kevin_magnussen,2,0,0,1,0,0.6,0.5499999999999999
2018_04,bottas,0,0,0,0,0,1.0,1.0
2018_04,grosjean,1,0,0,0,0,0.8,0.8
2018_04,max_verstappen,1,0,0,0,0,0.8,0.8
2018_04,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2018_04,hulkenberg,0,0,0,0,0,1.0,1.0
2018_04,ocon,1,0,0,1,0,0.8,0.75
2018_04,sirotkin,1,0,1,0,0,0.6666666666666666,0.5666666666666667
2018_05,hamilton,0,0,0,0,0,1.0,1.0
2018_05,bottas,1,0,0,0,0,0.8,0.8
2018_05,max_verstappen,2,0,0,1,0,0.6,0.5499999999999999
2018_05,vettel,0,0,0,0,0,1.0,1.0
2018_05,ricciardo,3,0,2,1,0,0.4,0.15000000000000002
2018_05,kevin_magnussen,1,0,0,0,0,0.8,0.8
2018_05,sainz,1,0,0,0,0,0.8,0.8
2018_05,alonso,0,0,0,0,0,1.0,1.0
2018_05,perez,0,0,0,0,0,1.0,1.0
2018_05,leclerc,0,0,0,0,0,1.0,1.0
2018_05,stroll,0,0,0,0,0,1.0,1.0
2018_05,brendon_hartley,1,0,0,1,0,0.8,0.75
2018_05,ericsson,1,0,0,0,0,0.8,0.8
2018_05,sirotkin,2,0,1,1,0,0.5,0.35000000000000003
2018_05,vandoorne,0,0,0,0,0,1.0,1.0
2018_05,ocon,1,0,0,1,0,0.8,0.75
2018_05,raikkonen,1,0,0,0,0,0.8,0.8
2018_05,grosjean,2,0,0,1,0,0.6,0.5499999999999999
2018_05,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_05,hulkenberg,1,0,0,1,0,0.8,0.75
2018_06,ricciardo,2,0,1,1,0,0.6,0.45
2018_06,vettel,0,0,0,0,0,1.0,1.0
2018_06,hamilton,0,0,0,0,0,1.0,1.0
2018_06,raikkonen,2,0,1,0,0,0.6,0.5
2018_06,bottas,1,0,0,0,0,0.8,0.8
2018_06,ocon,2,0,1,1,0,0.6,0.45
2018_06,gasly,2,0,1,1,0,0.6,0.45
2018_06,hulkenberg,2,0,0,2,0,0.6,0.5
2018_06,max_verstappen,2,0,0,1,0,0.6,0.5499999999999999
2018_06,sainz,0,0,0,0,0,1.0,1.0
2018_06,ericsson,1,0,0,0,0,0.8,0.8
2018_06,perez,0,0,0,0,0,1.0,1.0
2018_06,kevin_magnussen,1,0,0,0,0,0.8,0.8
2018_06,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_06,grosjean,3,0,0,2,0,0.4,0.30000000000000004
2018_06,sirotkin,2,0,1,1,0,0.6,0.45
2018_06,stroll,0,0,0,0,0,1.0,1.0
2018_06,leclerc,0,0,0,0,0,1.0,1.0
2018_06,brendon_hartley,1,0,0,1,0,0.8,0.75
2018_06,alonso,0,0,0,0,0,1.0,1.0
2018_07,vettel,0,0,0,0,0,1.0,1.0
2018_07,bottas,1,0,0,0,0,0.8,0.8
2018_07,max_verstappen,2,0,0,1,0,0.6,0.5499999999999999
2018_07,ricciardo,2,0,1,1,0,0.6,0.45
2018_07,hamilton,0,0,0,0,0,1.0,1.0
2018_07,raikkonen,2,0,1,0,0,0.6,0.5
2018_07,hulkenberg,2,0,0,2,0,0.6,0.5
2018_07,sainz,0,0,0,0,0,1.0,1.0
2018_07,ocon,2,0,1,1,0,0.6,0.45
2018_07,leclerc,1,0,0,1,0,0.8,0.75
2018_07,gasly,1,0,0,1,0,0.8,0.75
2018_07,grosjean,2,0,0,2,0,0.6,0.5
2018_07,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_07,perez,0,0,0,0,0,1.0,1.0
2018_07,ericsson,0,0,0,0,0,1.0,1.0
2018_07,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_07,sirotkin,1,0,0,1,0,0.8,0.75
2018_07,alonso,1,0,1,0,0,0.8,0.7000000000000001
2018_07,brendon_hartley,2,0,0,2,0,0.6,0.5
2018_07,stroll,0,0,0,0,0,1.0,1.0
2018_08,hamilton,0,0,0,0,0,1.0,1.0
2018_08,max_verstappen,1,0,0,1,0,0.8,0.75
2018_08,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_08,ricciardo,1,0,0,1,0,0.8,0.75
2018_08,vettel,0,0,0,0,0,1.0,1.0
2018_08,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_08,bottas,1,0,0,0,0,0.8,0.8
2018_08,sainz,0,0,0,0,0,1.0,1.0
2018_08,hulkenberg,2,0,0,2,0,0.6,0.5
2018_08,leclerc,1,0,0,1,0,0.8,0.75
2018_08,grosjean,2,0,0,2,0,0.6,0.5
2018_08,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_08,ericsson,0,0,0,0,0,1.0,1.0
2018_08,brendon_hartley,3,0,0,3,0,0.4,0.25
2018_08,sirotkin,1,0,0,1,0,0.8,0.75
2018_08,alonso,2,0,2,0,0,0.6,0.39999999999999997
2018_08,stroll,1,0,0,1,0,0.8,0.75
2018_08,perez,0,0,0,0,0,1.0,1.0
2018_08,ocon,2,0,1,1,0,0.6,0.45
2018_08,gasly,1,0,0,1,0,0.8,0.75
2018_09,max_verstappen,1,0,0,1,0,0.8,0.75
2018_09,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_09,vettel,0,0,0,0,0,1.0,1.0
2018_09,grosjean,2,0,0,2,0,0.6,0.5
2018_09,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_09,ocon,3,0,1,2,0,0.4,0.20000000000000004
2018_09,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_09,alonso,3,0,2,0,0,0.4,0.2
2018_09,leclerc,1,0,0,1,0,0.8,0.75
2018_09,ericsson,0,0,0,0,0,1.0,1.0
2018_09,gasly,2,0,0,2,0,0.6,0.5
2018_09,sainz,0,0,0,0,0,1.0,1.0
2018_09,sirotkin,1,0,0,1,0,0.8,0.75
2018_09,stroll,2,0,0,1,0,0.6,0.5499999999999999
2018_09,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_09,hamilton,0,0,0,0,0,1.0,1.0
2018_09,brendon_hartley,2,0,0,2,0,0.6,0.5
2018_09,ricciardo,1,0,0,1,0,0.8,0.75
2018_09,bottas,1,0,0,0,0,0.8,0.8
2018_09,hulkenberg,2,0,0,2,0,0.6,0.5
2018_10,vettel,0,0,0,0,0,1.0,1.0
2018_10,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2018_10,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_10,bottas,1,0,1,0,0,0.8,0.7000000000000001
2018_10,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2018_10,hulkenberg,2,0,1,1,0,0.6,0.45
2018_10,ocon,2,0,1,1,0,0.6,0.45
2018_10,alonso,3,0,2,0,0,0.4,0.2
2018_10,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_10,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_10,vandoorne,2,0,1,1,0,0.6,0.45
2018_10,stroll,2,0,0,1,0,0.6,0.5499999999999999
2018_10,gasly,2,0,0,2,0,0.6,0.5
2018_10,sirotkin,0,0,0,0,0,1.0,1.0
2018_10,max_verstappen,0,0,0,0,0,1.0,1.0
2018_10,grosjean,1,0,0,1,0,0.8,0.75
2018_10,sainz,0,0,0,0,0,1.0,1.0
2018_10,ericsson,0,0,0,0,0,1.0,1.0
2018_10,leclerc,1,0,0,1,0,0.8,0.75
2018_10,brendon_hartley,3,0,1,2,0,0.4,0.20000000000000004
2018_11,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2018_11,bottas,1,0,1,0,0,0.8,0.7000000000000001
2018_11,raikkonen,0,0,0,0,0,1.0,1.0
2018_11,max_verstappen,1,0,1,0,0,0.8,0.7000000000000001
2018_11,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2018_11,grosjean,1,0,0,1,0,0.8,0.75
2018_11,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_11,ocon,1,0,0,1,0,0.8,0.75
2018_11,ericsson,1,0,0,1,0,0.8,0.75
2018_11,brendon_hartley,4,0,2,2,0,0.2,-0.1
2018_11,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_11,sainz,1,0,0,1,0,0.8,0.75
2018_11,vandoorne,1,0,0,1,0,0.8,0.75
2018_11,gasly,1,0,0,1,0,0.8,0.75
2018_11,leclerc,2,0,0,1,0,0.6,0.5499999999999999
2018_11,alonso,3,0,2,0,0,0.4,0.2
2018_11,stroll,2,0,0,1,0,0.6,0.5499999999999999
2018_11,vettel,0,0,0,0,0,1.0,1.0
2018_11,sirotkin,0,0,0,0,0,1.0,1.0
2018_11,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2018_12,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2018_12,vettel,1,0,0,1,0,0.8,0.75
2018_12,raikkonen,0,0,0,0,0,1.0,1.0
2018_12,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2018_12,bottas,1,0,1,0,0,0.8,0.7000000000000001
2018_12,gasly,1,0,0,1,0,0.8,0.75
2018_12,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_12,alonso,3,0,1,0,0,0.4,0.30000000000000004
2018_12,sainz,1,0,0,1,0,0.8,0.75
2018_12,grosjean,1,0,0,1,0,0.8,0.75
2018_12,brendon_hartley,3,0,2,1,0,0.4,0.15000000000000002
2018_12,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2018_12,ocon,1,0,0,1,0,0.8,0.75
2018_12,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_12,ericsson,1,0,0,1,0,0.8,0.75
2018_12,sirotkin,1,0,1,0,0,0.8,0.7000000000000001
2018_12,stroll,3,0,1,1,0,0.4,0.25000000000000006
2018_12,vandoorne,1,0,0,1,0,0.8,0.75
2018_12,max_verstappen,1,0,1,0,0,0.8,0.7000000000000001
2018_12,leclerc,1,0,0,0,0,0.8,0.8
2018_13,vettel,1,0,0,1,0,0.8,0.75
2018_13,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2018_13,max_verstappen,2,0,1,0,0,0.6,0.5
2018_13,bottas,1,0,1,0,0,0.8,0.7000000000000001
2018_13,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_13,ocon,1,0,0,1,0,0.8,0.75
2018_13,grosjean,1,0,0,1,0,0.8,0.75
2018_13,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_13,gasly,1,0,0,1,0,0.8,0.75
2018_13,ericsson,1,0,0,1,0,0.8,0.75
2018_13,sainz,1,0,0,1,0,0.8,0.75
2018_13,sirotkin,1,0,1,0,0,0.8,0.7000000000000001
2018_13,stroll,2,0,1,0,0,0.6,0.5
2018_13,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_13,vandoorne,2,0,1,1,0,0.6,0.45
2018_13,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2018_13,raikkonen,0,0,0,0,0,1.0,1.0
2018_13,leclerc,2,0,1,0,0,0.6,0.5
2018_13,alonso,2,0,0,0,0,0.6,0.6
2018_13,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2018_14,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2018_14,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_14,bottas,1,0,1,0,0,0.8,0.7000000000000001
2018_14,vettel,1,0,0,1,0,0.8,0.75
2018_14,max_verstappen,2,0,1,0,0,0.6,0.5
2018_14,ocon,0,0,0,0,0,1.0,1.0
2018_14,perez,0,0,0,0,0,1.0,1.0
2018_14,sainz,1,0,0,1,0,0.8,0.75
2018_14,stroll,1,0,1,0,0,0.8,0.7000000000000001
2018_14,sirotkin,1,0,1,0,0,0.8,0.7000000000000001
2018_14,leclerc,3,0,1,1,0,0.4,0.25000000000000006
2018_14,vandoorne,2,0,1,1,0,0.6,0.45
2018_14,hulkenberg,2,0,1,1,0,0.6,0.45
2018_14,gasly,0,0,0,0,0,1.0,1.0
2018_14,ericsson,1,0,0,1,0,0.8,0.75
2018_14,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_14,ricciardo,3,0,2,0,0,0.4,0.2
2018_14,alonso,2,0,0,1,0,0.6,0.5499999999999999
2018_14,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_14,grosjean,1,0,0,1,0,0.8,0.75
2018_15,hamilton,0,0,0,0,0,1.0,1.0
2018_15,max_verstappen,2,0,1,0,0,0.6,0.5
2018_15,vettel,1,0,0,1,0,0.8,0.75
2018_15,bottas,0,0,0,0,0,1.0,1.0
2018_15,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_15,ricciardo,3,0,2,0,0,0.4,0.2
2018_15,alonso,3,0,1,1,0,0.4,0.25000000000000006
2018_15,sainz,1,0,0,1,0,0.8,0.75
2018_15,leclerc,3,0,1,1,0,0.4,0.25000000000000006
2018_15,hulkenberg,1,0,0,1,0,0.8,0.75
2018_15,ericsson,1,0,0,1,0,0.8,0.75
2018_15,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_15,gasly,0,0,0,0,0,1.0,1.0
2018_15,stroll,1,0,1,0,0,0.8,0.7000000000000001
2018_15,grosjean,1,0,0,1,1,0.6,0.5499999999999999
2018_15,perez,0,0,0,0,0,1.0,1.0
2018_15,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_15,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_15,sirotkin,1,0,1,0,0,0.8,0.7000000000000001
2018_15,ocon,0,0,0,0,0,1.0,1.0
2018_16,hamilton,0,0,0,0,0,1.0,1.0
2018_16,bottas,0,0,0,0,0,1.0,1.0
2018_16,vettel,1,0,0,1,0,0.8,0.75
2018_16,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_16,max_verstappen,1,0,0,0,0,0.8,0.8
2018_16,ricciardo,3,0,2,0,0,0.4,0.2
2018_16,leclerc,2,0,1,1,0,0.6,0.45
2018_16,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_16,ocon,1,0,0,1,0,0.8,0.75
2018_16,perez,0,0,0,0,0,1.0,1.0
2018_16,grosjean,0,0,0,0,1,0.8,0.8
2018_16,hulkenberg,1,0,0,1,0,0.8,0.75
2018_16,ericsson,0,0,0,0,0,1.0,1.0
2018_16,alonso,3,0,1,1,0,0.4,0.25000000000000006
2018_16,stroll,1,0,1,0,0,0.8,0.7000000000000001
2018_16,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_16,sainz,0,0,0,0,0,1.0,1.0
2018_16,sirotkin,1,0,1,0,0,0.8,0.7000000000000001
2018_16,gasly,0,0,0,0,0,1.0,1.0
2018_16,brendon_hartley,1,0,1,0,0,0.8,0.7000000000000001
2018_17,hamilton,0,0,0,0,0,1.0,1.0
2018_17,bottas,0,0,0,0,0,1.0,1.0
2018_17,max_verstappen,1,0,0,0,0,0.8,0.8
2018_17,ricciardo,2,0,1,0,0,0.6,0.5
2018_17,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_17,vettel,0,0,0,0,0,1.0,1.0
2018_17,perez,0,0,0,0,0,1.0,1.0
2018_17,grosjean,0,0,0,0,1,0.8,0.8
2018_17,ocon,1,0,0,1,0,0.8,0.75
2018_17,sainz,0,0,0,0,0,1.0,1.0
2018_17,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_17,ericsson,0,0,0,0,0,1.0,1.0
2018_17,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_17,alonso,2,0,1,1,0,0.6,0.45
2018_17,vandoorne,1,0,1,0,0,0.8,0.7000000000000001
2018_17,sirotkin,0,0,0,0,0,1.0,1.0
2018_17,stroll,0,0,0,0,0,1.0,1.0
2018_17,leclerc,2,0,1,1,0,0.6,0.45
2018_17,hulkenberg,1,0,0,1,0,0.8,0.75
2018_17,kevin_magnussen,0,0,0,0,0,1.0,1.0
2018_18,raikkonen,1,0,1,0,0,0.8,0.7000000000000001
2018_18,max_verstappen,0,0,0,0,0,1.0,1.0
2018_18,hamilton,0,0,0,0,0,1.0,1.0
2018_18,vettel,0,0,0,0,0,1.0,1.0
2018_18,bottas,0,0,0,0,0,1.0,1.0
2018_18,hulkenberg,2,0,1,1,0,0.6,0.45
2018_18,sainz,0,0,0,0,0,1.0,1.0
2018_18,perez,0,0,0,0,0,1.0,1.0
2018_18,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_18,ericsson,0,0,0,0,0,1.0,1.0
2018_18,vandoorne,0,0,0,0,0,1.0,1.0
2018_18,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_18,sirotkin,0,0,0,0,0,1.0,1.0
2018_18,stroll,0,0,0,0,0,1.0,1.0
2018_18,leclerc,2,0,1,1,0,0.6,0.45
2018_18,ricciardo,2,0,1,0,0,0.6,0.5
2018_18,grosjean,0,0,0,0,1,0.8,0.8
2018_18,alonso,2,0,1,1,0,0.6,0.45
2018_18,ocon,1,0,0,1,0,0.8,0.75
2018_18,kevin_magnussen,1,0,0,1,0,0.8,0.75
2018_19,max_verstappen,0,0,0,0,0,1.0,1.0
2018_19,vettel,0,0,0,0,0,1.0,1.0
2018_19,raikkonen,0,0,0,0,0,1.0,1.0
2018_19,hamilton,0,0,0,0,0,1.0,1.0
2018_19,bottas,0,0,0,0,0,1.0,1.0
2018_19,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2018_19,leclerc,2,0,1,1,0,0.6,0.45
2018_19,vandoorne,0,0,0,0,0,1.0,1.0
2018_19,ericsson,0,0,0,0,0,1.0,1.0
2018_19,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_19,ocon,1,0,0,1,1,0.6,0.5499999999999999
2018_19,stroll,0,0,0,0,0,1.0,1.0
2018_19,sirotkin,0,0,0,0,0,1.0,1.0
2018_19,brendon_hartley,2,0,2,0,0,0.6,0.39999999999999997
2018_19,kevin_magnussen,1,0,0,1,1,0.6,0.5499999999999999
2018_19,grosjean,1,0,0,1,1,0.6,0.5499999999999999
2018_19,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2018_19,perez,0,0,0,0,0,1.0,1.0
2018_19,sainz,0,0,0,0,0,1.0,1.0
2018_19,alonso,2,0,1,1,0,0.6,0.45
2018_20,hamilton,0,0,0,0,0,1.0,1.0
2018_20,max_verstappen,0,0,0,0,0,1.0,1.0
2018_20,raikkonen,0,0,0,0,0,1.0,1.0
2018_20,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2018_20,bottas,0,0,0,0,0,1.0,1.0
2018_20,vettel,0,0,0,0,0,1.0,1.0
2018_20,leclerc,2,0,1,1,0,0.6,0.45
2018_20,grosjean,1,0,0,1,0,0.8,0.75
2018_20,kevin_magnussen,1,0,0,1,1,0.6,0.5499999999999999
2018_20,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_20,brendon_hartley,1,0,1,0,0,0.8,0.7000000000000001
2018_20,sainz,1,0,1,0,0,0.8,0.7000000000000001
2018_20,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_20,vandoorne,0,0,0,0,0,1.0,1.0
2018_20,ocon,1,0,0,1,1,0.6,0.5499999999999999
2018_20,sirotkin,0,0,0,0,0,1.0,1.0
2018_20,alonso,2,0,1,1,0,0.6,0.45
2018_20,stroll,0,0,0,0,0,1.0,1.0
2018_20,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2018_20,ericsson,0,0,0,0,0,1.0,1.0
2018_21,hamilton,0,0,0,0,0,1.0,1.0
2018_21,vettel,0,0,0,0,0,1.0,1.0
2018_21,max_verstappen,0,0,0,0,0,1.0,1.0
2018_21,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2018_21,bottas,0,0,0,0,0,1.0,1.0
2018_21,sainz,1,0,1,0,0,0.8,0.7000000000000001
2018_21,leclerc,2,0,1,1,0,0.6,0.45
2018_21,perez,1,0,1,0,0,0.8,0.7000000000000001
2018_21,grosjean,1,0,0,1,0,0.8,0.75
2018_21,kevin_magnussen,1,0,0,1,1,0.6,0.5499999999999999
2018_21,alonso,2,0,1,1,0,0.6,0.45
2018_21,brendon_hartley,1,0,1,0,0,0.8,0.7000000000000001
2018_21,stroll,0,0,0,0,0,1.0,1.0
2018_21,vandoorne,0,0,0,0,0,1.0,1.0
2018_21,sirotkin,0,0,0,0,0,1.0,1.0
2018_21,gasly,1,0,1,0,0,0.8,0.7000000000000001
2018_21,ocon,0,0,0,0,1,0.8,0.8
2018_21,ericsson,1,0,0,1,0,0.8,0.75
2018_21,raikkonen,0,0,0,0,0,1.0,1.0
2018_21,hulkenberg,2,0,2,0,0,0.6,0.39999999999999997
2019_01,bottas,0,0,0,0,0,1.0,1.0
2019_01,hamilton,0,0,0,0,0,1.0,1.0
2019_01,max_verstappen,0,0,0,0,0,1.0,1.0
2019_01,vettel,0,0,0,0,0,1.0,1.0
2019_01,leclerc,2,0,1,1,0,0.6,0.45
2019_01,kevin_magnussen,1,0,0,1,1,0.6,0.5499999999999999
2019_01,hulkenberg,3,0,2,1,0,0.4,0.15000000000000002
2019_01,raikkonen,1,0,0,0,0,0.8,0.8
2019_01,stroll,0,0,0,0,0,1.0,1.0
2019_01,kvyat,1,0,0,1,0,0.8,0.75
2019_01,gasly,1,0,1,0,0,0.8,0.7000000000000001
2019_01,norris,0,0,0,0,0,1.0,1.0
2019_01,perez,1,0,1,0,0,0.8,0.7000000000000001
2019_01,albon,0,0,0,0,0,1.0,1.0
2019_01,giovinazzi,1,0,0,1,0,0.5,0.45
2019_01,russell,0,0,0,0,0,1.0,1.0
2019_01,kubica,0,0,0,0,0,1.0,1.0
2019_01,grosjean,1,0,0,1,0,0.8,0.75
2019_01,ricciardo,2,0,2,0,0,0.6,0.39999999999999997
2019_01,sainz,1,0,1,0,0,0.8,0.7000000000000001
2019_02,hamilton,0,0,0,0,0,1.0,1.0
2019_02,bottas,0,0,0,0,0,1.0,1.0
2019_02,leclerc,1,0,0,1,0,0.8,0.75
2019_02,max_verstappen,0,0,0,0,0,1.0,1.0
2019_02,vettel,0,0,0,0,0,1.0,1.0
2019_02,norris,0,0,0,0,0,1.0,1.0
2019_02,raikkonen,1,0,0,0,0,0.8,0.8
2019_02,gasly,1,0,1,0,0,0.8,0.7000000000000001
2019_02,albon,0,0,0,0,0,1.0,1.0
2019_02,perez,1,0,1,0,0,0.8,0.7000000000000001
2019_02,giovinazzi,1,0,0,1,0,0.6666666666666666,0.6166666666666666
2019_02,kvyat,1,0,0,1,0,0.8,0.75
2019_02,kevin_magnussen,0,0,0,0,1,0.8,0.8
2019_02,stroll,0,0,0,0,0,1.0,1.0
2019_02,russell,0,0,0,0,0,1.0,1.0
2019_02,kubica,0,0,0,0,0,1.0,1.0
2019_02,hulkenberg,2,0,1,1,0,0.6,0.45
2019_02,ricciardo,3,0,2,1,0,0.4,0.15000000000000002
2019_02,sainz,2,0,2,0,0,0.6,0.39999999999999997
2019_02,grosjean,2,0,0,1,0,0.6,0.5499999999999999
2019_03,hamilton,0,0,0,0,0,1.0,1.0
2019_03,bottas,0,0,0,0,0,1.0,1.0
2019_03,vettel,0,0,0,0,0,1.0,1.0
2019_03,max_verstappen,0,0,0,0,0,1.0,1.0
2019_03,leclerc,0,0,0,0,0,1.0,1.0
2019_03,gasly,1,0,1,0,0,0.8,0.7000000000000001
2019_03,ricciardo,3,0,2,1,0,0.4,0.15000000000000002
2019_03,perez,1,0,1,0,0,0.8,0.7000000000000001
2019_03,raikkonen,1,0,0,0,0,0.8,0.8
2019_03,albon,0,0,0,0,0,1.0,1.0
2019_03,grosjean,2,0,0,0,0,0.6,0.6
2019_03,stroll,0,0,0,0,0,1.0,1.0
2019_03,kevin_magnussen,0,0,0,0,0,1.0,1.0
2019_03,sainz,3,0,2,1,0,0.4,0.15000000000000002
2019_03,giovinazzi,1,0,0,1,0,0.75,0.7
2019_03,russell,0,0,0,0,0,1.0,1.0
2019_03,kubica,0,0,0,0,0,1.0,1.0
