race_id,driver_id,driver_position_before_race,driver_points_before_race,driver_wins_before_race,driver_performance_score
2018_13,raikkonen,3,146.0,0,146.0
2018_13,leclerc,15,13.0,0,13.0
2018_13,alonso,9,44.0,0,44.0
2018_13,hulkenberg,7,52.0,0,52.0
2018_14,hamilton,1,231.0,5,281.0
2018_14,raikkonen,3,146.0,0,146.0
2018_14,bottas,4,144.0,0,144.0
2018_14,vettel,2,214.0,5,264.0
2018_14,max_verstappen,5,120.0,1,130.0
2018_14,ocon,11,37.0,0,37.0
2018_14,perez,10,40.0,0,40.0
2018_14,sainz,12,30.0,0,30.0
2018_14,stroll,18,4.0,0,4.0
2018_14,sirotkin,20,0.0,0,0.0
2018_14,leclerc,15,13.0,0,13.0
2018_14,vandoorne,16,8.0,0,8.0
2018_14,hulkenberg,7,52.0,0,52.0
2018_14,gasly,13,28.0,0,28.0
2018_14,ericsson,17,6.0,0,6.0
2018_14,kevin_magnussen,8,49.0,0,49.0
2018_14,ricciardo,6,118.0,2,138.0
2018_14,alonso,9,44.0,0,44.0
2018_14,brendon_hartley,19,2.0,0,2.0
2018_14,grosjean,14,27.0,0,27.0
2018_15,hamilton,1,256.0,6,316.0
2018_15,max_verstappen,5,130.0,1,140.0
2018_15,vettel,2,226.0,5,276.0
2018_15,bottas,4,159.0,0,159.0
2018_15,raikkonen,3,164.0,0,164.0
2018_15,ricciardo,6,118.0,2,138.0
2018_15,alonso,11,44.0,0,44.0
2018_15,sainz,12,34.0,0,34.0
2018_15,leclerc,15,13.0,0,13.0
2018_15,hulkenberg,7,52.0,0,52.0
2018_15,ericsson,17,6.0,0,6.0
2018_15,vandoorne,16,8.0,0,8.0
2018_15,gasly,13,28.0,0,28.0
2018_15,stroll,18,6.0,0,6.0
2018_15,grosjean,14,27.0,0,27.0
2018_15,perez,9,46.0,0,46.0
2018_15,brendon_hartley,19,2.0,0,2.0
2018_15,kevin_magnussen,8,49.0,0,49.0
2018_15,sirotkin,20,1.0,0,1.0
2018_15,ocon,10,45.0,0,45.0
2018_16,hamilton,1,281.0,7,351.0
2018_16,bottas,4,171.0,0,171.0
2018_16,vettel,2,241.0,5,291.0
2018_16,raikkonen,3,174.0,0,174.0
2018_16,max_verstappen,5,148.0,1,158.0
2018_16,ricciardo,6,126.0,2,146.0
2018_16,leclerc,15,15.0,0,15.0
2018_16,kevin_magnussen,9,49.0,0,49.0
2018_16,ocon,11,45.0,0,45.0
2018_16,perez,10,46.0,0,46.0
2018_16,grosjean,14,27.0,0,27.0
2018_16,hulkenberg,7,53.0,0,53.0
2018_16,ericsson,17,6.0,0,6.0
2018_16,alonso,8,50.0,0,50.0
2018_16,stroll,18,6.0,0,6.0
2018_16,vandoorne,16,8.0,0,8.0
2018_16,sainz,12,38.0,0,38.0
2018_16,sirotkin,20,1.0,0,1.0
2018_16,gasly,13,28.0,0,28.0
2018_16,brendon_hartley,19,2.0,0,2.0
2018_17,hamilton,1,306.0,8,386.0
2018_17,bottas,3,189.0,0,189.0
2018_17,max_verstappen,5,158.0,1,168.0
2018_17,ricciardo,6,134.0,2,154.0
2018_17,raikkonen,4,186.0,0,186.0
2018_17,vettel,2,256.0,5,306.0
2018_17,perez,11,47.0,0,47.0
2018_17,grosjean,14,27.0,0,27.0
2018_17,ocon,10,47.0,0,47.0
2018_17,sainz,12,38.0,0,38.0
2018_17,gasly,13,28.0,0,28.0
2018_17,ericsson,17,6.0,0,6.0
2018_17,brendon_hartley,19,2.0,0,2.0
2018_17,alonso,9,50.0,0,50.0
2018_17,vandoorne,16,8.0,0,8.0
2018_17,sirotkin,20,1.0,0,1.0
2018_17,stroll,18,6.0,0,6.0
2018_17,leclerc,15,21.0,0,21.0
2018_17,hulkenberg,7,53.0,0,53.0
2018_17,kevin_magnussen,8,53.0,0,53.0
2018_18,raikkonen,4,196.0,0,196.0
2018_18,max_verstappen,5,173.0,1,183.0
2018_18,hamilton,1,331.0,9,421.0
2018_18,vettel,2,264.0,5,314.0
2018_18,bottas,3,207.0,0,207.0
2018_18,hulkenberg,7,53.0,0,53.0
2018_18,sainz,12,39.0,0,39.0
2018_18,perez,9,53.0,0,53.0
2018_18,brendon_hartley,19,2.0,0,2.0
2018_18,ericsson,17,6.0,0,6.0
2018_18,vandoorne,16,8.0,0,8.0
2018_18,gasly,14,28.0,0,28.0
2018_18,sirotkin,20,1.0,0,1.0
2018_18,stroll,18,6.0,0,6.0
2018_18,leclerc,15,21.0,0,21.0
2018_18,ricciardo,6,146.0,2,166.0
2018_18,grosjean,13,31.0,0,31.0
2018_18,alonso,10,50.0,0,50.0
2018_18,ocon,11,49.0,0,49.0
2018_18,kevin_magnussen,8,53.0,0,53.0
2018_19,max_verstappen,5,191.0,1,201.0
2018_19,vettel,2,276.0,5,326.0
2018_19,raikkonen,3,221.0,1,231.0
2018_19,hamilton,1,346.0,9,436.0
2018_19,bottas,4,217.0,0,217.0
2018_19,hulkenberg,7,61.0,0,61.0
2018_19,leclerc,15,21.0,0,21.0
2018_19,vandoorne,16,8.0,0,8.0
2018_19,ericsson,17,7.0,0,7.0
2018_19,gasly,14,28.0,0,28.0
2018_19,ocon,11,49.0,0,49.0
2018_19,stroll,18,6.0,0,6.0
2018_19,sirotkin,20,1.0,0,1.0
2018_19,brendon_hartley,19,4.0,0,4.0
2018_19,kevin_magnussen,9,53.0,0,53.0
2018_19,grosjean,13,31.0,0,31.0
2018_19,ricciardo,6,146.0,2,166.0
2018_19,perez,8,57.0,0,57.0
2018_19,sainz,12,45.0,0,45.0
2018_19,alonso,10,50.0,0,50.0
2018_20,hamilton,1,358.0,9,448.0
2018_20,max_verstappen,5,216.0,2,236.0
2018_20,raikkonen,3,236.0,1,246.0
2018_20,ricciardo,6,146.0,2,166.0
2018_20,bottas,4,227.0,0,227.0
2018_20,vettel,2,294.0,5,344.0
2018_20,leclerc,15,27.0,0,27.0
2018_20,grosjean,13,31.0,0,31.0
2018_20,kevin_magnussen,9,53.0,0,53.0
2018_20,perez,8,57.0,0,57.0
2018_20,brendon_hartley,19,4.0,0,4.0
2018_20,sainz,12,45.0,0,45.0
2018_20,gasly,14,29.0,0,29.0
2018_20,vandoorne,16,12.0,0,12.0
2018_20,ocon,11,49.0,0,49.0
2018_20,sirotkin,20,1.0,0,1.0
2018_20,alonso,10,50.0,0,50.0
2018_20,stroll,18,6.0,0,6.0
2018_20,hulkenberg,7,69.0,0,69.0
2018_20,ericsson,17,9.0,0,9.0
2018_21,hamilton,1,383.0,10,483.0
2018_21,vettel,2,302.0,5,352.0
2018_21,max_verstappen,5,234.0,2,254.0
2018_21,ricciardo,6,158.0,2,178.0
2018_21,bottas,4,237.0,0,237.0
2018_21,sainz,12,45.0,0,45.0
2018_21,leclerc,14,33.0,0,33.0
2018_21,perez,8,58.0,0,58.0
2018_21,grosjean,13,35.0,0,35.0
2018_21,kevin_magnussen,9,55.0,0,55.0
2018_21,alonso,10,50.0,0,50.0
2018_21,brendon_hartley,19,4.0,0,4.0
2018_21,stroll,18,6.0,0,6.0
2018_21,vandoorne,16,12.0,0,12.0
2018_21,sirotkin,20,1.0,0,1.0
2018_21,gasly,15,29.0,0,29.0
2018_21,ocon,11,49.0,0,49.0
2018_21,ericsson,17,9.0,0,9.0
2018_21,raikkonen,3,251.0,1,261.0
2018_21,hulkenberg,7,69.0,0,69.0
2019_01,bottas,0,0.0,0,0.0
2019_01,hamilton,0,0.0,0,0.0
2019_01,max_verstappen,0,0.0,0,0.0
2019_01,vettel,0,0.0,0,0.0
2019_01,leclerc,0,0.0,0,0.0
2019_01,kevin_magnussen,0,0.0,0,0.0
2019_01,hulkenberg,0,0.0,0,0.0
2019_01,raikkonen,0,0.0,0,0.0
2019_01,stroll,0,0.0,0,0.0
2019_01,kvyat,0,0.0,0,0.0
2019_01,gasly,0,0.0,0,0.0
2019_01,norris,0,0.0,0,0.0
2019_01,perez,0,0.0,0,0.0
2019_01,albon,0,0.0,0,0.0
2019_01,giovinazzi,0,0.0,0,0.0
2019_01,russell,0,0.0,0,0.0
2019_01,kubica,0,0.0,0,0.0
2019_01,grosjean,0,0.0,0,0.0
2019_01,ricciardo,0,0.0,0,0.0
2019_01,sainz,0,0.0,0,0.0
2019_02,hamilton,2,18.0,0,18.0
2019_02,bottas,1,26.0,1,36.0
2019_02,leclerc,5,10.0,0,10.0
2019_02,max_verstappen,3,15.0,0,15.0
2019_02,vettel,4,12.0,0,12.0
2019_02,norris,16,0.0,0,0.0
2019_02,raikkonen,8,4.0,0,4.0
2019_02,gasly,12,0.0,0,0.0
2019_02,albon,11,0.0,0,0.0
2019_02,perez,17,0.0,0,0.0
2019_02,giovinazzi,13,0.0,0,0.0
2019_02,kvyat,10,1.0,0,1.0
2019_02,kevin_magnussen,6,8.0,0,8.0
2019_02,stroll,9,2.0,0,2.0
2019_02,russell,19,0.0,0,0.0
2019_02,kubica,15,0.0,0,0.0
2019_02,hulkenberg,7,6.0,0,6.0
2019_02,ricciardo,18,0.0,0,0.0
2019_02,sainz,20,0.0,0,0.0
2019_02,grosjean,14,0.0,0,0.0
2019_03,hamilton,2,43.0,1,53.0
2019_03,bottas,1,44.0,1,54.0
2019_03,vettel,5,22.0,0,22.0
2019_03,max_verstappen,3,27.0,0,27.0
2019_03,leclerc,4,26.0,0,26.0
2019_03,gasly,10,4.0,0,4.0
2019_03,ricciardo,18,0.0,0,0.0
2019_03,perez,14,1.0,0,1.0
2019_03,raikkonen,6,10.0,0,10.0
2019_03,albon,11,2.0,0,2.0
2019_03,grosjean,16,0.0,0,0.0
2019_03,stroll,12,2.0,0,2.0
2019_03,kevin_magnussen,7,8.0,0,8.0
2019_03,sainz,20,0.0,0,0.0
2019_03,giovinazzi,15,0.0,0,0.0
2019_03,russell,19,0.0,0,0.0
2019_03,kubica,17,0.0,0,0.0
2019_03,norris,8,8.0,0,8.0
2019_03,kvyat,13,1.0,0,1.0
2019_03,hulkenberg,9,6.0,0,6.0
2019_04,bottas,2,62.0,1,72.0
2019_04,hamilton,1,68.0,2,88.0
2019_04,vettel,4,37.0,0,37.0
2019_04,max_verstappen,3,39.0,0,39.0
2019_04,leclerc,5,36.0,0,36.0
2019_04,perez,12,5.0,0,5.0
2019_04,sainz,20,0.0,0,0.0
2019_04,norris,9,8.0,0,8.0
2019_04,stroll,14,2.0,0,2.0
2019_04,raikkonen,7,12.0,0,12.0
2019_04,albon,13,3.0,0,3.0
2019_04,giovinazzi,16,0.0,0,0.0
2019_04,kevin_magnussen,8,8.0,0,8.0
2019_04,hulkenberg,10,6.0,0,6.0
2019_04,russell,19,0.0,0,0.0
2019_04,kubica,18,0.0,0,0.0
2019_04,gasly,6,13.0,0,13.0
2019_04,grosjean,17,0.0,0,0.0
2019_04,kvyat,15,1.0,0,1.0
2019_04,ricciardo,11,6.0,0,6.0
2019_05,hamilton,2,86.0,2,106.0
2019_05,bottas,1,87.0,2,107.0
2019_05,max_verstappen,4,51.0,0,51.0
2019_05,vettel,3,52.0,0,52.0
2019_05,leclerc,5,47.0,0,47.0
2019_05,gasly,6,13.0,0,13.0
2019_05,kevin_magnussen,10,8.0,0,8.0
2019_05,sainz,13,6.0,0,6.0
2019_05,kvyat,16,1.0,0,1.0
2019_05,grosjean,18,0.0,0,0.0
2019_05,albon,15,3.0,0,3.0
2019_05,ricciardo,12,6.0,0,6.0
2019_05,hulkenberg,11,6.0,0,6.0
2019_05,raikkonen,8,13.0,0,13.0
2019_05,perez,7,13.0,0,13.0
2019_05,giovinazzi,17,0.0,0,0.0
2019_05,russell,20,0.0,0,0.0
2019_05,kubica,19,0.0,0,0.0
2019_05,stroll,14,4.0,0,4.0
2019_05,norris,9,12.0,0,12.0
2019_06,hamilton,1,112.0,3,142.0
2019_06,vettel,4,64.0,0,64.0
2019_06,bottas,2,105.0,2,125.0
2019_06,max_verstappen,3,66.0,0,66.0
2019_06,gasly,6,21.0,0,21.0
2019_06,sainz,11,10.0,0,10.0
2019_06,kvyat,16,3.0,0,3.0
2019_06,albon,15,3.0,0,3.0
2019_06,ricciardo,13,6.0,0,6.0
2019_06,grosjean,17,1.0,0,1.0
2019_06,norris,10,12.0,0,12.0
2019_06,perez,8,13.0,0,13.0
2019_06,hulkenberg,12,6.0,0,6.0
2019_06,kevin_magnussen,7,14.0,0,14.0
2019_06,russell,20,0.0,0,0.0
2019_06,stroll,14,4.0,0,4.0
2019_06,raikkonen,9,13.0,0,13.0
2019_06,kubica,19,0.0,0,0.0
2019_06,giovinazzi,18,0.0,0,0.0
2019_06,leclerc,5,57.0,0,57.0
2019_07,hamilton,1,137.0,4,177.0
2019_07,vettel,3,82.0,0,82.0
2019_07,leclerc,5,57.0,0,57.0
2019_07,bottas,2,120.0,2,140.0
2019_07,max_verstappen,4,78.0,0,78.0
2019_07,ricciardo,13,8.0,0,8.0
2019_07,hulkenberg,15,6.0,0,6.0
2019_07,gasly,6,32.0,0,32.0
2019_07,stroll,16,4.0,0,4.0
2019_07,kvyat,12,9.0,0,9.0
2019_07,sainz,7,18.0,0,18.0
2019_07,perez,9,13.0,0,13.0
2019_07,giovinazzi,18,0.0,0,0.0
2019_07,grosjean,17,2.0,0,2.0
2019_07,raikkonen,10,13.0,0,13.0
2019_07,russell,20,0.0,0,0.0
2019_07,kevin_magnussen,8,14.0,0,14.0
2019_07,kubica,19,0.0,0,0.0
2019_07,albon,14,7.0,0,7.0
2019_07,norris,11,12.0,0,12.0
2019_08,hamilton,1,162.0,5,212.0
2019_08,bottas,2,133.0,2,153.0
2019_08,leclerc,5,72.0,0,72.0
2019_08,max_verstappen,4,88.0,0,88.0
2019_08,vettel,3,100.0,0,100.0
2019_08,sainz,7,18.0,0,18.0
2019_08,raikkonen,11,13.0,0,13.0
2019_08,hulkenberg,12,12.0,0,12.0
2019_08,norris,13,12.0,0,12.0
2019_08,gasly,6,36.0,0,36.0
2019_08,ricciardo,8,16.0,0,16.0
2019_08,perez,10,13.0,0,13.0
2019_08,stroll,16,6.0,0,6.0
2019_08,kvyat,14,10.0,0,10.0
2019_08,albon,15,7.0,0,7.0
2019_08,giovinazzi,18,0.0,0,0.0
2019_08,kevin_magnussen,9,14.0,0,14.0
2019_08,kubica,19,0.0,0,0.0
2019_08,russell,20,0.0,0,0.0
2019_08,grosjean,17,2.0,0,2.0
2019_09,max_verstappen,4,100.0,0,100.0
2019_09,leclerc,5,87.0,0,87.0
2019_09,bottas,2,151.0,2,171.0
2019_09,vettel,3,111.0,0,111.0
2019_09,hamilton,1,187.0,6,247.0
2019_09,norris,12,14.0,0,14.0
2019_09,gasly,6,37.0,0,37.0
2019_09,sainz,7,26.0,0,26.0
2019_09,raikkonen,8,19.0,0,19.0
2019_09,giovinazzi,18,0.0,0,0.0
2019_09,perez,13,13.0,0,13.0
2019_09,ricciardo,10,16.0,0,16.0
2019_09,hulkenberg,9,16.0,0,16.0
2019_09,stroll,16,6.0,0,6.0
2019_09,albon,15,7.0,0,7.0
2019_09,grosjean,17,2.0,0,2.0
2019_09,kvyat,14,10.0,0,10.0
2019_09,russell,20,0.0,0,0.0
2019_09,kevin_magnussen,11,14.0,0,14.0
2019_09,kubica,19,0.0,0,0.0
2019_10,hamilton,1,197.0,6,257.0
2019_10,bottas,2,166.0,2,186.0
2019_10,leclerc,5,105.0,0,105.0
2019_10,gasly,6,43.0,0,43.0
2019_10,max_verstappen,3,126.0,1,136.0
2019_10,sainz,7,30.0,0,30.0
2019_10,ricciardo,11,16.0,0,16.0
2019_10,raikkonen,9,21.0,0,21.0
2019_10,kvyat,14,10.0,0,10.0
2019_10,hulkenberg,10,16.0,0,16.0
2019_10,norris,8,22.0,0,22.0
2019_10,albon,15,7.0,0,7.0
2019_10,stroll,16,6.0,0,6.0
2019_10,russell,20,0.0,0,0.0
2019_10,kubica,19,0.0,0,0.0
2019_10,vettel,4,123.0,0,123.0
2019_10,perez,13,13.0,0,13.0
2019_10,giovinazzi,18,1.0,0,1.0
2019_10,grosjean,17,2.0,0,2.0
2019_10,kevin_magnussen,12,14.0,0,14.0
2019_11,max_verstappen,3,136.0,1,146.0
2019_11,vettel,4,123.0,0,123.0
2019_11,kvyat,14,12.0,0,12.0
2019_11,stroll,16,6.0,0,6.0
2019_11,sainz,7,38.0,0,38.0
2019_11,albon,15,7.0,0,7.0
2019_11,grosjean,17,2.0,0,2.0
2019_11,kevin_magnussen,12,14.0,0,14.0
2019_11,hamilton,1,223.0,7,293.0
2019_11,kubica,19,0.0,0,0.0
2019_11,russell,20,0.0,0,0.0
2019_11,raikkonen,8,25.0,0,25.0
2019_11,giovinazzi,18,1.0,0,1.0
2019_11,gasly,6,55.0,0,55.0
2019_11,bottas,2,184.0,2,204.0
2019_11,hulkenberg,11,17.0,0,17.0
2019_11,leclerc,5,120.0,0,120.0
2019_11,norris,9,22.0,0,22.0
2019_11,ricciardo,10,22.0,0,22.0
2019_11,perez,13,13.0,0,13.0
2019_12,hamilton,1,225.0,7,295.0
2019_12,max_verstappen,3,162.0,2,182.0
2019_12,vettel,4,141.0,0,141.0
2019_12,leclerc,5,120.0,0,120.0
2019_12,sainz,7,48.0,0,48.0
2019_12,gasly,6,55.0,0,55.0
2019_12,raikkonen,9,25.0,0,25.0
2019_12,bottas,2,184.0,2,204.0
2019_12,norris,10,22.0,0,22.0
2019_12,albon,15,15.0,0,15.0
2019_12,perez,16,13.0,0,13.0
2019_12,hulkenberg,14,17.0,0,17.0
2019_12,kevin_magnussen,12,18.0,0,18.0
2019_12,ricciardo,11,22.0,0,22.0
2019_12,kvyat,8,27.0,0,27.0
2019_12,russell,20,0.0,0,0.0
2019_12,stroll,13,18.0,0,18.0
2019_12,giovinazzi,18,1.0,0,1.0
2019_12,kubica,19,1.0,0,1.0
2019_12,grosjean,17,8.0,0,8.0
2019_13,leclerc,5,132.0,0,132.0
2019_13,hamilton,1,250.0,8,330.0
2019_13,bottas,2,188.0,2,208.0
2019_13,vettel,4,156.0,0,156.0
2019_13,albon,15,16.0,0,16.0
2019_13,perez,16,13.0,0,13.0
2019_13,kvyat,9,27.0,0,27.0
2019_13,hulkenberg,14,17.0,0,17.0
2019_13,gasly,6,63.0,0,63.0
2019_13,stroll,13,18.0,0,18.0
2019_13,norris,10,24.0,0,24.0
2019_13,kevin_magnussen,12,18.0,0,18.0
2019_13,grosjean,17,8.0,0,8.0
2019_13,ricciardo,11,22.0,0,22.0
2019_13,russell,20,0.0,0,0.0
2019_13,raikkonen,8,31.0,0,31.0
2019_13,kubica,19,1.0,0,1.0
2019_13,giovinazzi,18,1.0,0,1.0
2019_13,sainz,7,58.0,0,58.0
2019_13,max_verstappen,3,181.0,2,201.0
2019_14,leclerc,5,157.0,1,167.0
2019_14,bottas,2,203.0,2,223.0
2019_14,hamilton,1,268.0,8,348.0
2019_14,ricciardo,12,22.0,0,22.0
2019_14,hulkenberg,13,21.0,0,21.0
2019_14,albon,10,26.0,0,26.0
2019_14,perez,14,21.0,0,21.0
2019_14,max_verstappen,3,181.0,2,201.0
2019_14,giovinazzi,18,1.0,0,1.0
2019_14,norris,11,24.0,0,24.0
2019_14,gasly,6,65.0,0,65.0
2019_14,stroll,15,19.0,0,19.0
2019_14,vettel,4,169.0,0,169.0
2019_14,russell,20,0.0,0,0.0
2019_14,raikkonen,9,31.0,0,31.0
2019_14,grosjean,17,8.0,0,8.0
2019_14,kubica,19,1.0,0,1.0
2019_14,kevin_magnussen,16,18.0,0,18.0
2019_14,kvyat,8,33.0,0,33.0
2019_14,sainz,7,58.0,0,58.0
2019_15,vettel,5,169.0,0,169.0
2019_15,leclerc,4,182.0,2,202.0
2019_15,max_verstappen,3,185.0,2,205.0
2019_15,hamilton,1,284.0,8,364.0
2019_15,bottas,2,221.0,2,241.0
2019_15,albon,8,34.0,0,34.0
2019_15,norris,14,25.0,0,25.0
2019_15,gasly,6,65.0,0,65.0
2019_15,hulkenberg,11,31.0,0,31.0
2019_15,giovinazzi,18,3.0,0,3.0
2019_15,grosjean,17,8.0,0,8.0
2019_15,sainz,7,58.0,0,58.0
2019_15,stroll,15,19.0,0,19.0
2019_15,ricciardo,9,34.0,0,34.0
2019_15,kvyat,10,33.0,0,33.0
2019_15,kubica,19,1.0,0,1.0
2019_15,kevin_magnussen,16,18.0,0,18.0
2019_15,raikkonen,12,31.0,0,31.0
2019_15,perez,13,27.0,0,27.0
2019_15,russell,20,0.0,0,0.0
2019_16,hamilton,1,296.0,8,376.0
2019_16,bottas,2,231.0,2,251.0
2019_16,leclerc,3,200.0,2,220.0
2019_16,max_verstappen,4,200.0,2,220.0
2019_16,albon,8,42.0,0,42.0
2019_16,sainz,7,58.0,0,58.0
2019_16,perez,14,27.0,0,27.0
2019_16,norris,12,31.0,0,31.0
2019_16,kevin_magnussen,16,18.0,0,18.0
2019_16,hulkenberg,10,33.0,0,33.0
2019_16,stroll,15,19.0,0,19.0
2019_16,kvyat,11,33.0,0,33.0
2019_16,raikkonen,13,31.0,0,31.0
2019_16,gasly,6,69.0,0,69.0
2019_16,giovinazzi,18,4.0,0,4.0
2019_16,kubica,19,1.0,0,1.0
2019_16,russell,20,0.0,0,0.0
2019_16,vettel,5,194.0,1,204.0
2019_16,ricciardo,9,34.0,0,34.0
2019_16,grosjean,17,8.0,0,8.0
2019_17,bottas,2,249.0,2,269.0
2019_17,vettel,5,194.0,1,204.0
2019_17,hamilton,1,322.0,9,412.0
2019_17,albon,8,52.0,0,52.0
2019_17,sainz,7,66.0,0,66.0
2019_17,leclerc,3,215.0,2,235.0
2019_17,gasly,6,69.0,0,69.0
2019_17,perez,13,33.0,0,33.0
2019_17,stroll,16,19.0,0,19.0
2019_17,kvyat,12,33.0,0,33.0
2019_17,norris,9,35.0,0,35.0
2019_17,raikkonen,14,31.0,0,31.0
2019_17,grosjean,17,8.0,0,8.0
2019_17,giovinazzi,18,4.0,0,4.0
2019_17,kevin_magnussen,15,20.0,0,20.0
2019_17,russell,20,0.0,0,0.0
2019_17,kubica,19,1.0,0,1.0
2019_17,max_verstappen,4,212.0,2,232.0
2019_17,ricciardo,11,34.0,0,34.0
2019_17,hulkenberg,10,34.0,0,34.0
2019_18,hamilton,1,338.0,9,428.0
2019_18,vettel,5,212.0,1,222.0
2019_18,bottas,2,274.0,3,304.0
2019_18,leclerc,3,223.0,2,243.0
2019_18,albon,8,64.0,0,64.0
2019_18,max_verstappen,4,212.0,2,232.0
2019_18,perez,9,37.0,0,37.0
2019_18,ricciardo,13,34.0,0,34.0
2019_18,gasly,7,75.0,0,75.0
2019_18,hulkenberg,11,34.0,0,34.0
2019_18,kvyat,12,34.0,0,34.0
2019_18,stroll,15,21.0,0,21.0
2019_18,sainz,6,76.0,0,76.0
2019_18,giovinazzi,18,4.0,0,4.0
2019_18,kevin_magnussen,16,20.0,0,20.0
2019_18,russell,20,0.0,0,0.0
2019_18,grosjean,17,8.0,0,8.0
2019_18,kubica,19,1.0,0,1.0
2019_18,raikkonen,14,31.0,0,31.0
2019_18,norris,10,35.0,0,35.0
2019_19,bottas,2,289.0,3,319.0
2019_19,hamilton,1,363.0,10,463.0
2019_19,max_verstappen,5,220.0,2,240.0
2019_19,leclerc,3,236.0,2,256.0
2019_19,albon,8,74.0,0,74.0
2019_19,ricciardo,10,38.0,0,38.0
2019_19,norris,12,35.0,0,35.0
2019_19,sainz,7,76.0,0,76.0
2019_19,hulkenberg,11,35.0,0,35.0
2019_19,perez,9,43.0,0,43.0
2019_19,raikkonen,14,31.0,0,31.0
2019_19,kvyat,13,34.0,0,34.0
2019_19,stroll,15,21.0,0,21.0
2019_19,giovinazzi,18,4.0,0,4.0
2019_19,grosjean,17,8.0,0,8.0
2019_19,gasly,6,77.0,0,77.0
2019_19,russell,20,0.0,0,0.0
2019_19,kevin_magnussen,16,20.0,0,20.0
2019_19,kubica,19,1.0,0,1.0
2019_19,vettel,4,230.0,1,240.0
2019_20,max_verstappen,4,235.0,2,255.0
2019_20,gasly,8,77.0,0,77.0
2019_20,sainz,7,80.0,0,80.0
2019_20,raikkonen,14,31.0,0,31.0
2019_20,giovinazzi,18,4.0,0,4.0
2019_20,ricciardo,9,46.0,0,46.0
2019_20,hamilton,1,381.0,10,481.0
2019_20,norris,11,41.0,0,41.0
2019_20,perez,10,44.0,0,44.0
2019_20,kvyat,13,34.0,0,34.0
2019_20,kevin_magnussen,16,20.0,0,20.0
2019_20,russell,20,0.0,0,0.0
2019_20,grosjean,17,8.0,0,8.0
2019_20,albon,6,84.0,0,84.0
2019_20,hulkenberg,12,37.0,0,37.0
2019_20,kubica,19,1.0,0,1.0
2019_20,vettel,5,230.0,1,240.0
2019_20,leclerc,3,249.0,2,269.0
2019_20,stroll,15,21.0,0,21.0
2019_20,bottas,2,314.0,4,354.0
2019_21,hamilton,1,387.0,10,487.0
2019_21,max_verstappen,3,260.0,3,290.0
2019_21,leclerc,4,249.0,2,269.0
2019_21,bottas,2,314.0,4,354.0
2019_21,vettel,5,230.0,1,240.0
2019_21,albon,8,84.0,0,84.0
2019_21,perez,10,46.0,0,46.0
2019_21,norris,11,45.0,0,45.0
2019_21,kvyat,14,35.0,0,35.0
2019_21,sainz,7,95.0,0,95.0
2019_21,ricciardo,9,54.0,0,54.0
2019_21,hulkenberg,13,37.0,0,37.0
2019_21,raikkonen,12,43.0,0,43.0
2019_21,kevin_magnussen,16,20.0,0,20.0
2019_21,grosjean,18,8.0,0,8.0
2019_21,giovinazzi,17,14.0,0,14.0
2019_21,russell,20,0.0,0,0.0
2019_21,gasly,6,95.0,0,95.0
2019_21,kubica,19,1.0,0,1.0
2019_21,stroll,15,21.0,0,21.0
2020_01,bottas,0,0.0,0,0.0
2020_01,leclerc,0,0.0,0,0.0
2020_01,norris,0,0.0,0,0.0
2020_01,hamilton,0,0.0,0,0.0
2020_01,sainz,0,0.0,0,0.0
2020_01,perez,0,0.0,0,0.0
2020_01,gasly,0,0.0,0,0.0
2020_01,ocon,0,0.0,0,0.0
2020_01,giovinazzi,0,0.0,0,0.0
2020_01,vettel,0,0.0,0,0.0
2020_01,latifi,0,0.0,0,0.0
2020_01,kvyat,0,0.0,0,0.0
2020_01,albon,0,0.0,0,0.0
2020_01,raikkonen,0,0.0,0,0.0
2020_01,russell,0,0.0,0,0.0
2020_01,grosjean,0,0.0,0,0.0
2020_01,kevin_magnussen,0,0.0,0,0.0
2020_01,stroll,0,0.0,0,0.0
2020_01,ricciardo,0,0.0,0,0.0
2020_01,max_verstappen,0,0.0,0,0.0
2020_02,hamilton,4,12.0,0,12.0
2020_02,bottas,1,25.0,1,35.0
2020_02,max_verstappen,16,0.0,0,0.0
2020_02,albon,11,0.0,0,0.0
2020_02,norris,3,16.0,0,16.0
2020_02,perez,6,8.0,0,8.0
2020_02,stroll,20,0.0,0,0.0
2020_02,ricciardo,18,0.0,0,0.0
2020_02,sainz,5,10.0,0,10.0
2020_02,kvyat,14,0.0,0,0.0
2020_02,raikkonen,17,0.0,0,0.0
2020_02,kevin_magnussen,13,0.0,0,0.0
2020_02,grosjean,12,0.0,0,0.0
2020_02,giovinazzi,9,2.0,0,2.0
2020_02,gasly,7,6.0,0,6.0
2020_02,russell,19,0.0,0,0.0
2020_02,latifi,15,0.0,0,0.0
2020_02,ocon,8,4.0,0,4.0
2020_02,leclerc,2,18.0,0,18.0
2020_02,vettel,10,1.0,0,1.0
2020_03,hamilton,2,37.0,1,47.0
2020_03,max_verstappen,6,15.0,0,15.0
2020_03,bottas,1,43.0,1,53.0
2020_03,stroll,10,6.0,0,6.0
2020_03,albon,8,12.0,0,12.0
2020_03,vettel,15,1.0,0,1.0
2020_03,perez,5,16.0,0,16.0
2020_03,ricciardo,12,4.0,0,4.0
2020_03,sainz,7,13.0,0,13.0
2020_03,kevin_magnussen,17,0.0,0,0.0
