race_id,driver_id,fastf1_current_lap_data_available,fastf1_current_lap_count,fastf1_current_accurate_lap_count,fastf1_current_avg_lap_time,fastf1_current_best_lap_time,fastf1_current_lap_time_std,fastf1_current_avg_position,fastf1_current_best_position,fastf1_current_worst_position,fastf1_current_avg_tyre_life,fastf1_current_stint_count,fastf1_current_compound_count,fastf1_current_wet_lap_rate,fastf1_current_soft_lap_rate,fastf1_current_medium_lap_rate,fastf1_current_hard_lap_rate,fastf1_current_intermediate_lap_rate,fastf1_current_speedi1_mean,fastf1_current_speedi2_mean,fastf1_current_speedfl_mean,fastf1_current_speedst_mean
2024_03,alonso,1,58,51,84.61784482758623,80.493,7.489276887891631,5.948275862068965,2.0,11.0,11.448275862068966,3,2,0.0,0.0,0.4137931034482758,0.5862068965517241,0.0,271.63793103448273,299.41379310344826,288.30357142857144,290.55172413793105
2024_03,bottas,1,57,48,85.42401754385963,81.422,8.242780280589686,15.298245614035087,10.0,18.0,12.43859649122807,3,2,0.0,0.0,0.1403508771929824,0.8596491228070176,0.0,263.4736842105263,296.3157894736842,285.90909090909093,284.6842105263158
2024_03,gasly,1,57,50,85.31221052631581,81.09,7.453282394147342,12.807017543859647,6.0,17.0,10.333333333333334,3,2,0.0,0.0,0.2982456140350877,0.7017543859649122,0.0,271.5964912280702,307.17543859649123,291.6909090909091,292.280701754386
2024_03,hamilton,1,15,12,85.22840000000001,82.444,4.193117341549126,10.8,9.0,14.0,4.266666666666667,2,2,0.0,0.4666666666666667,0.0,0.5333333333333333,0.0,270.4,311.3333333333333,296.1428571428572,291.7333333333333
2024_03,hulkenberg,1,58,51,85.02406896551723,81.145,6.926574985497992,10.39655172413793,5.0,16.0,10.344827586206897,3,2,0.0,0.0,0.3103448275862069,0.6896551724137931,0.0,271.2413793103448,305.3793103448276,292.0178571428572,295.0344827586207
2024_03,kevin_magnussen,1,57,50,84.75305263157895,81.082,5.722433651163355,12.24561403508772,10.0,15.0,11.912280701754383,3,2,0.0,0.0,0.1228070175438596,0.8771929824561403,0.0,270.6666666666667,307.5263157894737,292.4909090909091,297.7543859649123
2024_03,leclerc,1,58,50,83.26222413793103,79.813,5.194689383840942,2.7586206896551726,2.0,7.0,11.551724137931034,3,2,0.0,0.0,0.1551724137931034,0.8448275862068966,0.0,274.0689655172414,303.13793103448273,288.0,290.13793103448273
2024_03,max_verstappen,1,3,2,84.89066666666668,83.115,1.8592945496134343,1.6666666666666667,1.0,2.0,2.0,1,1,0.0,0.0,1.0,0.0,0.0,275.3333333333333,298.6666666666667,292.0,274.6666666666667
2024_03,norris,1,58,50,83.32322413793102,79.915,5.332367802467931,2.9827586206896552,2.0,5.0,11.56896551724138,3,2,0.0,0.0,0.2413793103448276,0.7586206896551724,0.0,272.9655172413793,298.2758620689655,289.07142857142856,289.3448275862069
2024_03,ocon,1,57,48,85.62845614035088,81.354,7.748204396560752,15.63157894736842,8.0,17.0,11.385964912280702,4,2,0.0,0.0,0.1578947368421052,0.8421052631578947,0.0,268.0701754385965,305.4035087719298,292.8703703703704,291.35087719298247
2024_03,perez,1,58,49,84.19227586206898,80.388,6.765596295541505,5.741379310344827,3.0,10.0,10.551724137931034,3,2,0.0,0.0,0.2413793103448276,0.7586206896551724,0.0,273.63793103448273,305.48275862068965,291.1428571428572,293.12068965517244
2024_03,piastri,1,58,49,83.83815517241379,80.199,6.566212293987656,4.017241379310345,3.0,8.0,12.913793103448276,3,2,0.0,0.0,0.1551724137931034,0.8448275862068966,0.0,274.4482758620689,303.13793103448273,287.25,292.5
2024_03,ricciardo,1,57,50,84.883350877193,81.239,6.031532622113722,14.526315789473683,12.0,18.0,12.649122807017545,3,2,0.0,0.087719298245614,0.0,0.912280701754386,0.0,272.03508771929825,300.859649122807,289.7090909090909,290.3859649122807
2024_03,russell,1,56,49,83.65596428571429,80.284,3.9856266354609686,6.785714285714286,5.0,11.0,14.375,3,2,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,276.44642857142856,301.35714285714283,290.75925925925924,294.625
2024_03,sainz,1,58,51,83.22143103448276,80.031,5.590021707786082,1.0172413793103448,1.0,2.0,10.586206896551724,3,2,0.0,0.0,0.2758620689655172,0.7241379310344828,0.0,273.55172413793105,298.1034482758621,286.1428571428572,288.2068965517241
2024_03,stroll,1,58,49,84.82870689655172,80.93,6.684671846093301,8.189655172413794,7.0,12.0,13.10344827586207,3,2,0.0,0.0,0.1379310344827586,0.8620689655172413,0.0,269.9655172413793,298.08620689655174,285.73214285714283,289.91379310344826
2024_03,tsunoda,1,58,49,84.86972413793104,81.134,6.305453569490743,9.241379310344827,6.0,12.0,11.655172413793103,3,2,0.0,0.0,0.1551724137931034,0.8448275862068966,0.0,270.0689655172414,308.1034482758621,289.19642857142856,292.08620689655174
2024_03,zhou,1,57,49,85.45852631578947,81.327,7.4811604599991615,15.614035087719298,11.0,19.0,12.947368421052632,3,2,0.0,0.1052631578947368,0.0,0.8947368421052632,0.0,268.1929824561403,297.70175438596493,287.7818181818182,286.56140350877195
2024_04,alonso,1,51,46,98.63931372549018,94.726,7.060591972321835,6.0,4.0,8.0,9.92156862745098,4,3,0.0,0.2156862745098039,0.392156862745098,0.392156862745098,0.0,278.47058823529414,295.078431372549,255.9375,293.4117647058824
2024_04,bottas,1,51,46,101.44864705882352,96.608,12.091981843148805,13.098039215686274,11.0,17.0,12.15686274509804,4,2,0.0,0.0980392156862745,0.0,0.9019607843137256,0.0,272.11764705882354,294.15686274509807,257.125,293.2549019607843
2024_04,gasly,1,51,46,102.09619607843138,96.642,12.08722360637764,16.0,13.0,17.0,9.137254901960784,4,3,0.0,0.0196078431372549,0.3137254901960784,0.6666666666666666,0.0,271.01960784313724,296.3137254901961,255.1875,294.72549019607845
2024_04,hamilton,1,51,46,98.92286274509804,93.952,8.547333745539113,7.921568627450981,4.0,9.0,9.92156862745098,4,2,0.0,0.0,0.2941176470588235,0.7058823529411765,0.0,278.0980392156863,296.6078431372549,255.6875,294.7647058823529
2024_04,hulkenberg,1,50,45,100.18244,95.325,9.876204410926295,13.7,10.0,18.0,12.12,4,2,0.0,0.06,0.0,0.94,0.0,277.34,300.36,258.7659574468085,297.78
2024_04,kevin_magnussen,1,51,48,101.48870588235296,96.654,13.172062802846115,12.03921568627451,9.0,16.0,13.647058823529411,3,2,0.0,0.0,0.4117647058823529,0.5882352941176471,0.0,274.72549019607845,299.05882352941177,257.3061224489796,297.6666666666667
2024_04,leclerc,1,51,48,98.53758823529412,95.044,8.454482876723022,4.117647058823529,1.0,8.0,13.745098039215684,3,2,0.0,0.0,0.4705882352941176,0.5294117647058824,0.0,275.3137254901961,294.4901960784314,254.6734693877551,294.4313725490196
2024_04,max_verstappen,1,51,46,97.6375098039216,93.706,6.200964110278557,1.0980392156862746,1.0,2.0,9.647058823529411,4,2,0.0,0.0,0.6274509803921569,0.3725490196078431,0.0,279.94117647058823,294.2352941176471,255.2708333333333,288.9019607843137
2024_04,norris,1,51,46,98.26139215686275,95.186,6.498402627489166,4.745098039215686,3.0,9.0,10.96078431372549,4,2,0.0,0.0,0.1764705882352941,0.8235294117647058,0.0,279.45098039215685,297.45098039215685,255.0208333333333,294.6470588235294
2024_04,ocon,1,51,46,101.82566666666668,96.232,11.88837778090173,14.294117647058824,10.0,16.0,9.137254901960784,4,3,0.0,0.0196078431372549,0.3725490196078431,0.6078431372549019,0.0,273.4117647058824,296.3921568627451,255.0833333333333,293.7450980392157
2024_04,perez,1,51,46,97.90370588235294,93.945,6.254588779116316,2.4901960784313726,2.0,6.0,9.72549019607843,4,2,0.0,0.0,0.6078431372549019,0.392156862745098,0.0,278.84313725490193,296.4313725490196,256.0416666666667,293.47058823529414
2024_04,piastri,1,51,46,98.76094117647057,94.802,7.639508393001206,7.274509803921568,5.0,11.0,10.07843137254902,4,2,0.0,0.0,0.196078431372549,0.803921568627451,0.0,279.3921568627451,297.0,255.66666666666663,296.921568627451
2024_04,russell,1,51,46,98.97890196078431,94.404,9.38016879160582,7.431372549019608,3.0,10.0,9.823529411764708,4,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,277.8235294117647,295.7647058823529,257.6666666666667,295.19607843137254
2024_04,sainz,1,51,46,98.13513725490198,93.841,6.850003002774805,3.980392156862745,1.0,7.0,9.96078431372549,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,276.94117647058823,296.5098039215686,256.0,295.3137254901961
2024_04,sargeant,1,51,44,102.58435294117648,94.9,15.18928602902424,14.980392156862743,11.0,18.0,7.901960784313726,5,3,0.0,0.2352941176470588,0.1372549019607843,0.6274509803921569,0.0,277.9803921568628,298.7843137254902,256.3829787234043,294.45098039215685
2024_04,stroll,1,51,43,101.2988431372549,95.798,12.898938401936908,12.470588235294118,10.0,17.0,7.254901960784314,5,3,0.0,0.5686274509803921,0.196078431372549,0.2352941176470588,0.0,274.6274509803921,294.45098039215685,256.6595744680851,290.078431372549
2024_04,tsunoda,1,50,45,100.2397,96.342,10.423849849743617,11.52,9.0,16.0,12.32,4,3,0.0,0.08,0.02,0.9,0.0,277.08,295.26,256.21276595744683,295.08
2024_04,zhou,1,11,6,115.40627272727274,97.16,27.719225858568763,17.09090909090909,16.0,18.0,3.272727272727273,4,3,0.0,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.0,269.72727272727275,283.27272727272725,255.1428571428572,278.1818181818182
2024_05,albon,1,56,42,109.25107142857142,100.79,14.298491367544868,13.535714285714286,11.0,19.0,12.696428571428571,3,2,0.0,0.0,0.4107142857142857,0.5892857142857143,0.0,262.35714285714283,253.28571428571428,249.0185185185185,295.55357142857144
2024_05,alonso,1,54,40,107.29964814814814,97.81,13.78115370399871,5.777777777777778,2.0,12.0,8.092592592592593,4,3,0.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,267.6296296296296,259.9074074074074,250.80392156862743,301.98148148148147
2024_05,bottas,1,19,16,104.13263157894738,101.276,4.345833506275401,11.789473684210526,10.0,15.0,5.2631578947368425,2,2,0.0,0.0,0.4736842105263157,0.5263157894736842,0.0,270.4736842105263,263.6842105263158,254.72222222222223,316.7894736842105
2024_05,gasly,1,56,40,109.31744642857144,99.198,14.63157507623208,15.5,9.0,20.0,7.767857142857143,4,2,0.0,0.0,0.5178571428571429,0.4821428571428571,0.0,259.30357142857144,246.94642857142856,248.16981132075472,288.8392857142857
2024_05,hamilton,1,56,42,109.11678571428573,100.835,14.492372012932336,12.339285714285714,8.0,19.0,13.446428571428571,3,3,0.0,0.1607142857142857,0.2142857142857142,0.625,0.0,262.7857142857143,252.6428571428572,244.8333333333333,296.57142857142856
2024_05,hulkenberg,1,55,42,108.41190909090906,100.815,13.841030407350098,10.254545454545454,8.0,18.0,13.018181818181818,3,2,0.0,0.0,0.1454545454545454,0.8545454545454545,0.0,267.5272727272727,260.8545454545455,248.6981132075472,299.6727272727273
2024_05,kevin_magnussen,1,55,42,108.53634545454544,101.077,12.141393442896357,14.981818181818182,8.0,20.0,11.50909090909091,3,2,0.0,0.0,0.5272727272727272,0.4727272727272727,0.0,267.76363636363635,252.8909090909091,249.88888888888889,293.6363636363636
2024_05,leclerc,1,53,44,106.02094339622644,99.384,12.970191633002036,4.113207547169812,2.0,7.0,16.0,2,2,0.0,0.0,0.3962264150943396,0.6037735849056604,0.0,266.45283018867923,258.8301886792453,251.3846153846154,304.41509433962267
2024_05,max_verstappen,1,53,43,105.23545283018866,98.406,13.627554611910574,1.1320754716981132,1.0,3.0,13.169811320754716,3,2,0.0,0.0,0.2452830188679245,0.7547169811320755,0.0,264.3962264150944,255.7924528301887,250.2941176470588,299.79245283018867
2024_05,norris,1,55,44,107.44454545454543,98.751,15.866651619978049,2.2545454545454544,1.0,4.0,15.345454545454546,2,2,0.0,0.0,0.4,0.6,0.0,264.5090909090909,254.27272727272728,247.44444444444449,295.2909090909091
2024_05,ocon,1,56,42,109.20296428571427,100.937,14.616324578268502,11.732142857142858,10.0,16.0,12.696428571428571,3,2,0.0,0.0,0.1607142857142857,0.8392857142857143,0.0,259.80357142857144,249.66071428571428,244.85185185185185,286.0178571428572
2024_05,perez,1,53,42,105.89950943396224,99.388,13.15917240848854,3.2830188679245285,2.0,6.0,13.169811320754716,3,2,0.0,0.0,0.2452830188679245,0.7547169811320755,0.0,267.1132075471698,259.5660377358491,250.68627450980392,306.33962264150944
2024_05,piastri,1,55,42,108.3213636363636,99.739,14.13957913911885,6.854545454545455,4.0,9.0,12.836363636363636,3,2,0.0,0.0,0.4363636363636363,0.5636363636363636,0.0,263.94545454545454,256.07272727272726,246.3018867924528,297.43636363636364
2024_05,ricciardo,1,32,18,113.8971875,100.994,15.135401899267286,12.28125,7.0,18.0,8.84375,2,1,0.0,0.0,1.0,0.0,0.0,262.0625,243.5,233.63333333333333,289.84375
2024_05,russell,1,55,42,107.98790909090908,100.112,14.41858678773242,6.6909090909090905,6.0,10.0,12.763636363636364,3,2,0.0,0.0,0.4181818181818181,0.5818181818181818,0.0,265.43636363636364,260.3636363636364,249.377358490566,298.6909090909091
2024_05,sainz,1,54,42,107.08585185185184,99.764,12.82114479260206,6.296296296296297,4.0,9.0,16.90740740740741,2,2,0.0,0.0,0.3148148148148148,0.6851851851851852,0.0,268.3703703703704,258.962962962963,248.83018867924528,303.8888888888889
2024_05,sargeant,1,56,42,109.60114285714285,101.0,13.504270687490694,15.767857142857142,12.0,20.0,12.214285714285714,3,3,0.0,0.2142857142857142,0.2142857142857142,0.5714285714285714,0.0,262.82142857142856,253.19642857142856,250.46296296296296,291.5892857142857
2024_05,stroll,1,53,40,105.80332075471698,99.444,9.818817426341797,13.716981132075473,8.0,18.0,9.660377358490566,5,3,0.0,0.1698113207547169,0.3773584905660377,0.4528301886792453,0.0,267.6981132075472,257.79245283018867,252.9,305.1320754716981
2024_05,tsunoda,1,26,17,111.04673076923076,101.593,13.96550196998549,15.5,12.0,19.0,6.230769230769231,3,3,0.0,0.3076923076923077,0.5769230769230769,0.1153846153846153,0.0,266.3076923076923,249.15384615384616,244.3333333333333,295.3076923076923
2024_05,zhou,1,55,40,108.57767272727271,98.633,13.33537354837542,16.363636363636363,13.0,20.0,8.072727272727272,4,3,0.0,0.2909090909090909,0.1454545454545454,0.5636363636363636,0.0,264.5272727272727,252.7090909090909,248.73076923076923,293.72727272727275
2024_06,albon,1,57,45,96.9467894736842,90.849,8.05116817662569,15.298245614035087,13.0,20.0,17.736842105263158,3,3,0.0,0.0701754385964912,0.175438596491228,0.7543859649122807,0.0,206.0701754385965,177.2280701754386,276.1272727272727,320.719298245614
2024_06,alonso,1,57,49,96.26285964912282,91.727,8.181461295371998,11.105263157894736,9.0,14.0,16.49122807017544,2,2,0.0,0.0,0.6140350877192983,0.3859649122807017,0.0,203.98245614035088,179.9298245614035,275.75,307.05263157894734
2024_06,bottas,1,57,47,96.53038596491228,92.098,7.981784289713818,18.36842105263158,17.0,20.0,11.280701754385966,3,3,0.0,0.1929824561403508,0.4912280701754385,0.3157894736842105,0.0,208.0701754385965,179.98245614035088,275.6363636363636,311.87719298245617
2024_06,gasly,1,57,47,96.40059649122809,92.055,8.058221800842084,12.929824561403509,11.0,16.0,19.526315789473685,2,2,0.0,0.0,0.2105263157894736,0.7894736842105263,0.0,205.6140350877193,179.24561403508773,274.80357142857144,316.3333333333333
2024_06,hamilton,1,57,48,95.90282456140348,91.233,9.126631097907458,6.807017543859649,5.0,9.0,16.49122807017544,2,2,0.0,0.0,0.543859649122807,0.4561403508771929,0.0,204.7017543859649,179.47368421052633,276.4642857142857,308.8421052631579
2024_06,hulkenberg,1,57,47,96.32745614035088,91.941,8.33517616621032,12.31578947368421,7.0,16.0,11.385964912280702,3,2,0.0,0.0,0.7192982456140351,0.2807017543859649,0.0,209.57894736842104,181.42105263157896,277.1636363636364,309.719298245614
2024_06,kevin_magnussen,1,57,49,96.5712105263158,91.774,10.318529392935393,17.649122807017545,13.0,19.0,12.43859649122807,4,2,0.0,0.0,0.6140350877192983,0.3859649122807017,0.0,208.140350877193,180.3333333333333,278.5925925925926,316.140350877193
2024_06,leclerc,1,56,48,94.78089285714285,91.084,8.69921463959036,3.267857142857143,2.0,6.0,16.392857142857142,2,2,0.0,0.0,0.3392857142857143,0.6607142857142857,0.0,207.42857142857144,181.4821428571429,272.58181818181816,311.5357142857143
2024_06,max_verstappen,1,56,49,94.68669642857142,91.261,8.880553893841073,1.75,1.0,4.0,15.392857142857142,2,2,0.0,0.0,0.4107142857142857,0.5892857142857143,0.0,206.19642857142856,183.91071428571428,270.1272727272727,306.5357142857143
2024_06,norris,1,56,50,94.52207142857144,90.98,8.910026254284597,2.9642857142857144,1.0,6.0,14.964285714285714,2,2,0.0,0.0,0.5178571428571429,0.4821428571428571,0.0,208.57142857142856,182.25,272.2181818181818,309.7142857142857
2024_06,ocon,1,57,49,96.30915789473684,92.037,8.443979565636917,10.929824561403509,9.0,15.0,15.491228070175438,2,2,0.0,0.0,0.3859649122807017,0.6140350877192983,0.0,207.21052631578948,179.96491228070175,275.5892857142857,312.63157894736844
2024_06,perez,1,57,47,95.86887719298244,90.855,10.371119603351593,5.771929824561403,5.0,10.0,14.017543859649123,3,2,0.0,0.0,0.8070175438596491,0.1929824561403508,0.0,205.57894736842104,180.3333333333333,274.8363636363636,307.5438596491228
2024_06,piastri,1,56,47,95.52126785714287,90.634,9.039854950027587,7.142857142857143,1.0,19.0,12.839285714285714,3,2,0.0,0.0,0.7857142857142857,0.2142857142857142,0.0,208.53571428571428,183.07142857142856,273.3888888888889,309.5357142857143
2024_06,ricciardo,1,57,49,96.50582456140351,92.122,8.296941026081477,15.666666666666666,10.0,20.0,17.29824561403509,2,2,0.0,0.0,0.5087719298245614,0.4912280701754385,0.0,203.17543859649123,177.26315789473685,276.19642857142856,313.3157894736842
2024_06,russell,1,57,47,96.22219298245612,91.921,8.627427451821427,8.543859649122806,7.0,12.0,16.36842105263158,2,2,0.0,0.0,0.4210526315789473,0.5789473684210527,0.0,204.5438596491228,179.57894736842104,275.98214285714283,314.87719298245617
2024_06,sainz,1,57,49,95.81198245614036,90.928,11.080565452813236,3.982456140350877,2.0,5.0,14.789473684210526,2,2,0.0,0.0,0.4736842105263157,0.5263157894736842,0.0,204.7017543859649,181.2280701754386,273.57142857142856,308.5263157894737
2024_06,sargeant,1,27,22,95.68666666666668,93.452,3.820222661728655,17.555555555555557,15.0,19.0,7.481481481481482,2,2,0.0,0.0,0.4074074074074074,0.5925925925925926,0.0,208.40740740740745,181.96296296296296,275.0769230769231,317.55555555555554
2024_06,stroll,1,57,47,96.40436842105264,91.588,8.376042836632823,15.0,11.0,17.0,11.964912280701755,3,2,0.0,0.0,0.7017543859649122,0.2982456140350877,0.0,208.80701754385964,183.75438596491227,277.1090909090909,312.12280701754383
2024_06,tsunoda,1,57,49,96.07124561403512,91.682,9.837928296533976,7.982456140350878,7.0,10.0,14.75438596491228,2,2,0.0,0.0,0.4912280701754385,0.5087719298245614,0.0,207.8245614035088,178.01754385964912,273.375,309.03508771929825
2024_06,zhou,1,57,49,96.4886842105263,91.991,8.564996912480666,13.771929824561404,8.0,18.0,14.75438596491228,2,2,0.0,0.5087719298245614,0.4912280701754385,0.0,0.0,207.2982456140351,179.8421052631579,275.73214285714283,309.2631578947368
2024_07,albon,1,50,42,84.49361999999999,81.274,7.20570350455804,19.06,14.0,20.0,13.72,4,1,0.0,0.0,1.0,0.0,0.0,213.18,255.36,279.2391304347826,281.54
2024_07,alonso,1,62,55,83.87703225806452,79.004,5.373385263733449,18.370967741935484,15.0,20.0,13.5,4,3,0.0,0.1612903225806451,0.3064516129032258,0.532258064516129,0.0,215.1129032258065,254.2419354838709,277.6271186440678,284.2741935483871
2024_07,bottas,1,62,59,83.5741129032258,81.455,3.268760128485332,15.725806451612904,12.0,19.0,24.532258064516128,2,2,0.0,0.0,0.1290322580645161,0.8709677419354839,0.0,211.25806451612905,250.4516129032258,278.5245901639344,284.38709677419354
2024_07,gasly,1,62,57,83.46720967741933,81.371,4.226509805200354,16.870967741935484,15.0,19.0,13.17741935483871,3,3,0.0,0.1290322580645161,0.5161290322580645,0.3548387096774194,0.0,213.0806451612904,249.7419354838709,275.8333333333333,282.1290322580645
2024_07,hamilton,1,63,60,81.91041269841271,80.331,3.005808359355614,6.682539682539683,2.0,9.0,16.571428571428573,2,2,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,213.93650793650792,253.7936507936508,278.56451612903226,284.3968253968254
2024_07,hulkenberg,1,62,59,83.07304838709678,81.7,2.904262087321362,11.290322580645162,8.0,15.0,21.225806451612904,2,2,0.0,0.0,0.2096774193548387,0.7903225806451613,0.0,211.4354838709677,253.33870967741936,280.4754098360656,284.9032258064516
2024_07,kevin_magnussen,1,62,59,83.09170967741936,81.009,3.3333683554525075,13.03225806451613,10.0,17.0,16.580645161290324,2,2,0.0,0.0,0.5967741935483871,0.4032258064516129,0.0,210.5806451612904,254.9193548387097,280.4754098360656,286.7741935483871
2024_07,leclerc,1,63,60,81.47885714285715,79.935,3.12450748300238,3.015873015873016,2.0,6.0,16.92063492063492,2,2,0.0,0.0,0.3968253968253968,0.6031746031746031,0.0,214.63492063492063,253.22222222222223,279.2096774193548,287.5873015873016
2024_07,max_verstappen,1,63,60,81.35320634920635,80.366,2.9331309570812314,1.0952380952380951,1.0,4.0,17.142857142857142,2,2,0.0,0.0,0.3809523809523809,0.6190476190476191,0.0,215.3968253968254,253.6190476190476,279.35483870967744,291.3174603174603
2024_07,norris,1,63,60,81.36471428571429,79.994,3.089346535046763,2.253968253968254,2.0,7.0,18.33333333333333,2,2,0.0,0.0,0.3492063492063492,0.6507936507936508,0.0,216.87301587301587,255.68253968253967,280.46774193548384,291.1904761904762
2024_07,ocon,1,62,59,83.37353225806451,81.304,3.1233712902409407,13.629032258064516,9.0,19.0,16.580645161290324,2,2,0.0,0.0,0.4032258064516129,0.5967741935483871,0.0,211.06451612903223,251.46774193548387,276.672131147541,281.01612903225805
2024_07,perez,1,63,60,82.22266666666667,79.686,3.167289347300592,8.079365079365079,5.0,11.0,16.73015873015873,2,2,0.0,0.0,0.4126984126984127,0.5873015873015873,0.0,214.984126984127,254.8571428571429,280.0483870967742,288.1269841269841
2024_07,piastri,1,63,60,81.57752380952381,79.907,2.9294136466066325,4.53968253968254,4.0,8.0,18.03174603174603,2,2,0.0,0.0,0.365079365079365,0.6349206349206349,0.0,217.1904761904762,256.55555555555554,282.5967741935484,289.95238095238096
2024_07,ricciardo,1,62,59,83.11150000000002,81.569,3.0424652342488496,13.064516129032258,10.0,16.0,22.451612903225808,2,2,0.0,0.0,0.1774193548387097,0.8225806451612904,0.0,214.66129032258064,253.2419354838709,278.62295081967216,285.64516129032256
2024_07,russell,1,63,58,82.10168253968256,78.589,4.173562799204235,6.53968253968254,6.0,10.0,12.936507936507937,3,2,0.0,0.0,0.5079365079365079,0.492063492063492,0.0,215.6031746031746,254.3333333333333,278.8196721311475,286.5238095238095
2024_07,sainz,1,63,60,81.70757142857144,80.22,2.9983644997680634,4.428571428571429,1.0,6.0,16.571428571428573,2,2,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,213.6190476190476,253.53968253968253,279.14516129032256,286.25396825396825
2024_07,sargeant,1,62,59,83.48875806451613,81.229,3.587238225519531,16.79032258064516,13.0,19.0,16.0,2,2,0.0,0.0,0.5,0.5,0.0,210.66129032258064,252.96774193548387,280.4918032786885,287.88709677419354
2024_07,stroll,1,63,60,82.616,80.57,3.0736159512653844,9.968253968253968,7.0,13.0,17.73015873015873,2,2,0.0,0.0,0.5873015873015873,0.4126984126984127,0.0,212.3492063492064,253.46031746031747,278.56451612903226,283.5079365079365
2024_07,tsunoda,1,62,59,82.95335483870969,80.936,2.8784493366684267,10.725806451612904,8.0,15.0,21.82258064516129,2,2,0.0,0.0,0.1935483870967742,0.8064516129032258,0.0,214.25806451612905,248.03225806451613,278.37704918032784,286.7903225806452
2024_07,zhou,1,62,59,83.39008064516129,81.016,3.2615350695072083,14.629032258064516,11.0,18.0,16.06451612903226,2,2,0.0,0.0,0.4677419354838709,0.532258064516129,0.0,211.8709677419355,251.16129032258064,278.9836065573771,284.88709677419354
2024_08,albon,1,77,75,112.33254545454548,77.06,273.3853839728601,9.0,9.0,9.0,38.01298701298701,2,2,0.0,0.0,0.0129870129870129,0.987012987012987,0.0,185.1038961038961,175.3116883116883,255.5921052631579,276.5584415584416
2024_08,alonso,1,76,74,113.15010526315788,77.939,277.1827858441629,11.644736842105264,11.0,13.0,38.51315789473684,2,2,0.0,0.0,0.986842105263158,0.0131578947368421,0.0,198.23684210526315,172.6184210526316,255.2,274.4868421052632
2024_08,bottas,1,76,72,113.15844736842104,76.561,278.1639626530118,14.578947368421051,13.0,16.0,27.07894736842105,3,2,0.0,0.0,0.1842105263157894,0.8157894736842105,0.0,185.4078947368421,178.44736842105263,263.1621621621622,277.5657894736842
2024_08,gasly,1,77,75,112.41292207792208,75.625,273.6986571587691,10.0,10.0,10.0,38.01298701298701,2,2,0.0,0.0,0.987012987012987,0.0129870129870129,0.0,189.07792207792207,177.46753246753246,256.10526315789474,274.987012987013
2024_08,hamilton,1,77,74,109.8396103896104,74.165,272.3302322168378,7.0,7.0,7.0,21.818181818181817,3,2,0.0,0.0,0.6363636363636364,0.3636363636363636,0.0,193.54545454545453,186.33766233766235,259.6933333333333,277.23376623376623
2024_08,leclerc,1,77,76,109.32074025974028,75.162,269.2256446721362,1.0,1.0,1.0,39.0,2,2,0.0,0.0,0.0129870129870129,0.987012987012987,0.0,199.1688311688312,182.4155844155844,255.3947368421053,275.57142857142856
2024_08,max_verstappen,1,77,74,109.76576623376624,74.569,271.77894297339805,6.0,6.0,6.0,22.11688311688312,3,2,0.0,0.0,0.6493506493506493,0.3506493506493506,0.0,187.2207792207792,186.3636363636364,259.52,268.7792207792208
2024_08,norris,1,77,76,109.5654285714286,75.742,270.5409678584804,4.0,4.0,4.0,40.0,2,2,0.0,0.0,0.0129870129870129,0.987012987012987,0.0,193.2987012987013,185.7402597402597,263.0,279.2987012987013
2024_08,piastri,1,77,76,109.43609090909094,76.281,269.4886633235261,2.0,2.0,2.0,40.0,2,2,0.0,0.0,0.0129870129870129,0.987012987012987,0.0,194.6883116883117,186.2077922077922,259.5657894736842,278.1428571428572
2024_08,ricciardo,1,76,74,113.15550000000002,77.172,276.551165326623,12.592105263157896,12.0,13.0,38.5,2,2,0.0,0.0,0.0131578947368421,0.986842105263158,0.0,192.4736842105264,174.77631578947367,260.68,272.6184210526316
2024_08,russell,1,77,76,109.69736363636363,75.228,271.198784686293,5.0,5.0,5.0,39.0,2,2,0.0,0.0,0.987012987012987,0.0129870129870129,0.0,196.66233766233765,181.8051948051948,259.0263157894737,272.7142857142857
2024_08,sainz,1,77,76,109.4866883116883,74.726,269.9400732722737,3.0,3.0,3.0,39.0,2,2,0.0,0.0,0.0129870129870129,0.987012987012987,0.0,194.94805194805195,185.03896103896105,260.32894736842104,277.3376623376623
2024_08,sargeant,1,76,72,113.21815789473686,75.525,277.604419676256,14.539473684210526,13.0,16.0,24.25,3,2,0.0,0.0,0.25,0.75,0.0,193.71052631578948,174.73684210526315,259.22972972972974,277.9342105263158
2024_08,stroll,1,76,70,113.17790789473683,76.71,276.0144918928589,12.342105263157896,11.0,16.0,17.67105263157895,4,3,0.0,0.3684210526315789,0.5394736842105263,0.0921052631578947,0.0,185.0,180.2236842105264,259.94520547945206,275.0131578947368
2024_08,tsunoda,1,77,75,112.1433896103896,74.72,272.71662643470444,8.0,8.0,8.0,39.0,2,2,0.0,0.0,0.0129870129870129,0.987012987012987,0.0,186.7922077922078,176.46753246753246,251.1184210526316,272.4805194805195
