x,y,z,cluster,top10_probability,target,season,round,race_id,grand_prix,driver_id,driver_code,constructor_name,grid,final_position
-3.5048746639303214,-1.3642428289568627,0.21320336843839405,6,0.00696886650552856,0,2013,17,2013_17,Abu Dhabi Grand Prix,chilton,CHI,Marussia,20,21
0.6262621358239613,2.5546280751861437,0.11584428548940871,2,0.7023102198119714,1,2013,17,2013_17,Abu Dhabi Grand Prix,grosjean,GRO,Lotus F1,6,4
-2.5790078136307715,0.22791380790178153,0.02356228949067702,6,0.041472693929000125,0,2013,17,2013_17,Abu Dhabi Grand Prix,gutierrez,GUT,Sauber,16,13
1.7924496338932843,2.3712296729990543,0.36457841943518987,2,0.8573543408148896,1,2013,17,2013_17,Abu Dhabi Grand Prix,hamilton,HAM,Mercedes,4,7
0.7901793144482103,2.3881805321530374,1.370733035482585,2,0.7311604016016364,1,2013,17,2013_17,Abu Dhabi Grand Prix,massa,MAS,Ferrari,7,8
-0.26354289152553984,2.099660450225139,1.146701817597582,2,0.6636110084493654,1,2013,17,2013_17,Abu Dhabi Grand Prix,perez,PER,McLaren,8,9
-3.3038973740133746,-1.2364868863341483,0.41130341247799906,6,0.009292375946159464,0,2013,17,2013_17,Abu Dhabi Grand Prix,pic,PIC,Caterham,19,19
-1.3758368888219454,2.0451067993283196,0.3960502379354508,1,0.45799154509129186,1,2013,17,2013_17,Abu Dhabi Grand Prix,resta,DIR,Force India,11,6
-1.5479721952238514,2.044631456815052,1.0074299581296922,1,0.4162868684327418,0,2013,17,2013_17,Abu Dhabi Grand Prix,ricciardo,RIC,Toro Rosso,9,16
-2.2320723063014474,0.9767334228195057,0.5085280039659553,1,0.15062381104736508,0,2013,17,2013_17,Abu Dhabi Grand Prix,vergne,VER,Toro Rosso,13,17
2.932193577159163,1.4216045201636014,-0.6448870655593901,5,0.9170968423285004,1,2013,17,2013_17,Abu Dhabi Grand Prix,vettel,VET,Red Bull,2,1
2.0635992026293275,2.1110132944237594,1.4619527897577054,2,0.8768270965843985,1,2013,17,2013_17,Abu Dhabi Grand Prix,webber,WEB,Red Bull,1,2
-1.8382703786699466,0.5875453466372608,0.2662017647509561,1,0.21614957210357597,1,2013,18,2013_18,United States Grand Prix,bottas,BOT,Williams,9,8
-3.556732618011635,-1.3008552876106036,-0.032714425461159824,6,0.006647809045142731,0,2013,18,2013_18,United States Grand Prix,chilton,CHI,Marussia,21,21
-3.4356129100879005,-1.0928779361871321,-0.1607140759436837,6,0.011038589888501567,0,2013,18,2013_18,United States Grand Prix,garde,VDG,Caterham,18,19
-2.312043192838357,0.41016172309189664,-0.1275582513476823,6,0.0783803064620363,0,2013,18,2013_18,United States Grand Prix,gutierrez,GUT,Sauber,20,14
1.548399110898301,2.6041359445249657,0.2082785393733528,2,0.8720243264510148,1,2013,18,2013_18,United States Grand Prix,hamilton,HAM,Mercedes,5,4
-0.5295971258733279,2.4997171405046967,0.8768732991410513,2,0.6225942649566701,1,2013,18,2013_18,United States Grand Prix,hulkenberg,HUL,Sauber,4,6
-3.5565247634522845,-0.8973742771236821,-0.2897484296772175,6,0.011904183981015982,0,2013,18,2013_18,United States Grand Prix,jules_bianchi,BIA,Marussia,19,18
-1.743049133309629,-0.28829145863425476,1.7892651128745483,6,0.1824732792652827,0,2013,18,2013_18,United States Grand Prix,kovalainen,KOV,Lotus F1,8,15
-0.12587944129391682,2.5614399465765323,0.722975656258906,2,0.751070130283611,1,2013,18,2013_18,United States Grand Prix,perez,PER,McLaren,7,7
-1.4583696217817257,2.2438628390107382,0.2688140382425156,1,0.44949348033196135,0,2013,18,2013_18,United States Grand Prix,resta,DIR,Force India,11,16
-2.202725262218565,1.8435456703640647,0.7316798031599558,1,0.3273322212551374,0,2013,18,2013_18,United States Grand Prix,ricciardo,RIC,Toro Rosso,10,11
0.4651722013718995,2.289830735321005,0.37072463952806023,2,0.6134007188921323,1,2013,18,2013_18,United States Grand Prix,rosberg,ROS,Mercedes,12,9
-2.1231378908524166,1.4864981843962046,0.3863133036761015,1,0.1856800901806843,0,2013,18,2013_18,United States Grand Prix,sutil,SUT,Force India,16,22
-2.560985654384782,0.9318837138464637,0.2695056011827348,1,0.14019425983897463,0,2013,18,2013_18,United States Grand Prix,vergne,VER,Toro Rosso,14,12
1.708463511947949,1.9876544050777405,1.2275312464849668,2,0.88401419004983,1,2013,19,2013_19,Brazilian Grand Prix,alonso,ALO,Ferrari,3,3
-3.3082076568729897,-1.487348216287083,-0.19942610777837988,6,0.011112596397458277,0,2013,19,2013_19,Brazilian Grand Prix,garde,VDG,Caterham,20,18
0.9232092298511517,2.2039647431611975,-0.2947407661111876,2,0.7185507028539596,0,2013,19,2013_19,Brazilian Grand Prix,grosjean,GRO,Lotus F1,6,22
-2.968485376534535,-0.7692001486050669,-0.1666570913830237,6,0.024435382478336896,0,2013,19,2013_19,Brazilian Grand Prix,gutierrez,GUT,Sauber,17,12
-0.7675084608398512,1.7796104117358331,0.5681768763969388,1,0.47621771296520893,1,2013,19,2013_19,Brazilian Grand Prix,hulkenberg,HUL,Sauber,10,8
-1.2051523992284414,1.3314205349259312,-0.25404379791575704,1,0.3231251279652909,1,2013,19,2013_19,Brazilian Grand Prix,perez,PER,McLaren,19,6
-3.2952087489718003,-1.612097915423666,0.03043778015068914,6,0.008987792160135457,0,2013,19,2013_19,Brazilian Grand Prix,pic,PIC,Caterham,18,20
1.9106216707235375,2.049141368590085,0.1540158898338047,2,0.8814770949977444,1,2013,19,2013_19,Brazilian Grand Prix,rosberg,ROS,Mercedes,2,5
-1.0179705336060763,2.4024843695741223,0.08299681088583462,1,0.3945020521065416,1,2014,1,2014_01,Australian Grand Prix,button,BUT,McLaren,10,3
-3.08374547781523,-0.3520718861923388,-0.012909847464796821,6,0.017156925579032534,0,2014,1,2014_01,Australian Grand Prix,chilton,CHI,Marussia,17,13
-1.9596674103227574,0.14697520086182295,-1.2656461901418627,3,0.07150703438606383,0,2014,1,2014_01,Australian Grand Prix,ericsson,ERI,Caterham,19,17
-1.716460201972153,1.9804246372015093,-1.0568452427838224,1,0.18071326468292845,0,2014,1,2014_01,Australian Grand Prix,grosjean,GRO,Lotus F1,22,15
-2.7762751063635465,0.2732188443394204,-0.5196968770336156,6,0.035988108817425465,0,2014,1,2014_01,Australian Grand Prix,gutierrez,GUT,Sauber,20,12
0.35645994559560046,1.2817381069573146,-1.503304504808919,3,0.7470215785631751,1,2014,1,2014_01,Australian Grand Prix,kevin_magnussen,MAG,McLaren,4,2
-1.1531801043722085,2.722594720793137,0.5115949372210329,1,0.4602963627349158,0,2014,1,2014_01,Australian Grand Prix,massa,MAS,Williams,9,20
-1.193525331361321,2.361041773439783,-0.7245838915803565,1,0.44441322858886273,1,2014,1,2014_01,Australian Grand Prix,perez,PER,Force India,16,10
-1.4523994997504175,1.9805729670014647,0.025844945946170227,1,0.43218440349589327,1,2014,1,2014_01,Australian Grand Prix,vergne,VER,Toro Rosso,6,8
-0.11636771894621166,2.4500824170649804,1.200344663661238,2,0.7719811641826354,1,2014,2,2014_02,Malaysian Grand Prix,alonso,ALO,Ferrari,4,4
-1.9435751874256686,1.4610060611365443,0.3292160570213909,1,0.20858904734474507,1,2014,2,2014_02,Malaysian Grand Prix,bottas,BOT,Williams,18,8
-0.6785885406166537,2.1780489394552727,0.8725072372017643,2,0.5568344763715253,1,2014,2,2014_02,Malaysian Grand Prix,button,BUT,McLaren,10,6
-2.6514416222184134,0.32260207331911106,0.29914407666426535,6,0.06231975137432831,0,2014,2,2014_02,Malaysian Grand Prix,gutierrez,GUT,Sauber,12,17
-0.6567849805509677,2.400508564802919,0.7353162650777362,1,0.6624945561080823,1,2014,2,2014_02,Malaysian Grand Prix,hulkenberg,HUL,Force India,7,5
-2.905906272014698,0.5409864943542609,0.4419162730653271,6,0.041285845191144664,0,2014,2,2014_02,Malaysian Grand Prix,kobayashi,KOB,Caterham,20,13
-1.7648032538633285,1.2247277867844837,0.10627467683116093,1,0.30136993092633046,1,2014,2,2014_02,Malaysian Grand Prix,kvyat,KVY,Toro Rosso,11,10
-1.440087823430257,2.09181715893391,0.475258133930463,1,0.4070134846786687,0,2014,2,2014_02,Malaysian Grand Prix,perez,PER,Force India,14,22
-0.5004700927386684,2.7080025890286508,0.8695523680047981,2,0.6587225669037892,0,2014,2,2014_02,Malaysian Grand Prix,raikkonen,RAI,Ferrari,6,12
0.5972244862882533,2.780184986100342,0.8090633882139427,2,0.7865340803749745,1,2014,3,2014_03,Bahrain Grand Prix,alonso,ALO,Ferrari,9,9
-3.3998383093057756,-1.2123558055541357,0.30715100658113503,6,0.007568525184058304,0,2014,3,2014_03,Bahrain Grand Prix,chilton,CHI,Marussia,21,13
-3.012037443510552,-1.2113579783568795,-0.1340142104121666,6,0.010375637324975526,0,2014,3,2014_03,Bahrain Grand Prix,ericsson,ERI,Caterham,20,20
0.06321837241294508,2.136042313175948,-0.24706695276585053,2,0.6799648021218325,0,2014,3,2014_03,Bahrain Grand Prix,kevin_magnussen,MAG,McLaren,8,18
-2.9194387607315755,-0.2676202810523609,0.026660509192347165,6,0.021457364791464685,0,2014,3,2014_03,Bahrain Grand Prix,kobayashi,KOB,Caterham,18,15
-2.196760676785637,0.5212405693642624,-0.1970067391365951,6,0.11442289605792158,0,2014,3,2014_03,Bahrain Grand Prix,kvyat,KVY,Toro Rosso,12,11
0.2732849903827173,2.9156463786947953,0.6431980694207727,2,0.7692544497731957,1,2014,3,2014_03,Bahrain Grand Prix,raikkonen,RAI,Ferrari,5,10
1.6111039867288701,2.7251618620859865,0.3058571697173974,2,0.8800866462287965,1,2014,3,2014_03,Bahrain Grand Prix,rosberg,ROS,Mercedes,1,2
-2.71689303250285,0.002326435746749775,0.2196013563420562,6,0.0359743969884129,0,2014,3,2014_03,Bahrain Grand Prix,sutil,SUT,Sauber,22,22
-2.2356955036482478,0.7802628531098267,0.2485969789949929,1,0.12759393048658577,0,2014,3,2014_03,Bahrain Grand Prix,vergne,VER,Toro Rosso,14,21
-0.6605946349565289,2.577248676925508,0.5079383694489812,2,0.7660688341555636,1,2014,4,2014_04,Chinese Grand Prix,alonso,ALO,Ferrari,5,3
-2.0041754670133436,1.658852854968841,-0.21959618206482498,1,0.34367633167034634,1,2014,4,2014_04,Chinese Grand Prix,bottas,BOT,Williams,7,7
-1.6001656940152762,1.9941701734238844,-0.12683820653552103,1,0.425837361051552,0,2014,4,2014_04,Chinese Grand Prix,button,BUT,McLaren,12,11
-3.8344153137242234,-1.1072556246446266,-0.15780582899007062,6,0.00927933058137584,0,2014,4,2014_04,Chinese Grand Prix,chilton,CHI,Marussia,21,19
-3.45586107781433,-1.3227322622479616,-0.5131571352818074,6,0.013246949967958853,0,2014,4,2014_04,Chinese Grand Prix,ericsson,ERI,Caterham,20,20
-2.5100595341375262,1.0946449511643286,-0.4928884477730482,1,0.23349589931074322,0,2014,4,2014_04,Chinese Grand Prix,grosjean,GRO,Lotus F1,10,21
1.216707025596865,2.5838682276697003,-0.5336171340699287,2,0.921531553564626,1,2014,4,2014_04,Chinese Grand Prix,hamilton,HAM,Mercedes,1,1
-0.6373052585828045,2.4897073190397205,-0.42722047437221344,1,0.7629226322375885,1,2014,4,2014_04,Chinese Grand Prix,hulkenberg,HUL,Force India,8,6
-3.6693398678411207,-0.6771631204193588,-0.02103137856399992,6,0.021437553893111073,0,2014,4,2014_04,Chinese Grand Prix,jules_bianchi,BIA,Marussia,19,17
-3.085171921418916,-0.07458751490140592,-0.5988983164925673,6,0.07668482523293489,1,2014,4,2014_04,Chinese Grand Prix,kvyat,KVY,Toro Rosso,13,10
-1.7997282017613425,1.8143018979030185,0.2851243754812224,1,0.4744045532194293,0,2014,4,2014_04,Chinese Grand Prix,massa,MAS,Williams,6,15
-1.7879117410951153,1.796261899051829,-0.9463578376059184,1,0.4163265690810788,1,2014,4,2014_04,Chinese Grand Prix,perez,PER,Force India,16,9
-1.885305573417661,1.9670010404420426,0.03436712390013273,1,0.45961915650064755,1,2014,4,2014_04,Chinese Grand Prix,raikkonen,RAI,Ferrari,11,8
0.3210723244296583,2.738034251495387,-0.3124344144473943,2,0.8439403832146298,1,2014,4,2014_04,Chinese Grand Prix,rosberg,ROS,Mercedes,4,2
-2.8955279517421477,0.06135052550616222,0.005551854148225427,6,0.11389255332233696,0,2014,4,2014_04,Chinese Grand Prix,sutil,SUT,Sauber,14,22
-2.402254415853078,0.5367537543438611,-0.3585467604976693,1,0.23642779035880798,0,2014,4,2014_04,Chinese Grand Prix,vergne,VER,Toro Rosso,9,12
-0.20466062417906106,2.098954400336641,0.1161353778225385,2,0.7972812859789585,1,2014,4,2014_04,Chinese Grand Prix,vettel,VET,Red Bull,3,5
-3.6888179509875676,-0.5021209468041304,0.36032673923290603,6,0.011881110936818028,0,2014,5,2014_05,Spanish Grand Prix,chilton,CHI,Marussia,17,19
2.1094000026067596,2.8076425114234924,-0.4746281509074227,2,0.9185448313484859,1,2014,5,2014_05,Spanish Grand Prix,hamilton,HAM,Mercedes,1,1
-0.7214836127170244,2.9358447191564667,-0.1140743748608026,2,0.6285723248903486,1,2014,5,2014_05,Spanish Grand Prix,hulkenberg,HUL,Force India,10,10
-3.559307184160189,-0.17056422086992817,0.34732560676876234,6,0.022285147342688168,0,2014,5,2014_05,Spanish Grand Prix,jules_bianchi,BIA,Marussia,18,18
-2.204835769275775,1.5335343578652256,-0.31859530879187636,1,0.18559143565336797,0,2014,5,2014_05,Spanish Grand Prix,kevin_magnussen,MAG,McLaren,14,12
-2.901338308156245,0.8802449315665997,-0.2316168402402016,1,0.09115638116651274,0,2014,5,2014_05,Spanish Grand Prix,kvyat,KVY,Toro Rosso,12,14
-1.2444346902695393,2.6567261304539462,-0.8087719530026249,1,0.49445011957756047,1,2014,5,2014_05,Spanish Grand Prix,perez,PER,Force India,11,9
-3.0009948952016563,0.9177644781568055,-0.11799288623505338,1,0.07823445513581956,0,2014,5,2014_05,Spanish Grand Prix,vergne,VER,Toro Rosso,21,22
-0.7345799805152583,2.7949074293978136,0.11104395853666418,1,0.559897296427818,1,2014,5,2014_05,Spanish Grand Prix,vettel,VET,Red Bull,15,4
0.02971189694161716,3.2963883020777716,1.003915523220777,2,0.825537910254663,1,2014,6,2014_06,Monaco Grand Prix,alonso,ALO,Ferrari,5,4
-1.4453318429353728,2.616779853463689,0.12562789361526414,1,0.4459635709283188,1,2014,6,2014_06,Monaco Grand Prix,button,BUT,McLaren,12,6
-3.68319042150349,-0.9793098178930312,-0.28199050407470583,6,0.009082168512896093,0,2014,6,2014_06,Monaco Grand Prix,ericsson,ERI,Caterham,22,11
-2.4537813891413305,1.8991783942142542,-0.5422289187591346,1,0.2556240190693481,1,2014,6,2014_06,Monaco Grand Prix,grosjean,GRO,Lotus F1,14,8
-3.612384236064935,-0.05140800050213847,0.1504956616539928,6,0.025983700904568315,1,2014,6,2014_06,Monaco Grand Prix,jules_bianchi,BIA,Marussia,21,9
-2.1107148234227937,1.6411607867309663,-0.3115428802616955,1,0.2993461174476696,0,2014,6,2014_06,Monaco Grand Prix,kvyat,KVY,Toro Rosso,9,19
-3.218387295978467,0.3113399736456342,0.6764385226894589,6,0.06404488129745921,0,2014,6,2014_06,Monaco Grand Prix,maldonado,MAL,Lotus F1,15,22
-2.294613552546191,2.257918224544269,0.5208644860035585,1,0.31855669067163145,1,2014,6,2014_06,Monaco Grand Prix,massa,MAS,Williams,16,7
0.6932700448090408,2.886033314018773,-0.6231585338518817,2,0.8709506124450015,1,2014,6,2014_06,Monaco Grand Prix,ricciardo,RIC,Red Bull,3,3
1.3467282481737863,2.8618481760507035,-0.16248517978548704,2,0.8834862577573408,1,2014,6,2014_06,Monaco Grand Prix,rosberg,ROS,Mercedes,1,1
0.17005279597932843,2.263827840196807,1.1220765151795702,2,0.6720101682753404,1,2014,7,2014_07,Canadian Grand Prix,button,BUT,McLaren,9,4
-3.446451783847865,-1.3308708996030556,0.02894887395288613,6,0.00814105335227248,0,2014,7,2014_07,Canadian Grand Prix,ericsson,ERI,Caterham,20,20
-3.147466849374192,-0.09313346223013176,0.18649597273946653,6,0.03317872378182834,0,2014,7,2014_07,Canadian Grand Prix,gutierrez,GUT,Sauber,22,14
2.8053932090533698,1.9158922062375388,-0.26418856228344445,5,0.9388781492193341,0,2014,7,2014_07,Canadian Grand Prix,hamilton,HAM,Mercedes,2,17
-0.4888251892914363,2.4504876216827376,0.4775448766832986,2,0.5488892431871425,1,2014,7,2014_07,Canadian Grand Prix,hulkenberg,HUL,Force India,11,5
-2.937335619334027,-0.1975554023474933,0.17888154007495807,6,0.04039839417981962,0,2014,7,2014_07,Canadian Grand Prix,maldonado,MAL,Lotus F1,17,19
-0.8591916469818106,2.2346404459164386,-0.27728583826097564,1,0.5004646130118988,0,2014,7,2014_07,Canadian Grand Prix,perez,PER,Force India,13,11
-1.048627595190191,1.0994565655268664,0.2060845587038346,1,0.4361113551833326,1,2014,7,2014_07,Canadian Grand Prix,vergne,VER,Toro Rosso,8,8
1.380618308266509,2.2956197519242423,0.9810118145399636,2,0.9137785522315404,1,2014,7,2014_07,Canadian Grand Prix,vettel,VET,Red Bull,3,3
0.9642274630925588,2.582119918971409,0.7610894296688026,2,0.8710481421985158,1,2014,8,2014_08,Austrian Grand Prix,alonso,ALO,Ferrari,4,5
0.36163004761498163,1.9718944621850574,-0.4463043609814866,2,0.7199060698283919,1,2014,8,2014_08,Austrian Grand Prix,bottas,BOT,Williams,2,3
-2.397299679439794,1.0176435512114592,-0.9724249192124412,1,0.13217061587410558,0,2014,8,2014_08,Austrian Grand Prix,grosjean,GRO,Lotus F1,22,14
-3.318763019283875,-0.139723901320618,-0.2270099219517843,6,0.039669335706405275,0,2014,8,2014_08,Austrian Grand Prix,gutierrez,GUT,Sauber,17,19
2.2620160779126492,1.7539444138092126,-1.417272141177776,5,0.8842348257534081,1,2014,8,2014_08,Austrian Grand Prix,hamilton,HAM,Mercedes,9,2
0.0005903952949244812,1.5571452189668586,-0.924551968701773,1,0.7161860003119723,1,2014,8,2014_08,Austrian Grand Prix,kevin_magnussen,MAG,McLaren,6,7
-2.6355027478009263,-0.5878966151948098,-0.29579543873975234,6,0.07003248828943133,0,2014,8,2014_08,Austrian Grand Prix,maldonado,MAL,Lotus F1,13,12
-0.13776017911854294,2.300732951567678,0.7773258599543165,2,0.7762381701270112,1,2014,8,2014_08,Austrian Grand Prix,massa,MAS,Williams,1,4
-1.282244557148341,1.6470847134923394,-0.8051315797327872,1,0.45514607377604355,1,2014,8,2014_08,Austrian Grand Prix,perez,PER,Force India,15,6
-2.298730466278366,0.7374859231460159,-0.8078670451786247,1,0.15980972198521795,0,2014,8,2014_08,Austrian Grand Prix,vergne,VER,Toro Rosso,14,20
-0.7385242765710677,2.2886055712204803,0.09327749558212445,2,0.40447155095612053,1,2014,9,2014_09,British Grand Prix,alonso,ALO,Ferrari,16,6
-1.328473757480733,1.6314887739672705,-0.8472556969417928,1,0.19625796056740405,1,2014,9,2014_09,British Grand Prix,bottas,BOT,Williams,14,2
-3.127963697815618,-0.3724613873087519,0.37892088264027446,6,0.0280688757440525,0,2014,9,2014_09,British Grand Prix,gutierrez,GUT,Sauber,19,20
-2.655491013990192,0.007180005022390555,-1.0555209703657649,6,0.05295022871111368,0,2014,9,2014_09,British Grand Prix,jules_bianchi,BIA,Marussia,12,14
-0.09712274217209914,2.1234786326836823,-0.9671177050132778,2,0.6463081195378374,1,2014,9,2014_09,British Grand Prix,kevin_magnussen,MAG,McLaren,5,7
-1.7104483402592834,1.876152624054578,-0.0444071665291499,1,0.2481291118754705,0,2014,9,2014_09,British Grand Prix,massa,MAS,Williams,15,21
-0.40977388024151334,2.072618821975419,-0.7523489534919905,1,0.6944930618525492,0,2014,9,2014_09,British Grand Prix,perez,PER,Force India,7,11
2.406176058118032,2.0722753099188562,-0.773411470682582,2,0.8994503576733828,0,2014,9,2014_09,British Grand Prix,rosberg,ROS,Mercedes,1,18
0.9428733640544282,2.389111748642303,1.1914354088484405,2,0.8405650845166378,1,2014,10,2014_10,German Grand Prix,alonso,ALO,Ferrari,7,5
1.1207733475921529,2.0344699814369847,0.15696319186575008,2,0.7886083186228512,1,2014,10,2014_10,German Grand Prix,bottas,BOT,Williams,2,2
-3.5673294393164516,-1.1656193730073396,0.152689663443526,6,0.010220286163250937,0,2014,10,2014_10,German Grand Prix,chilton,CHI,Marussia,21,17
-2.627917023993149,0.9783978406662072,0.02369216147668001,1,0.11286220507859263,0,2014,10,2014_10,German Grand Prix,grosjean,GRO,Lotus F1,14,21
1.645527391576692,1.6257071428844387,-1.3166205461373452,2,0.6989075233779101,1,2014,10,2014_10,German Grand Prix,hamilton,HAM,Mercedes,20,3
-3.2642407279175125,-0.4671571706721232,-0.6079123466772526,6,0.028333164964755308,0,2014,10,2014_10,German Grand Prix,jules_bianchi,BIA,Marussia,17,15
-3.0991491827435453,-0.8520936514142359,0.21548297542589423,6,0.028293514801022324,0,2014,10,2014_10,German Grand Prix,maldonado,MAL,Lotus F1,18,12
0.2657814828296153,2.7154281187224685,0.7192793955012177,2,0.7815015306650095,0,2014,10,2014_10,German Grand Prix,massa,MAS,Williams,3,22
3.140574982981378,1.7151115964550105,-0.24008452797997018,5,0.9549214560385908,1,2014,10,2014_10,German Grand Prix,rosberg,ROS,Mercedes,1,1
-3.2848403520004,-0.3222695343404647,0.267872761812214,6,0.03404819904202228,0,2014,10,2014_10,German Grand Prix,sutil,SUT,Sauber,15,19
-1.791637307511364,0.7609423348175325,-0.28008997708175465,1,0.1649299362073894,0,2014,10,2014_10,German Grand Prix,vergne,VER,Toro Rosso,13,13
-3.2252601535854324,-0.3043121969643698,0.4880807696472641,6,0.033187198312983446,0,2014,11,2014_11,Hungarian Grand Prix,gutierrez,GUT,Sauber,13,17
1.005293022901371,1.74569097079505,-1.467409817977123,2,0.5338301074486795,1,2014,11,2014_11,Hungarian Grand Prix,hamilton,HAM,Mercedes,22,3
-0.4450365689680968,2.535895377934467,-0.0008883785115339493,2,0.6407585919606593,0,2014,11,2014_11,Hungarian Grand Prix,hulkenberg,HUL,Force India,9,20
-1.9082603587170233,2.016194908554321,0.08582196257596159,1,0.26375513937548767,1,2014,11,2014_11,Hungarian Grand Prix,raikkonen,RAI,Ferrari,16,6
3.0017965315738953,1.7705067836303603,-0.8506312811775363,5,0.9450326813033045,1,2014,11,2014_11,Hungarian Grand Prix,rosberg,ROS,Mercedes,1,4
-1.5429325254097501,1.4394485720801922,-0.004622075337009396,1,0.3414705547938697,1,2014,11,2014_11,Hungarian Grand Prix,vergne,VER,Toro Rosso,8,9
-1.3134317004824536,2.6086985030289047,-0.3886464722224232,1,0.5545367623253117,1,2014,12,2014_12,Belgian Grand Prix,button,BUT,McLaren,10,6
-3.3882198361016918,-0.10133208027472572,-0.4999947374661644,6,0.02946196542514778,0,2014,12,2014_12,Belgian Grand Prix,chilton,CHI,Marussia,19,16
-2.5446469233995708,1.192678837769972,-1.3138024003896092,1,0.19582658812184037,0,2014,12,2014_12,Belgian Grand Prix,grosjean,GRO,Lotus F1,15,20
-2.014323249085479,2.067750397499401,-1.0751342127779207,1,0.3781817646739175,1,2014,12,2014_12,Belgian Grand Prix,hulkenberg,HUL,Force India,18,10
-1.3592172936494036,2.2821925903342795,-1.116531027998943,1,0.5139333190071442,0,2014,12,2014_12,Belgian Grand Prix,kevin_magnussen,MAG,McLaren,7,12
-2.835392551547042,0.10834445617818884,-0.8981508141721277,6,0.040049614879572294,0,2014,12,2014_12,Belgian Grand Prix,lotterer,LOT,Caterham,21,22
-3.102614616030094,0.17399073412384458,-0.533534190773242,6,0.0748764454028152,0,2014,12,2014_12,Belgian Grand Prix,maldonado,MAL,Lotus F1,17,21
-0.15465883842205935,2.8367638793005163,-0.6327038441995925,2,0.7976601966922735,1,2014,12,2014_12,Belgian Grand Prix,vettel,VET,Red Bull,3,5
0.4693064323460543,2.312414945619147,1.0262765768543147,2,0.7038960142160535,1,2014,13,2014_13,Italian Grand Prix,button,BUT,McLaren,6,8
-3.6479170037239483,-1.3393771448077438,0.07620989631800416,6,0.0077522361656305605,0,2014,13,2014_13,Italian Grand Prix,chilton,CHI,Marussia,20,22
-3.483934373769798,-0.804957393220306,-0.24705840157461453,6,0.014987135663262449,0,2014,13,2014_13,Italian Grand Prix,jules_bianchi,BIA,Marussia,19,18
-3.4219602236858973,-0.9940385775467802,0.2589423108405909,6,0.01226594443048213,0,2014,13,2014_13,Italian Grand Prix,kobayashi,KOB,Caterham,18,17
-2.106790912403628,-0.13259248841098803,-1.3693612783343656,6,0.09877549283947908,0,2014,13,2014_13,Italian Grand Prix,kvyat,KVY,Toro Rosso,21,11
-3.2059236733199605,-0.6492370585558281,0.3090387203280418,6,0.03165697451324447,0,2014,13,2014_13,Italian Grand Prix,maldonado,MAL,Lotus F1,16,14
0.06483762805369225,2.4170719350191896,0.20229323907218413,2,0.7729012682516176,1,2014,13,2014_13,Italian Grand Prix,massa,MAS,Williams,4,3
-0.7469549577009845,2.1783798397300482,0.2851112220754502,1,0.5318372942285127,1,2014,13,2014_13,Italian Grand Prix,raikkonen,RAI,Ferrari,11,9
0.6407253535926983,2.801687047703385,1.1637955850950983,2,0.8095433298816325,1,2014,14,2014_14,Singapore Grand Prix,alonso,ALO,Ferrari,5,4
-2.2947793044132414,1.5733949286365136,0.443775058970756,1,0.19818589251138732,0,2014,14,2014_14,Singapore Grand Prix,grosjean,GRO,Lotus F1,16,13
2.702364314044946,2.1020849065075953,-0.2540866241159577,2,0.9092457773245174,1,2014,14,2014_14,Singapore Grand Prix,hamilton,HAM,Mercedes,1,1
-0.9755803088702117,2.548704165156462,0.483186608270211,1,0.5548853434990888,1,2014,14,2014_14,Singapore Grand Prix,hulkenberg,HUL,Force India,13,9
-3.072693458115447,-0.04346038585522808,0.6747076817398615,6,0.025076708224678192,0,2014,14,2014_14,Singapore Grand Prix,jules_bianchi,BIA,Marussia,19,16
-0.32145887450711713,2.5731136729315978,0.1605661648889074,2,0.624460891982655,1,2014,14,2014_14,Singapore Grand Prix,kevin_magnussen,MAG,McLaren,9,10
-3.0179092620296517,0.3384134446439213,1.0995578496697698,6,0.04333700796181662,0,2014,14,2014_14,Singapore Grand Prix,maldonado,MAL,Lotus F1,18,12
-1.1373098913751445,2.642954293919595,0.20515982296833093,1,0.5684327865445974,1,2014,14,2014_14,Singapore Grand Prix,perez,PER,Force India,15,7
0.06318193228524384,2.9684088434551916,0.8704620162636666,2,0.7372610755353319,1,2014,14,2014_14,Singapore Grand Prix,raikkonen,RAI,Ferrari,7,8
1.5139033623506886,2.3525924033435857,0.6218545992313301,2,0.7859949135603104,1,2014,14,2014_14,Singapore Grand Prix,ricciardo,RIC,Red Bull,3,3
2.425099391888883,2.263622436491523,0.3771975117806263,2,0.8860265004980501,0,2014,14,2014_14,Singapore Grand Prix,rosberg,ROS,Mercedes,2,21
-2.678877724914178,0.7899778796235202,1.0432631332851645,1,0.06335252100823152,0,2014,14,2014_14,Singapore Grand Prix,sutil,SUT,Sauber,17,19
1.0187197527253593,2.5388741320249486,1.188529232968007,2,0.80032076377102,1,2014,14,2014_14,Singapore Grand Prix,vettel,VET,Red Bull,4,2
0.8736593077438388,2.20546895626678,0.25757124517042373,2,0.7197533785849655,0,2014,15,2014_15,Japanese Grand Prix,alonso,ALO,Ferrari,5,22
0.9268726141910196,2.2155259501333506,-0.5559599373035382,2,0.7102528057136162,1,2014,15,2014_15,Japanese Grand Prix,bottas,BOT,Williams,3,6
0.25465123395555805,2.2813574966338432,-0.13259507684232302,2,0.5410959765293009,1,2014,15,2014_15,Japanese Grand Prix,button,BUT,McLaren,8,5
